Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.03523,0.684605,0.692731,0.657898,0.00344878,-0.00710936,-0.00608717
0.2,4.00636,1.35097,1.37121,1.28417,0.00594272,-0.0080982,-0.0232732
0.3,5.94324,2.00687,2.03491,1.90146,0.00998491,-0.0130074,-0.0417781
0.4,7.83917,2.64991,2.68268,2.50657,0.0084492,-0.017682,-0.0716304
0.5,9.74028,3.30103,3.33506,3.1042,0.0074242,-0.0354105,-0.107119
0.6,11.6568,3.97218,3.98663,3.69799,0.001186,-0.0529747,-0.148155
0.7,13.5405,4.63532,4.62243,4.28279,-0.00387752,-0.0743094,-0.194791
0.8,15.3944,5.30211,5.2535,4.8388,-0.0118749,-0.0891543,-0.237978
0.9,17.2357,5.96906,5.88209,5.38453,-0.0187758,-0.0946858,-0.290879
1.0,19.0922,6.64491,6.52571,5.92155,-0.0225337,-0.104579,-0.342302
1.1,20.9682,7.33444,7.16831,6.46547,-0.0297281,-0.121633,-0.393184
1.2,22.8291,8.01374,7.82088,6.99446,-0.0258984,-0.144625,-0.443743
1.3,24.6836,8.69098,8.47764,7.51495,-0.0181956,-0.158457,-0.494661
1.4,26.494,9.3384,9.1379,8.01771,-0.00845659,-0.175269,-0.546792
1.5,28.2796,9.97041,9.80163,8.50755,-0.00295309,-0.195279,-0.59288
1.6,30.0501,10.6016,10.4577,8.99082,0.000571426,-0.21132,-0.640545
1.7,31.7932,11.2181,11.1076,9.46759,0.00683416,-0.230984,-0.695746
1.8,33.518,11.8385,11.766,9.91344,0.0147879,-0.244072,-0.748899
1.9,35.2281,12.4593,12.4176,10.3512,0.0111341,-0.250973,-0.802097
2.0,36.9784,13.0961,13.1,10.7823,0.0119703,-0.271896,-0.856101
2.1,38.7452,13.744,13.7944,11.2068,0.0132846,-0.300061,-0.914266
2.2,40.5037,14.4055,14.4753,11.6229,0.025064,-0.335723,-0.969911
2.3,42.2603,15.0753,15.1511,12.0339,0.037975,-0.370654,-1.02622
2.4,44.0089,15.7473,15.8342,12.4275,0.0445121,-0.399368,-1.07913
2.5,45.7767,16.4334,16.5209,12.8224,0.0475657,-0.426035,-1.13325
2.6,47.525,17.1237,17.188,13.2133,0.0507074,-0.454818,-1.18278
2.7,49.2806,17.8166,17.8535,13.6105,0.0421149,-0.47612,-1.24004
2.8,51.0169,18.512,18.5013,14.0035,0.0526436,-0.48636,-1.29716
2.9,52.7521,19.2175,19.1422,14.3924,0.073718,-0.489315,-1.35613
3.0,54.4781,19.9338,19.7853,14.7589,0.0823222,-0.485366,-1.39947
3.1,56.1807,20.6396,20.4275,15.1137,0.108093,-0.482489,-1.43101
3.2,57.8975,21.349,21.0823,15.4661,0.143911,-0.502245,-1.4694
3.3,59.608,22.0565,21.725,15.8265,0.18818,-0.52064,-1.50613
3.4,61.3101,22.7474,22.3874,16.1753,0.24479,-0.543624,-1.55002
3.5,63.017,23.4552,23.0329,16.529,0.289486,-0.559275,-1.594
3.6,64.7426,24.1751,23.691,16.8765,0.320263,-0.575842,-1.63472
3.7,66.4743,24.8892,24.3495,17.2356,0.353481,-0.602194,-1.67869
3.8,68.1881,25.608,25.0043,17.5758,0.380679,-0.631079,-1.7231
3.9,69.9148,26.3162,25.678,17.9207,0.401269,-0.655851,-1.75929
4.0,71.6144,27.0147,26.3442,18.2555,0.441287,-0.682588,-1.78406
4.1,73.2856,27.7135,26.9637,18.6085,0.474485,-0.704254,-1.79984
4.2,74.944,28.3995,27.5695,18.9749,0.518359,-0.741778,-1.81254
4.3,76.5932,29.1196,28.1482,19.3255,0.561099,-0.794748,-1.83271
4.4,78.2228,29.8394,28.7188,19.6646,0.590701,-0.832265,-1.85163
4.5,79.8704,30.5631,29.2943,20.013,0.603251,-0.865779,-1.85666
4.6,81.538,31.2883,29.8688,20.3809,0.639221,-0.892971,-1.8405
4.7,83.1585,31.9961,30.4234,20.7391,0.683419,-0.922035,-1.83992
4.8,84.8091,32.7139,31.0099,21.0853,0.722903,-0.92735,-1.83812
4.9,86.4662,33.4162,31.6104,21.4395,0.772902,-0.931768,-1.83015
5.0,88.0954,34.126,32.1874,21.7821,0.812145,-0.919523,-1.82614
5.1,89.7077,34.832,32.7664,22.1092,0.85344,-0.925627,-1.83911
5.2,91.3219,35.4974,33.3483,22.4762,0.867732,-0.931822,-1.84421
5.3,92.9034,36.1357,33.937,22.8307,0.885909,-0.932706,-1.85556
5.4,94.4382,36.7828,34.4898,23.1656,0.905504,-0.923034,-1.83867
5.5,95.9408,37.442,35.0291,23.4697,0.937127,-0.903237,-1.83759
5.6,97.4431,38.1206,35.5773,23.7452,0.950314,-0.893246,-1.8449
5.7,98.9131,38.7639,36.1269,24.0223,0.954043,-0.877366,-1.85774
5.8,100.385,39.4425,36.6699,24.2726,0.964398,-0.882011,-1.86271
5.9,101.838,40.1036,37.2437,24.4911,0.992099,-0.891541,-1.85992
6.0,103.266,40.7779,37.7881,24.7004,1.03926,-0.90005,-1.84045
6.1,104.657,41.445,38.3198,24.8926,1.06653,-0.883501,-1.81193
6.2,106.126,42.1317,38.8895,25.1052,1.12575,-0.885474,-1.80556
6.3,107.573,42.8077,39.4395,25.3254,1.18675,-0.880717,-1.8161
6.4,109.01,43.4679,39.9938,25.5485,1.24091,-0.881545,-1.84746
6.5,110.509,44.1597,40.5531,25.796,1.31775,-0.879809,-1.88631
6.6,111.942,44.8428,41.0838,26.0157,1.37541,-0.874573,-1.93748
6.7,113.407,45.5526,41.6394,26.2153,1.43703,-0.892562,-1.98536
6.8,114.93,46.2447,42.2721,26.4134,1.5016,-0.946672,-2.05481
6.9,116.431,46.8929,42.9062,26.6316,1.55273,-0.999874,-2.1239
7.0,117.908,47.5585,43.5237,26.8262,1.62451,-1.06259,-2.22089
7.1,119.396,48.2185,44.1941,26.9837,1.61573,-1.1204,-2.28518
7.2,120.864,48.8451,44.8531,27.1655,1.66672,-1.20831,-2.35757
7.3,122.298,49.4647,45.4734,27.3597,1.70655,-1.30604,-2.43271
7.4,123.722,50.1095,46.0887,27.5239,1.75381,-1.43505,-2.51693
7.5,125.174,50.7462,46.7301,27.6979,1.81328,-1.6029,-2.57627
7.6,126.628,51.421,47.3349,27.8715,1.81533,-1.77159,-2.60691
