Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.02406,0.672196,0.682931,0.668931,0.00458486,-0.0100518,0.00119481
0.2,3.9807,1.32723,1.35944,1.29403,-0.00888844,-0.0182931,-0.00102469
0.3,5.88906,1.96687,2.02199,1.9002,-0.0217045,-0.0367259,-0.00401411
0.4,7.78716,2.60492,2.67708,2.50516,-0.0300626,-0.0591967,-0.010533
0.5,9.66665,3.23782,3.33268,3.09616,-0.0337454,-0.072905,-0.022032
0.6,11.5488,3.87749,4.00743,3.66384,-0.0434335,-0.0838225,-0.0323386
0.7,13.4245,4.53457,4.66377,4.22613,-0.0470573,-0.100312,-0.043087
0.8,15.2927,5.18946,5.32701,4.77623,-0.0620302,-0.109212,-0.0536972
0.9,17.1441,5.83384,5.99269,5.31756,-0.0734245,-0.113051,-0.0768409
1.0,18.9779,6.48377,6.65194,5.84217,-0.084386,-0.119944,-0.0951238
1.1,20.7864,7.1386,7.3077,6.34014,-0.0931488,-0.136828,-0.106533
1.2,22.5981,7.7946,7.96356,6.83991,-0.0834921,-0.153641,-0.118843
1.3,24.3682,8.43584,8.61935,7.31303,-0.0740226,-0.169384,-0.133417
1.4,26.1209,9.07904,9.26934,7.77254,-0.0693193,-0.183649,-0.147143
1.5,27.9107,9.72904,9.94162,8.24002,-0.067237,-0.196864,-0.1583
1.6,29.6988,10.3671,10.6226,8.70904,-0.0567956,-0.201934,-0.171065
1.7,31.5043,11.0169,11.3106,9.17688,-0.0581227,-0.20461,-0.166099
1.8,33.344,11.6694,12.0258,9.64878,-0.0580491,-0.220817,-0.150063
1.9,35.2113,12.3493,12.7327,10.1293,-0.0605521,-0.236348,-0.142956
2.0,37.0781,13.0322,13.4476,10.5983,-0.0748735,-0.255212,-0.131595
2.1,38.9771,13.7355,14.1703,11.0712,-0.101756,-0.269748,-0.120198
2.2,40.8578,14.4331,14.883,11.5417,-0.137378,-0.278932,-0.10662
2.3,42.7519,15.1337,15.6018,12.0165,-0.165097,-0.287108,-0.0906298
2.4,44.6555,15.8333,16.3364,12.4858,-0.202701,-0.295723,-0.0787277
2.5,46.5582,16.5381,17.0779,12.9421,-0.238327,-0.311751,-0.0667973
2.6,48.4593,17.2384,17.8103,13.4106,-0.274592,-0.322751,-0.0505408
2.7,50.3474,17.9467,18.5311,13.8695,-0.30032,-0.333984,-0.0355543
2.8,52.1831,18.6267,19.2453,14.3111,-0.325633,-0.334218,-0.0146413
2.9,54.0102,19.3186,19.9495,14.7421,-0.350596,-0.33522,0.01202
3.0,55.8397,20.0259,20.6583,15.1555,-0.369451,-0.332845,0.0393836
3.1,57.5976,20.7122,21.3429,15.5425,-0.392116,-0.333237,0.0637565
3.2,59.3921,21.3895,22.0508,15.9518,-0.416896,-0.338135,0.0821976
3.3,61.2027,22.074,22.7604,16.3683,-0.436072,-0.354502,0.103884
3.4,62.9814,22.7424,23.4574,16.7815,-0.450374,-0.371659,0.13377
3.5,64.7188,23.3763,24.1597,17.1828,-0.467302,-0.394906,0.16954
