Atom id,Diffusion Coefficient (cm²/s)
1,4.61008
2,1.90617
3,6.26319
4,1.80979
5,4.14491
6,4.40911
7,3.41933
8,5.06242
9,2.50499
10,5.02519
11,4.34676
12,2.1284
13,4.28366
14,3.68866
15,5.91554
16,1.40225
17,1.37041
18,3.80353
19,0.644355
20,1.19784
21,2.50897
22,2.09162
23,1.75236
24,1.28562
25,3.72514
26,0.906681
27,0.444417
28,5.23529
29,0.353452
30,4.80404
31,0.976648
32,1.94207
33,8.11465
34,0.692957
35,2.42261
36,2.86967
37,3.77496
38,2.82708
39,3.10225
40,0.640471
41,0.242136
42,4.21335
43,7.65848
44,8.77757
45,6.33607
46,4.32828
47,0.215221
48,2.2596
49,4.45685
50,1.22955
51,3.41978
52,0.644589
53,0.647288
54,4.48677
55,3.11753
56,0.420794
57,1.77818
58,3.35863
59,5.48474
60,0.8055
61,3.01487
62,1.34887
63,0.00431076
64,4.75042
65,3.58815
66,3.63343
67,2.12452
68,2.79813
69,0.895572
70,3.00519
71,4.84227
72,1.90943
73,4.90473
74,1.3223
75,0.626613
76,0.695208
77,2.3235
78,2.40981
79,4.69042
80,5.93464
81,5.54433
82,5.38738
83,9.32878
84,0.249138
85,0.863178
86,0.64565
87,1.24444
88,3.37839
89,0.698229
90,0.881597
91,1.26418
92,4.81459
93,7.09942
94,2.67586
95,3.36849
96,2.38159
97,0.772404
98,1.72713
99,3.25888
100,4.26746
101,3.3998
102,0.313547
103,1.3646
104,2.28762
105,4.75949
106,0.886942
107,2.39923
108,4.1656
109,0.790149
110,1.14924
111,1.05155
112,1.29509
113,0.382729
114,5.53432
115,2.21653
116,2.62247
117,0.950148
118,2.57651
119,4.4395
120,0.698096
121,6.74372
122,6.47097
123,1.90251
124,1.72068
125,1.14804
126,0.279607
127,1.59887
128,3.5235
129,1.3899
130,4.68547
131,0.814695
132,8.27113
133,2.09304
134,1.99101
135,2.22295
136,0.928802
137,2.89957
138,6.76117
139,1.92341
140,1.83714
141,0.956124
142,7.44827
143,1.82718
144,1.56931
145,3.93435
146,4.7557
147,2.55732
148,5.40034
149,10.4885
150,1.90713
151,2.72135
152,4.48248
153,6.368
154,1.05123
155,2.41032
156,1.76658
157,1.67474
158,2.03814
159,2.1498
160,0.583374
161,5.68901
162,8.03031
163,0.304607
164,6.9962
165,7.82218
166,1.00622
167,1.57889
168,2.99361
169,1.54947
170,6.33639
171,0.898386
172,1.07131
173,1.08942
174,3.26202
175,1.91066
176,2.29617
177,0.661921
178,0.940085
179,5.78832
180,2.94199
181,2.32223
182,3.54304
183,5.07905
184,1.16627
185,0.391029
186,1.30076
187,3.03318
188,2.9534
189,0.404523
190,1.27078
191,1.29271
192,0.420317
193,1.76514
194,2.23546
195,1.22462
196,0.798583
197,0.932975
198,3.24038
199,1.3469
200,3.6434
201,7.43688
202,9.55351
203,0.894631
204,2.80136
205,0.882036
206,2.94448
207,6.40994
208,1.69789
209,1.62617
210,1.96233
211,2.19863
212,1.76315
213,6.24949
214,1.71026
215,1.04583
216,1.25944e-06
217,1.95231
218,4.22353
219,7.14295
220,1.215
221,8.1516
222,1.8714
223,1.4211
224,8.98075
225,1.67509
226,0.364849
227,0.245166
228,7.27942
229,1.50486
230,2.23571
231,8.46983
232,2.75457
233,1.39654
234,2.24887
235,0.628699
236,5.92397
237,2.65032
238,0.675662
239,3.93929
240,1.63134
241,2.86004
242,1.91924
243,0.247606
244,0.981754
245,1.13679
246,0.411304
247,2.04577
248,1.33286
249,0.424708
250,2.31755
251,1.22711
252,3.82156
253,1.22414
254,1.58215
255,3.63527
256,2.05701
257,2.05955
258,0.435182
259,1.63893
260,0.867734
261,1.37724
262,0.511449
263,0.5895
264,2.31528
265,2.47064
266,0.616146
267,4.43836
268,3.8563
269,0.800402
270,5.01119
271,0.425778
272,1.03679
273,1.57683
274,2.88111
275,6.38597
276,7.04677
277,1.83413
278,1.7504
279,1.36165
280,2.77307
281,0.759506
282,1.21992
283,0.315404
284,3.24248
285,6.69477
286,1.09174
287,4.64837
288,6.69212
289,2.92066
290,5.42621
291,1.32939
292,1.01977
293,2.35178
294,3.38701
