Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.04308,0.678988,0.687879,0.67621,0.0111228,-0.0022336,-0.00331877
0.2,4.06293,1.35319,1.38247,1.32727,0.0219558,-0.00128981,-0.0059422
0.3,6.0638,2.02652,2.07501,1.96228,0.0313703,-0.000805529,-0.0105607
0.4,8.06754,2.71373,2.76187,2.59195,0.0441551,-0.0099679,-0.0168233
0.5,10.0695,3.41615,3.44264,3.21071,0.0618032,-0.00924717,-0.0250079
0.6,12.05,4.12144,4.11588,3.81272,0.0838907,-0.0127058,-0.0314868
0.7,13.9903,4.82559,4.77445,4.39024,0.100059,-0.0120302,-0.0290187
0.8,15.9295,5.53764,5.43064,4.96119,0.123339,-0.00621358,-0.0225568
0.9,17.8505,6.24183,6.09216,5.51652,0.144334,-0.00356503,-0.0172322
1.0,19.7984,6.95493,6.76878,6.07468,0.175184,0.00491888,-0.0236459
1.1,21.7521,7.67136,7.44759,6.63319,0.197659,0.0195557,-0.0362457
1.2,23.7058,8.38107,8.12942,7.19534,0.215066,0.0328723,-0.0512481
1.3,25.6364,9.08194,8.81616,7.73831,0.233379,0.042551,-0.0635896
1.4,27.556,9.77125,9.49769,8.28706,0.256832,0.0562245,-0.0870142
1.5,29.4199,10.4527,10.1607,8.80645,0.28924,0.0691066,-0.116588
1.6,31.2616,11.1216,10.8217,9.31835,0.321934,0.0969863,-0.148005
1.7,33.069,11.7908,11.4648,9.81343,0.353287,0.127818,-0.180614
1.8,34.8579,12.4438,12.1089,10.3051,0.380623,0.150657,-0.20996
1.9,36.6424,13.1054,12.7553,10.7817,0.41298,0.178442,-0.235678
2.0,38.4162,13.7607,13.3981,11.2574,0.442308,0.205038,-0.265158
2.1,40.1818,14.4171,14.0369,11.7278,0.474488,0.23725,-0.311848
2.2,41.951,15.0828,14.6829,12.1853,0.49973,0.278551,-0.356155
2.3,43.7408,15.7613,15.3223,12.6573,0.522634,0.324076,-0.396755
2.4,45.5186,16.4432,15.9568,13.1186,0.553136,0.37318,-0.433872
2.5,47.3348,17.1411,16.6108,13.5828,0.590462,0.417791,-0.48773
2.6,49.1394,17.8298,17.2754,14.0342,0.619916,0.450862,-0.544461
2.7,50.9578,18.5332,17.9381,14.4866,0.666737,0.493159,-0.596179
2.8,52.7518,19.2278,18.6018,14.9222,0.725441,0.529085,-0.655154
2.9,54.5293,19.9233,19.2627,15.3432,0.784016,0.577277,-0.708491
3.0,56.2863,20.5977,19.9155,15.7732,0.864412,0.624259,-0.764699
3.1,58.0285,21.2613,20.5529,16.2143,0.938909,0.674179,-0.823591
3.2,59.7692,21.9132,21.1991,16.6568,1.00197,0.726606,-0.857515
3.3,61.4773,22.5522,21.8269,17.0982,1.0672,0.785957,-0.910686
3.4,63.2365,23.2006,22.4693,17.5666,1.12605,0.845939,-0.969916
3.5,64.99,23.8608,23.1065,18.0227,1.18606,0.913303,-1.0206
3.6,66.7104,24.502,23.7316,18.4768,1.24441,0.983974,-1.07696
3.7,68.4125,25.1389,24.3516,18.9221,1.31022,1.0608,-1.13959
3.8,70.0921,25.783,24.9753,19.3337,1.39937,1.13531,-1.2042
3.9,71.765,26.4362,25.6033,19.7254,1.48582,1.19921,-1.23546
4.0,73.41,27.0947,26.2021,20.1131,1.59257,1.27791,-1.27196
4.1,75.062,27.7312,26.8261,20.5047,1.69333,1.35395,-1.31001
4.2,76.7364,28.3501,27.4819,20.9044,1.80402,1.42045,-1.3511
4.3,78.3932,28.9419,28.1532,21.298,1.90237,1.48599,-1.38431
4.4,80.0435,29.5563,28.8137,21.6736,1.9863,1.55674,-1.44698
4.5,81.7411,30.2003,29.481,22.0598,2.07665,1.61522,-1.49513
4.6,83.437,30.8691,30.1497,22.4182,2.15471,1.67333,-1.54164
4.7,85.1192,31.5308,30.8186,22.7698,2.23246,1.74691,-1.61604
4.8,86.7786,32.2061,31.4761,23.0964,2.30776,1.80864,-1.67099
4.9,88.4735,32.892,32.1375,23.444,2.42125,1.87499,-1.72643
5.0,90.1579,33.5752,32.8117,23.7711,2.54103,1.96251,-1.78097
5.1,91.8633,34.2702,33.4833,24.1097,2.64458,2.03281,-1.8391
5.2,93.5837,34.9653,34.1691,24.4494,2.75254,2.11002,-1.91253
5.3,95.355,35.7009,34.8734,24.7807,2.83128,2.17559,-1.99007
5.4,97.1263,36.4349,35.5937,25.0977,2.88659,2.26914,-2.07256
5.5,98.8646,37.1599,36.2974,25.4072,2.94384,2.33342,-2.15293
5.6,100.567,37.8393,36.9961,25.7311,3.01542,2.41696,-2.25136
5.7,102.185,38.4919,37.6742,26.0187,3.08747,2.50026,-2.34613
5.8,103.778,39.1496,38.3574,26.271,3.14411,2.60907,-2.4034
5.9,105.325,39.7881,39.0085,26.5279,3.22404,2.7232,-2.47768
6.0,106.89,40.4279,39.6724,26.7893,3.29945,2.7984,-2.57879
6.1,108.471,41.1107,40.3434,27.0165,3.38721,2.84929,-2.68888
6.2,110.087,41.7974,41.0302,27.2597,3.48554,2.85693,-2.80007
6.3,111.752,42.5214,41.7407,27.4895,3.5663,2.86249,-2.89399
6.4,113.418,43.2627,42.4521,27.7027,3.64735,2.88004,-2.97036
6.5,115.198,44.0163,43.2215,27.96,3.73812,2.88259,-3.07523
6.6,116.982,44.7651,43.982,28.2349,3.83969,2.87302,-3.18666
6.7,118.754,45.4882,44.7526,28.513,3.93882,2.89223,-3.29897
6.8,120.544,46.2277,45.5412,28.7753,4.03558,2.92787,-3.36581
6.9,122.356,46.9899,46.2996,29.0669,4.11006,2.94563,-3.41531
7.0,124.162,47.7879,47.0471,29.3274,4.18965,2.93293,-3.44676
7.1,125.894,48.5598,47.7491,29.585,4.29662,2.9347,-3.45069
7.2,127.595,49.3569,48.3846,29.8533,4.3947,2.91659,-3.47814
7.3,129.214,50.0981,49.0177,30.0981,4.49285,2.94375,-3.52737
7.4,130.715,50.7919,49.6453,30.2778,4.62737,2.97782,-3.5774
7.5,132.144,51.4877,50.2482,30.4082,4.76984,3.02019,-3.64282
7.6,133.541,52.1822,50.8417,30.5166,4.89588,3.07672,-3.7494
7.7,134.954,52.8705,51.482,30.601,4.99366,3.15564,-3.85187
7.8,136.416,53.5183,52.1875,30.7104,5.08866,3.18648,-3.96241
7.9,137.974,54.1987,52.9819,30.7935,5.14069,3.16146,-4.06086
8.0,139.514,54.8782,53.7524,30.8832,5.24767,3.11165,-4.17641
8.1,141.046,55.5652,54.5315,30.9496,5.3607,3.0507,-4.28971
8.2,142.508,56.1633,55.2858,31.0585,5.46241,3.01302,-4.36984
8.3,143.975,56.6729,56.1277,31.1742,5.55278,2.98071,-4.41777
8.4,145.436,57.2566,56.9004,31.2792,5.63277,2.9764,-4.3893
8.5,146.793,57.7691,57.6937,31.3304,5.70684,3.04808,-4.38672
8.6,148.19,58.293,58.4549,31.4422,5.83989,3.07615,-4.38254
8.7,149.695,58.8808,59.2775,31.5371,6.0282,3.1483,-4.30778
8.8,151.121,59.4902,60.0562,31.5745,6.27741,3.16294,-4.25405
8.9,152.732,60.0829,60.9168,31.7322,6.62894,3.16825,-4.16793
9.0,154.314,60.6591,61.7443,31.9111,6.97888,3.18459,-4.21033
9.1,155.938,61.3711,62.5301,32.0368,7.2604,3.19759,-4.26512
9.2,157.502,62.015,63.2575,32.2294,7.53898,3.09282,-4.30276
9.3,158.941,62.5438,63.9357,32.4618,7.78345,2.93169,-4.38855
9.4,160.76,63.2993,64.6085,32.8526,7.98088,2.86277,-4.44652
9.5,162.424,63.8949,65.2188,33.31,8.04477,2.66887,-4.51017
9.6,163.735,64.3642,65.6023,33.7689,7.9317,2.45123,-4.5763
9.7,164.577,64.7077,65.8457,34.0238,8.07263,2.0058,-4.58696
9.8,165.322,65.2289,66.2694,33.8236,8.16212,1.91613,-4.52003
9.9,166.982,66.0527,66.8142,34.1149,8.14313,2.24481,-4.45717
10.0,168.629,66.3648,67.9369,34.3272,7.8962,1.9542,-4.45417
