Atom id,Diffusion Coefficient (cm²/s)
1,1.08335
2,7.39021
3,4.27511
4,2.47152
5,1.84848
6,1.53986
7,2.90621
8,0.627644
9,3.39317
10,3.26762
11,2.43234
12,2.77559
13,4.95489
14,5.90338
15,1.44014
16,0.420595
17,2.91664
18,2.34811
19,1.73676
20,0.821816
21,4.36771
22,7.45023
23,1.29744
24,0.821445
25,1.45703
26,0.286837
27,1.15866
28,1.64483
29,2.52222
30,2.83312
31,1.13316
32,0.858922
33,1.43273
34,1.97136
35,0.593813
36,2.00954
37,5.10693
38,1.05095
39,1.54451
40,2.69179
41,5.23896
42,4.17976
43,2.62082
44,5.10335
45,4.22644
46,2.56137
47,0.0828815
48,4.14588
49,1.99843
50,2.42999
51,11.6181
52,1.71651
53,1.49904
54,2.6881
55,0.762186
56,1.28557
57,1.61064
58,2.24029
59,2.86214
60,1.0036
61,1.68075
62,3.115
63,0.0
64,0.419473
65,1.07774
66,0.505045
67,1.49027
68,3.42046
69,1.27668
70,2.25301
71,2.56256
72,1.9721
73,2.02562
74,2.51489
75,0.924778
76,1.0753
77,1.15086
78,1.55103
79,1.75269
80,1.09398
81,1.26813
82,4.11838
83,0.701988
84,2.80561
85,5.9737
86,3.3377
87,2.57058
88,10.1587
89,1.44163
90,2.78847
91,4.8402
92,3.7755
93,5.25009
94,1.00884
95,2.11196
96,3.97739
97,0.234483
98,1.14732
99,5.30563
100,1.49037
101,2.45106
102,6.4684
103,3.41225
104,3.23981
105,0.25336
106,2.57009
107,1.77009
108,3.19483
109,1.05963
110,3.26434
111,5.02568
112,0.439069
113,2.04854
114,2.03244
115,10.5271
116,6.80353
117,6.86612
118,2.07223
119,5.47888
120,0.802692
121,3.96111
122,1.34705
123,2.3833
124,2.71964
125,1.41472e-06
126,1.0974
127,1.20018
128,3.92352
129,5.57151
130,2.0081
131,1.07372
132,5.84456
133,3.21566
134,0.655118
135,1.8199
136,0.993653
137,0.27212
138,2.73324
139,3.23177
140,2.0355
141,4.83921
142,8.47573
143,3.6345
144,3.37004
145,0.525779
146,1.25269
147,2.39919
148,2.29171
149,2.69724
150,2.79919
151,0.616445
152,1.01621
153,2.55089
154,0.384736
155,0.364985
156,7.07238
157,3.41854
158,0.996269
159,3.72709
160,2.65684
161,2.72859
162,4.4157
163,3.04082
164,0.403296
165,2.88511
166,7.15381
167,1.0869
168,3.18215
169,0.365791
170,2.8273
171,3.73353
172,1.87871
173,3.1551
174,2.59211
175,3.83974
176,1.50238
177,6.75541
178,0.100444
179,2.69292
180,5.00377
181,0.0669497
182,2.25589
183,2.09879
184,2.81087
185,2.31432
186,2.19369
187,0.830207
188,3.67048
189,0.948378
190,4.66721
191,0.526406
192,2.01244
193,3.50379
194,4.38907
195,1.59374
196,1.6148
197,2.21589
198,0.980259
199,5.37122
200,1.40835
201,3.52303
202,8.767
203,0.533601
204,3.65967
205,4.12523
206,1.8116
207,0.880543
208,1.24176
209,1.71128
210,8.83706
211,1.56441
212,0.3343
213,3.18917
214,2.3959
215,1.48567
216,2.35917
217,1.29748
218,0.783905
219,0.467334
220,5.97409
221,1.15629
222,1.85273
223,2.95975
224,0.934267
225,2.28368
226,3.99891
227,1.26288
228,1.82234
229,8.4974
230,1.53321
231,1.09179
232,2.62369
233,4.92065
234,3.86221
235,2.46218
236,5.05971
237,3.49836
238,1.73962
239,0.47398
240,5.38689
241,2.04917
242,0.265227
243,0.908077
244,3.85979
245,2.62947
246,0.489899
247,1.83134
248,1.42461
249,2.8702
250,0.612168
251,5.81498
252,1.95001
253,0.208837
254,4.05744
255,7.02299
256,0.400987
257,2.39668
258,2.00466
259,6.8536
260,3.3804
261,1.55264
262,0.802204
263,1.33343
264,2.57743
265,0.549597
266,1.23477
267,2.92625
268,2.34467
269,1.17348
270,1.30996
271,8.25934
272,0.240425
273,2.23656
274,1.69116
275,1.69254
276,4.2319
277,0.297152
278,3.84049
279,5.05324
280,2.49142
281,1.02693
282,1.93267
283,2.72458
284,1.52409
285,5.97591
286,5.89384
287,1.85584
288,5.27606
289,0.826381
290,3.30001
291,0.111673
292,1.68505
293,3.70842
294,2.05157
