Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.05413,0.687929,0.692801,0.673397,0.00562957,-0.00544738,-0.00204161
0.2,4.07362,1.37794,1.3723,1.32338,0.00401884,-0.0125668,0.0101178
0.3,6.05227,2.05521,2.04536,1.9517,0.00994667,-0.0256284,0.0221839
0.4,8.00629,2.71822,2.71408,2.57398,0.00685523,-0.0402688,0.0234203
0.5,9.9114,3.36607,3.36994,3.17538,0.00131736,-0.061606,0.0276863
0.6,11.7902,4.01253,4.01378,3.7639,-0.00430965,-0.0818917,0.0324041
0.7,13.6381,4.64984,4.65093,4.33737,-0.0110599,-0.107526,0.0294801
0.8,15.4615,5.27489,5.29576,4.8909,-0.0146726,-0.113385,0.0229104
0.9,17.2685,5.88947,5.93753,5.44151,-0.0168628,-0.120132,0.0194499
1.0,19.0662,6.51161,6.5875,5.96705,-0.0177259,-0.129178,0.0224572
1.1,20.856,7.13787,7.21518,6.50297,-0.026808,-0.150294,0.0250625
1.2,22.649,7.76159,7.8446,7.04279,-0.0297131,-0.182046,0.0198486
1.3,24.4138,8.37385,8.46896,7.57101,-0.0154735,-0.212916,0.0165557
1.4,26.1469,8.96457,9.0957,8.08667,0.00555348,-0.245105,0.016643
1.5,27.8496,9.55239,9.70328,8.5939,0.0451941,-0.271801,0.0177991
1.6,29.5776,10.1517,10.3235,9.10241,0.0922126,-0.311458,0.0204141
1.7,31.305,10.7597,10.9427,9.6026,0.145174,-0.347319,0.0293725
1.8,33.0123,11.3631,11.5613,10.088,0.194903,-0.386616,0.0411765
1.9,34.7352,12.002,12.1662,10.567,0.250968,-0.429155,0.0539723
2.0,36.477,12.648,12.7835,11.0455,0.310237,-0.478743,0.0757248
2.1,38.2055,13.2946,13.4105,11.5003,0.359829,-0.547679,0.0905332
2.2,39.9072,13.9335,14.0345,11.9393,0.396102,-0.629818,0.0985744
2.3,41.5921,14.5509,14.6634,12.3778,0.424802,-0.705973,0.109062
2.4,43.259,15.1628,15.2982,12.798,0.451196,-0.785547,0.127386
2.5,44.9167,15.7813,15.931,13.2043,0.477837,-0.865085,0.141387
2.6,46.5482,16.4015,16.5375,13.6092,0.505188,-0.933989,0.163756
2.7,48.1946,17.0267,17.1554,14.0125,0.525425,-1.00525,0.176927
2.8,49.8221,17.6415,17.7739,14.4067,0.557499,-1.07105,0.192257
2.9,51.4992,18.2792,18.4029,14.8172,0.60155,-1.12987,0.210944
3.0,53.1887,18.9052,19.0435,15.24,0.630027,-1.19045,0.22135
3.1,54.9042,19.5414,19.6962,15.6666,0.647889,-1.25493,0.24176
3.2,56.6074,20.1823,20.3251,16.1,0.649232,-1.32152,0.257331
3.3,58.3042,20.8245,20.9527,16.527,0.655717,-1.38981,0.257596
3.4,59.9831,21.4555,21.5662,16.9615,0.650733,-1.47375,0.250846
3.5,61.6475,22.0599,22.1941,17.3935,0.640706,-1.55195,0.233245
3.6,63.3097,22.6542,22.8397,17.8158,0.620736,-1.64285,0.211163
3.7,64.9644,23.2351,23.4748,18.2545,0.586856,-1.71995,0.199805
3.8,66.6029,23.7948,24.1204,18.6878,0.556231,-1.78843,0.196983
3.9,68.2118,24.3391,24.7581,19.1146,0.509837,-1.85689,0.182631
4.0,69.8172,24.8821,25.3983,19.5368,0.447006,-1.93791,0.165018
4.1,71.3749,25.3961,26.0375,19.9413,0.378766,-2.01414,0.143095
4.2,72.943,25.9249,26.6753,20.3428,0.327859,-2.10153,0.115092
4.3,74.5015,26.475,27.29,20.7366,0.292806,-2.18487,0.10328
4.4,76.0862,27.0225,27.9338,21.1299,0.259017,-2.26305,0.0842793
4.5,77.6746,27.5664,28.5671,21.5411,0.215883,-2.34448,0.0583962
4.6,79.2277,28.0674,29.2223,21.938,0.149616,-2.41583,0.0297107
4.7,80.7049,28.5291,29.8798,22.296,0.0829018,-2.49235,-0.00285776
4.8,82.1391,28.9895,30.4998,22.6499,0.0293724,-2.56865,-0.0412194
4.9,83.5032,29.4317,31.0682,23.0033,-0.0120575,-2.66564,-0.0504248
5.0,84.8519,29.8603,31.6513,23.3403,-0.0329205,-2.77095,-0.0502203
5.1,86.2152,30.2907,32.2511,23.6734,-0.0563097,-2.85324,-0.0530048
5.2,87.6025,30.739,32.8588,24.0047,-0.0588325,-2.93413,-0.058199
5.3,88.9564,31.1589,33.4573,24.3402,-0.0383217,-3.00979,-0.0464528
5.4,90.324,31.5879,34.0409,24.6952,-0.0240794,-3.08017,-0.0415642
5.5,91.6867,32.0121,34.6206,25.054,-0.0411841,-3.15018,-0.0176051
5.6,93.0611,32.4763,35.2007,25.3841,-0.057211,-3.21017,0.000298264
5.7,94.4659,32.9467,35.8138,25.7054,-0.0581483,-3.26842,-0.00351728
5.8,95.8729,33.4035,36.4421,26.0272,-0.0388379,-3.34712,-0.020704
5.9,97.2479,33.8523,37.0701,26.3255,-0.0128215,-3.40169,-0.0110787
6.0,98.632,34.2918,37.6739,26.6663,-0.0193561,-3.45849,-0.0187303
6.1,100.052,34.7782,38.2672,27.0068,-0.0223585,-3.5124,-0.0145325
6.2,101.529,35.2532,38.9169,27.359,-0.0681714,-3.5703,-0.0035512
6.3,102.986,35.7366,39.5422,27.7077,-0.139133,-3.63504,-0.00655725
6.4,104.407,36.2004,40.1198,28.0867,-0.211593,-3.69687,0.0119503
6.5,105.828,36.7067,40.6966,28.4242,-0.266559,-3.7735,0.0258229
6.6,107.206,37.1733,41.2821,28.7504,-0.317436,-3.85307,0.0234538
6.7,108.547,37.6285,41.8722,29.0468,-0.32819,-3.91264,0.00424253
6.8,109.869,38.1,42.4417,29.327,-0.334059,-3.948,-0.0183467
6.9,111.158,38.597,43.0203,29.5406,-0.372383,-3.98706,-0.0425951
7.0,112.457,39.1129,43.5894,29.7551,-0.408384,-4.02453,-0.100734
7.1,113.673,39.5831,44.1385,29.9518,-0.425755,-4.05816,-0.173156
7.2,114.84,40.0209,44.7044,30.1152,-0.457704,-4.06082,-0.240918
7.3,115.987,40.4753,45.2152,30.2966,-0.487974,-4.04285,-0.293137
7.4,117.191,40.9716,45.7765,30.4433,-0.523463,-4.00886,-0.343371
7.5,118.446,41.5339,46.3095,30.6031,-0.546614,-4.00941,-0.380784
7.6,119.681,42.0625,46.8056,30.8132,-0.494964,-3.99047,-0.438846
7.7,120.784,42.5508,47.272,30.9616,-0.459407,-3.94805,-0.507747
7.8,121.891,43.063,47.7785,31.0499,-0.430029,-3.89843,-0.552357
