Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.02968,0.681171,0.687927,0.66058,0.00226793,-0.000138616,-0.00152295
0.2,4.03014,1.35532,1.38243,1.29239,0.00359436,0.00227482,0.00124752
0.3,6.01004,2.02815,2.0719,1.90998,0.000617814,0.00586724,-0.00294897
0.4,7.96336,2.69363,2.75849,2.51124,0.00234807,0.0107958,-0.0147634
0.5,9.89034,3.35149,3.43321,3.10564,-0.000595353,0.0130027,-0.0330536
0.6,11.818,4.03928,4.10636,3.67232,-0.00472369,0.0158298,-0.0534056
0.7,13.7185,4.72989,4.77119,4.21742,-0.014241,0.0222793,-0.0772889
0.8,15.6118,5.42312,5.42697,4.76171,-0.0244211,0.0205514,-0.09977
0.9,17.4868,6.10947,6.07782,5.29955,-0.0395311,0.0106619,-0.120779
1.0,19.3351,6.79437,6.71942,5.82131,-0.0596464,0.00415002,-0.135669
1.1,21.1638,7.49101,7.33494,6.33782,-0.0763223,-0.0031067,-0.145579
1.2,22.9773,8.16732,7.95893,6.85106,-0.107981,-0.00979682,-0.157147
1.3,24.7917,8.84364,8.58122,7.3668,-0.134351,-0.0164875,-0.180076
1.4,26.5838,9.49814,9.2199,7.86575,-0.161011,-0.0111094,-0.186348
1.5,28.3677,10.1345,9.86983,8.36337,-0.175125,-0.00912146,-0.200638
1.6,30.1209,10.7504,10.5038,8.86668,-0.187592,0.00511043,-0.213796
1.7,31.8759,11.3691,11.1451,9.36167,-0.190545,0.0153035,-0.227531
1.8,33.5734,11.9821,11.7641,9.82722,-0.185434,0.017776,-0.247593
1.9,35.278,12.5923,12.4001,10.2856,-0.186916,0.017959,-0.263585
2.0,36.9772,13.2061,13.0258,10.7453,-0.194429,0.0127415,-0.273785
2.1,38.6614,13.8134,13.6484,11.1996,-0.198361,0.0118063,-0.289451
2.2,40.3359,14.4094,14.2675,11.659,-0.19732,0.0246832,-0.316612
2.3,41.9863,14.9959,14.8875,12.1029,-0.205771,0.0577067,-0.351341
2.4,43.6,15.5775,15.4841,12.5383,-0.205952,0.0833692,-0.385106
2.5,45.1867,16.1419,16.0763,12.9685,-0.203169,0.0995707,-0.428921
2.6,46.7452,16.7086,16.6514,13.3852,-0.201284,0.100585,-0.479045
2.7,48.3086,17.2773,17.2329,13.7984,-0.208334,0.117524,-0.537419
