Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.05094,0.690725,0.689306,0.670904,0.00169166,-0.00419149,-0.0035129
0.2,4.06853,1.37161,1.36665,1.33027,0.00358605,-0.000969208,-0.0117235
0.3,6.07291,2.05815,2.04225,1.97251,-0.00177201,-0.00469669,-0.0195697
0.4,8.05831,2.74651,2.70838,2.60343,-0.0136024,-0.0145321,-0.0286237
0.5,10.0148,3.41672,3.37603,3.22202,-0.0365157,-0.0238789,-0.0346357
0.6,11.9615,4.07661,4.056,3.82891,-0.0530183,-0.0334804,-0.0468483
0.7,13.8967,4.72986,4.74197,4.42486,-0.0825152,-0.0380457,-0.0687448
0.8,15.8235,5.39269,5.4284,5.00238,-0.121223,-0.0458465,-0.0855972
0.9,17.722,6.04596,6.10242,5.5736,-0.148986,-0.0539645,-0.106586
1.0,19.595,6.69033,6.77565,6.12901,-0.177366,-0.0626155,-0.128494
1.1,21.4393,7.33168,7.44473,6.66287,-0.222784,-0.0631641,-0.16224
1.2,23.2757,7.96294,8.11641,7.19631,-0.254981,-0.0774113,-0.186831
1.3,25.1115,8.58883,8.79417,7.72851,-0.28782,-0.0871882,-0.204336
1.4,26.9552,9.22768,9.46681,8.26067,-0.3217,-0.0790107,-0.220807
1.5,28.7724,9.85477,10.1466,8.77098,-0.365166,-0.0657042,-0.244955
1.6,30.5589,10.4711,10.8287,9.2591,-0.413439,-0.0545313,-0.265295
1.7,32.3469,11.0875,11.5092,9.75018,-0.461595,-0.0492133,-0.293026
1.8,34.132,11.7119,12.196,10.2241,-0.516425,-0.0386289,-0.331449
1.9,35.884,12.3221,12.8675,10.6944,-0.573087,-0.0219436,-0.371261
2.0,37.6283,12.9276,13.5285,11.1722,-0.639961,0.0147433,-0.413718
2.1,39.3815,13.5303,14.1916,11.6595,-0.703189,0.0524562,-0.464484
2.2,41.1327,14.1345,14.8551,12.1431,-0.779623,0.0858559,-0.526275
2.3,42.8829,14.7318,15.5256,12.6256,-0.858321,0.11664,-0.591388
2.4,44.5905,15.3196,16.1888,13.0821,-0.927773,0.152313,-0.670155
2.5,46.3088,15.9106,16.8614,13.5367,-0.988442,0.193293,-0.752186
2.6,48.0057,16.497,17.5392,13.9694,-1.03428,0.233043,-0.843458
2.7,49.681,17.0839,18.2049,14.3922,-1.06697,0.277828,-0.93143
2.8,51.3434,17.6707,18.8617,14.811,-1.09599,0.321044,-1.00958
2.9,53.0014,18.2553,19.5224,15.2237,-1.12218,0.350835,-1.09129
3.0,54.6258,18.8342,20.1804,15.6112,-1.14441,0.38118,-1.1638
3.1,56.2182,19.3875,20.8318,15.999,-1.17593,0.404539,-1.22796
3.2,57.8219,19.9443,21.505,16.3725,-1.19599,0.425198,-1.27211
3.3,59.3979,20.4941,22.1641,16.7397,-1.2115,0.430612,-1.31918
3.4,61.0088,21.0586,22.8348,17.1154,-1.22026,0.434202,-1.36414
3.5,62.6225,21.6223,23.5077,17.4925,-1.24967,0.439947,-1.39638
3.6,64.2161,22.1893,24.1862,17.8406,-1.27691,0.443174,-1.42211
3.7,65.7924,22.7436,24.8476,18.2012,-1.31545,0.44183,-1.44514
3.8,67.3817,23.312,25.5192,18.5505,-1.34556,0.439272,-1.46095
3.9,68.9557,23.8818,26.1836,18.8903,-1.3838,0.454844,-1.46343
4.0,70.534,24.4587,26.84,19.2353,-1.42364,0.482788,-1.47654
4.1,72.0912,25.018,27.5136,19.5595,-1.45312,0.513277,-1.50037
4.2,73.6929,25.5988,28.1991,19.895,-1.46145,0.540366,-1.5116
4.3,75.2932,26.185,28.8898,20.2184,-1.48503,0.566629,-1.50931
4.4,76.8572,26.7772,29.5725,20.5075,-1.49865,0.596168,-1.50283
4.5,78.484,27.4018,30.2868,20.7955,-1.51309,0.625001,-1.51416
