Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.05381,0.694374,0.689504,0.669931,0.00820119,0.00322368,0.00947427
0.2,4.04755,1.36938,1.37203,1.30614,0.0205032,0.0121093,0.00910983
0.3,5.99917,2.04064,2.04555,1.91298,0.0349839,0.0225418,0.00101231
0.4,7.92178,2.70224,2.70978,2.50976,0.0518807,0.0176367,-0.0076165
0.5,9.81161,3.36269,3.35484,3.09407,0.0720675,0.0206803,-0.0124715
0.6,11.6915,4.02636,3.99828,3.66689,0.100599,0.0275073,-0.0114712
0.7,13.5767,4.69546,4.64254,4.23867,0.134308,0.0354739,-0.0106755
0.8,15.4406,5.3636,5.28657,4.79043,0.174963,0.0381489,-0.0058163
0.9,17.2832,6.02111,5.91588,5.34618,0.225833,0.0402344,-0.00993038
1.0,19.0928,6.67798,6.53362,5.88122,0.289934,0.0431761,-0.00602301
1.1,20.9038,7.33516,7.1551,6.4135,0.356427,0.0389511,0.0107687
1.2,22.7189,7.99942,7.77773,6.94171,0.424371,0.0300136,0.0225413
1.3,24.5047,8.66282,8.3953,7.44657,0.485228,0.0214635,0.0387572
1.4,26.2707,9.32411,9.0053,7.94129,0.549314,0.00803784,0.0560545
1.5,28.0362,9.99768,9.60779,8.43069,0.62499,-0.00188384,0.0655214
1.6,29.7827,10.6701,10.2072,8.90545,0.702343,-0.0147614,0.0788525
1.7,31.5343,11.3431,10.8212,9.36999,0.783935,-0.027655,0.103265
1.8,33.2671,12.0072,11.4304,9.82949,0.864094,-0.0365313,0.126812
1.9,34.9755,12.6552,12.0392,10.281,0.939276,-0.0501002,0.151321
2.0,36.6925,13.3187,12.6377,10.7361,1.00824,-0.0543694,0.179926
2.1,38.3839,13.9797,13.2143,11.1899,1.07314,-0.0568051,0.213963
2.2,40.0744,14.6437,13.7804,11.6503,1.1365,-0.0575638,0.237404
2.3,41.7361,15.303,14.3442,12.0889,1.2054,-0.0570638,0.261426
2.4,43.3616,15.9633,14.8847,12.5136,1.2794,-0.0534883,0.295757
2.5,45.0055,16.6266,15.436,12.9429,1.35274,-0.0571175,0.331164
2.6,46.6872,17.3106,15.9928,13.3838,1.42974,-0.0562373,0.371193
2.7,48.3691,18.0023,16.5406,13.8262,1.51061,-0.0615902,0.409207
2.8,50.0398,18.6811,17.0994,14.2594,1.59326,-0.0663876,0.448581
2.9,51.6636,19.3554,17.635,14.6733,1.67988,-0.0765952,0.486198
3.0,53.2728,20.0376,18.1629,15.0723,1.78064,-0.0745596,0.528217
3.1,54.8498,20.7094,18.6814,15.459,1.8819,-0.0857168,0.561784
3.2,56.4021,21.3702,19.1853,15.8467,1.98655,-0.091129,0.608529
3.3,57.9595,22.0376,19.7031,16.2189,2.09022,-0.0933978,0.660183
3.4,59.5408,22.7228,20.2269,16.591,2.21219,-0.0799999,0.70369
3.5,61.0728,23.3882,20.7441,16.9405,2.32519,-0.0766205,0.744196
3.6,62.5891,24.046,21.2538,17.2892,2.43188,-0.0661855,0.775587
3.7,64.0996,24.7177,21.7642,17.6177,2.54255,-0.0602208,0.807054
3.8,65.608,25.3855,22.2666,17.9559,2.65215,-0.0519371,0.824091
3.9,67.1392,26.0391,22.7898,18.3102,2.76964,-0.037786,0.855583
4.0,68.7004,26.7227,23.3301,18.6476,2.89212,-0.0271267,0.873984
4.1,70.2593,27.4052,23.8695,18.9847,3.01705,-0.0230183,0.893061
4.2,71.836,28.092,24.4266,19.3174,3.14456,-0.0259975,0.92097
4.3,73.4263,28.786,24.9765,19.6637,3.2615,-0.0216998,0.933814
4.4,74.9715,29.4651,25.5096,19.9969,3.37133,-0.0347074,0.938909
4.5,76.4368,30.117,25.9939,20.326,3.48362,-0.031318,0.929768
4.6,77.9326,30.7676,26.487,20.6781,3.5902,-0.0154769,0.906012
4.7,79.4073,31.4181,26.9861,21.003,3.67944,0.00152136,0.866273
4.8,80.9148,32.094,27.5027,21.318,3.76954,0.0490767,0.832337
4.9,82.4262,32.7761,28.0253,21.6248,3.85816,0.0880679,0.798834
5.0,83.8739,33.4322,28.54,21.9017,3.94872,0.113295,0.781037
5.1,85.3365,34.0898,29.0625,22.1842,4.05165,0.141584,0.79349
5.2,86.7436,34.7233,29.5798,22.4405,4.17089,0.160675,0.811114
5.3,88.1216,35.3409,30.0916,22.6891,4.2879,0.178835,0.812526
5.4,89.5302,35.9533,30.6227,22.9542,4.41256,0.199309,0.808293
5.5,90.9773,36.6016,31.1676,23.2081,4.5362,0.240958,0.802293
5.6,92.4378,37.2384,31.7415,23.458,4.64365,0.280784,0.815336
