Atom id,Diffusion Coefficient (cm²/s)
1,3.34717
2,9.37452
3,0.647499
4,1.26794
5,1.38876
6,1.76901
7,3.82901
8,1.09974
9,1.79092
10,7.02385
11,3.10933
12,5.26425
13,5.88805
14,5.16927
15,1.88758
16,1.20094
17,2.00821
18,1.21808
19,1.81265
20,3.7096
21,2.01481
22,6.81764
23,1.87167
24,4.18534
25,1.10066
26,0.63383
27,1.1656
28,0.68923
29,0.464487
30,0.885162
31,0.639343
32,2.50419
33,0.956854
34,4.03962
35,6.91299
36,2.40636
37,2.98118
38,0.242123
39,0.523547
40,4.51897
41,0.364802
42,1.05148
43,1.45562
44,0.505837
45,3.04897
46,2.64429
47,0.0426189
48,0.412965
49,2.69011
50,2.9348
51,1.88985
52,1.00664
53,0.834042
54,3.29659
55,3.89159
56,0.556337
57,5.39148
58,3.45883
59,1.20501
60,3.24482
61,2.63671
62,9.75714
63,0.000705296
64,3.7647
65,2.09238
66,1.04662
67,2.8937
68,0.372874
69,6.87732
70,1.69122
71,0.859001
72,6.03152
73,2.69659
74,0.834333
75,1.59007
76,0.593103
77,2.23329
78,5.04025
79,2.10044
80,3.70854
81,4.25458
82,0.688437
83,1.18863
84,0.557093
85,1.45902
86,5.72313
87,4.33793
88,3.51919
89,1.15656
90,4.02405
91,0.394257
92,4.9962
93,0.847753
94,4.56572
95,6.87616
96,2.92586
97,2.43584
98,1.08056
99,4.45741
100,2.23257
101,0.438045
102,1.67915
103,0.58711
104,0.434634
105,2.29276
106,2.92465
107,2.52154
108,1.2778
109,0.855647
110,5.28881
111,2.01696
112,1.91419
113,0.690835
114,1.20283
115,5.26332
116,1.72976
117,0.834137
118,0.686969
119,0.0457175
120,1.45459
121,1.10526
122,5.88629
123,2.15299
124,0.599766
125,5.82246e-06
126,3.35407
127,0.837042
128,1.87324
129,3.64333
130,2.62757
131,8.01974
132,0.231537
133,6.06549
134,1.56995
135,2.86069
136,7.38331
137,3.19525
138,4.01267
139,1.91829
140,0.762986
141,8.62714
142,0.864857
143,3.28811
144,3.87566
145,1.1228
146,3.67869
147,3.75549
148,8.72939
149,1.52184
150,1.54229
151,0.0989258
152,0.530392
153,3.88715
154,1.4701
155,2.08476
156,0.369544
157,0.865078
158,2.55755
159,1.14855
160,1.64548
161,5.75328
162,2.95087
163,6.22824
164,2.09552
165,0.612575
166,1.76398
167,4.61841
168,2.74007
169,6.50298
170,9.71117
171,6.02613
172,2.62035
173,5.84733
174,0.371756
175,3.34935
176,0.760283
177,0.924435
178,0.880286
179,0.549555
180,0.654474
181,2.77119
182,2.27019
183,7.93872
184,1.92208
185,5.22147
186,0.373687
187,3.18473
188,11.4877
189,1.48607
190,2.95666
191,2.43093
192,1.89136
193,1.45289
194,0.853005
195,5.04008
196,2.57663
197,1.468
198,3.88766
199,1.00335
200,3.88871
201,0.859271
202,1.49721
203,4.32725
204,1.642
205,7.59361
206,5.93578
207,0.971451
208,1.18872
209,2.37998
210,1.61328
211,1.13237
212,2.85249
213,0.360285
214,4.29459
215,2.59043
216,8.83782
217,2.38908
218,0.454955
219,5.25067
220,4.00784
221,4.87682
222,0.941569
223,2.95501
224,4.68655
225,1.23372
226,1.86625
227,1.1927
228,1.11837
229,0.41406
230,2.09884
231,5.81645
232,1.29047
233,1.48223
234,2.60702
235,4.31966
236,3.05843
237,1.87213
238,1.6584
239,1.31117
240,1.7636
241,2.86634
242,2.12675
243,3.28828
244,1.9507
245,6.03085
246,3.7814
247,1.81482
248,5.84865
249,3.39519
250,2.74747
251,2.99943
252,2.68757
253,2.87569
254,0.692298
255,3.0427
256,0.793952
257,3.79038
258,0.922598
259,0.082454
260,10.179
261,0.494241
262,7.43972
263,1.39045
264,2.02449
265,1.00853
266,2.9292
267,1.99753
268,1.60883
269,3.79915
270,4.55187
271,0.529925
272,2.27283
273,0.854459
274,2.63273
275,1.63376
276,3.93133
277,3.29445
278,9.0993
279,6.27018
280,1.06348
281,1.70225
282,1.22146
283,2.32677
284,1.17832
285,2.3072
286,2.82152
287,2.66433
288,3.66809
289,2.67509
290,3.28739
291,3.67851
292,3.05987
293,12.0766
294,2.28031
