Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.06417,0.699224,0.698253,0.666693,0.000851036,-0.00662202,-0.00164037
0.2,4.06782,1.38992,1.37118,1.30672,-0.0059305,-0.0180648,-0.00841234
0.3,6.05476,2.09263,2.03684,1.9253,-0.0121175,-0.0314557,-0.0119006
0.4,8.0239,2.78391,2.71721,2.52278,-0.0198683,-0.0407506,-0.00505642
0.5,9.96608,3.46113,3.40894,3.09602,-0.0296863,-0.0482078,0.00941437
0.6,11.9104,4.13048,4.10386,3.67609,-0.0357792,-0.0573102,0.0253006
0.7,13.8595,4.80658,4.80679,4.24608,-0.0359837,-0.0607139,0.0404648
0.8,15.7924,5.47096,5.5293,4.79214,-0.0452134,-0.0619599,0.0495141
0.9,17.6933,6.13103,6.24448,5.31779,-0.053921,-0.0618315,0.0598013
1.0,19.5626,6.79221,6.94078,5.82958,-0.0596179,-0.0666181,0.0567265
1.1,21.4009,7.44496,7.63908,6.31682,-0.0723356,-0.0606419,0.0538468
1.2,23.2188,8.08853,8.33319,6.79712,-0.0879727,-0.0453498,0.0441344
1.3,25.0338,8.74294,9.031,7.25985,-0.0961545,-0.02707,0.0249933
1.4,26.8503,9.40404,9.73101,7.71521,-0.0974763,-0.0105988,0.000520655
1.5,28.6725,10.0789,10.4324,8.16124,-0.106371,0.00952354,-0.0249623
1.6,30.4826,10.7531,11.1404,8.58903,-0.112128,0.0222634,-0.058911
1.7,32.2816,11.4374,11.8441,9.00006,-0.120804,0.0220971,-0.097012
1.8,34.1025,12.135,12.551,9.41647,-0.138894,0.0153939,-0.127078
1.9,35.9084,12.8376,13.2523,9.81847,-0.161641,0.00821003,-0.150208
2.0,37.6789,13.5297,13.929,10.2202,-0.187641,-0.00410597,-0.172505
2.1,39.4504,14.2298,14.6046,10.616,-0.200166,-0.0182872,-0.183403
2.2,41.1887,14.9167,15.2831,10.9889,-0.21256,-0.0407376,-0.191236
2.3,42.9269,15.6176,15.9622,11.3472,-0.241259,-0.0634117,-0.199801
2.4,44.6481,16.3102,16.6437,11.6943,-0.252001,-0.100905,-0.200678
2.5,46.3622,16.9943,17.331,12.0368,-0.267334,-0.137014,-0.209054
2.6,48.048,17.6467,17.9953,12.406,-0.314783,-0.170001,-0.214452
2.7,49.7445,18.3117,18.6483,12.7845,-0.364632,-0.201165,-0.216173
2.8,51.4148,18.976,19.2763,13.1625,-0.409978,-0.230574,-0.228256
2.9,53.0972,19.6321,19.9254,13.5397,-0.461757,-0.267744,-0.247888
3.0,54.775,20.2761,20.5878,13.9112,-0.520025,-0.300589,-0.266023
3.1,56.4521,20.9308,21.2509,14.2704,-0.57788,-0.332776,-0.279002
3.2,58.0926,21.572,21.9027,14.6179,-0.634976,-0.370258,-0.291061
3.3,59.7328,22.2105,22.5356,14.9867,-0.688813,-0.393838,-0.30819
3.4,61.3683,22.8373,23.1923,15.3387,-0.737334,-0.414826,-0.33844
3.5,62.9466,23.4459,23.8243,15.6764,-0.76993,-0.456463,-0.380592
3.6,64.4976,24.0513,24.4378,16.0085,-0.807309,-0.508388,-0.436416
3.7,66.1061,24.6828,25.0826,16.3407,-0.848328,-0.564501,-0.490998
3.8,67.6944,25.3224,25.7169,16.6551,-0.895525,-0.639947,-0.545216
3.9,69.3022,25.9578,26.378,16.9663,-0.940092,-0.717602,-0.598848
4.0,70.9351,26.6082,27.0536,17.2732,-0.999784,-0.80452,-0.649296
4.1,72.5509,27.261,27.713,17.5768,-1.05912,-0.901924,-0.703746
4.2,74.1771,27.9015,28.3739,17.9017,-1.11946,-0.977629,-0.749884
4.3,75.8059,28.5326,29.05,18.2233,-1.16134,-1.05708,-0.780599
4.4,77.4326,29.156,29.7131,18.5634,-1.18768,-1.15372,-0.792051
4.5,79.0728,29.7869,30.4053,18.8806,-1.20417,-1.24675,-0.801309
4.6,80.6768,30.4221,31.0665,19.1882,-1.22144,-1.35267,-0.833567
4.7,82.2881,31.0671,31.7092,19.5119,-1.23404,-1.45336,-0.861485
4.8,83.9111,31.6883,32.3833,19.8396,-1.24252,-1.53745,-0.888749
4.9,85.5345,32.3287,33.0732,20.1325,-1.25111,-1.61248,-0.913104
5.0,87.1772,32.9986,33.764,20.4146,-1.23237,-1.67337,-0.938052
5.1,88.8029,33.6618,34.4322,20.709,-1.20758,-1.73969,-0.974755
