Atom id,Diffusion Coefficient (cm²/s)
1,0.610134
2,0.336697
3,1.37664
4,5.0704
5,1.66743
6,1.12633
7,1.8207
8,4.40647
9,1.6187
10,6.75311
11,2.86631
12,0.626241
13,2.27331
14,5.24695
15,2.18118
16,1.45173
17,1.66519
18,1.11892
19,0.420469
20,0.903138
21,2.38858
22,5.48057
23,0.625953
24,2.28858
25,1.32984
26,1.41802
27,0.573096
28,1.71125
29,1.41603
30,0.595129
31,2.76887
32,5.04431
33,6.3761
34,4.27782
35,2.26768
36,0.155416
37,5.18799
38,0.961356
39,9.84156
40,1.32606
41,2.63659
42,11.391
43,5.85376
44,5.82676
45,2.4109
46,2.74722
47,1.35359
48,0.572841
49,5.81349
50,0.670028
51,8.803
52,3.09562
53,2.24085
54,1.62246
55,3.39232
56,1.76403
57,4.32906
58,3.16313
59,1.93264
60,1.74749
61,3.12095
62,4.48896
63,1.41315
64,3.82052
65,0.973925
66,0.802657
67,2.57101
68,0.27217
69,1.25563
70,6.94016
71,1.56813
72,2.13806
73,0.00198005
74,2.76918
75,5.95801
76,0.486061
77,11.0496
78,3.52792
79,5.41668
80,9.94759
81,1.00436
82,9.56943
83,7.95262
84,1.34567
85,1.1896
86,2.12095
87,3.96643
88,7.01375
89,1.1538
90,0.808239
91,0.44905
92,1.22143
93,4.7542
94,4.59177
95,1.49555
96,3.99947
97,1.63979
98,5.92773
99,2.57197
100,5.29279
101,2.48433
102,2.66739
103,3.80695
104,4.42519
105,4.95615
106,6.81623
107,8.57549
108,2.72774
109,1.5649
110,9.39941
111,2.41249
112,3.55887
113,2.13514
114,1.98078
115,0.0785981
116,0.469394
117,1.38634
118,0.113372
119,2.47334
120,2.34277
121,11.1444
122,7.66436
123,1.68702
124,0.283657
125,1.13174
126,4.50238
127,2.00105
128,15.3136
129,1.5739
130,1.24353
131,5.89396
132,0.785126
133,1.32095
134,5.61438
135,1.47419
136,2.15519
137,4.02277
138,0.596798
139,1.34936
140,8.81559
141,11.8114
142,6.97971
143,3.47412
144,2.00486
145,7.98705
146,0.699563
147,5.49792
148,4.91237
149,2.60898
150,3.13737
151,2.30649
152,0.750472
153,0.819542
154,2.66593
155,0.528718
156,2.8516
157,4.49922
158,1.08562
159,0.978777
160,3.45268
161,0.966524
162,1.02459
163,2.90169
164,1.32146
165,2.30562
166,5.65004
167,0.407165
168,5.08312
169,1.10046
170,1.77746
171,0.795919
172,3.54772
173,11.4195
174,6.39039
175,2.8098
176,3.46087
177,1.30617
178,1.68803
179,0.432258
180,4.93914
181,1.48593
182,1.63741
183,0.432337
184,1.82834
185,4.5611
186,2.79665
187,8.79739
188,5.39022
189,0.922773
190,2.41149
191,1.22148
192,6.8381
193,3.19459
194,5.9862
195,1.87996
196,0.887884
197,1.34287
198,4.91334
199,3.62819
200,0.260037
201,3.22064
202,2.10106
203,3.63996
204,1.15391
205,3.09683
206,2.06366
207,1.15479
208,1.86258
209,2.33545
210,1.14179
211,6.28311
212,1.5659
213,8.85215
214,4.07554
215,1.37611
216,7.23836e-05
217,0.246816
218,11.1277
219,4.53278
220,1.13432
221,3.88827
222,0.795735
223,1.95415
224,3.50538
225,2.44497
226,1.40197
227,1.28437
228,2.94846
229,2.35334
230,1.69143
231,2.32695
232,1.61881
233,1.46878
234,0.450342
235,2.07786
236,2.02651
237,2.42794
238,2.57797
239,1.36185
240,2.64294
241,2.85683
242,2.23345
243,6.32437
244,2.41807
245,4.18395
246,1.40476
247,0.914795
248,4.22872
249,0.415272
250,2.93414
251,0.91411
252,4.9459
253,1.4888
254,3.03172
255,4.56519
256,1.03385
257,0.576153
258,2.02084
259,1.52207
260,1.03497
261,5.18275
262,0.858458
263,0.445644
264,7.2461
265,2.0739
266,3.67697
267,1.25593
268,3.48092
269,8.54057
270,1.29049
271,0.85807
272,2.05017
273,3.83194
274,1.74099
275,0.895514
276,3.70197
277,1.12931
278,0.601545
279,0.251494
280,3.71272
281,0.618019
282,1.57211
283,1.41719
284,3.2248
285,1.76683
286,1.32909
287,3.26669
288,3.22592
289,2.0213
290,1.4338
291,2.96768
292,1.59342
293,3.78819
294,3.73233
