Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.06121,0.692646,0.696621,0.671942,-0.000269715,-0.00587592,-0.0111088
0.2,4.04092,1.37982,1.35465,1.30645,-0.00571888,-0.0022289,-0.0290074
0.3,6.01891,2.07044,2.02107,1.9274,-0.0173323,0.00301038,-0.0496477
0.4,7.98874,2.7587,2.68459,2.54544,-0.0415359,0.0154003,-0.0733338
0.5,9.93912,3.45274,3.34723,3.13914,-0.0707816,0.0095065,-0.0951008
0.6,11.8748,4.15302,4.00481,3.71695,-0.103673,0.0125964,-0.121707
0.7,13.7882,4.85825,4.64538,4.28461,-0.142385,0.00589327,-0.151936
0.8,15.671,5.55238,5.2815,4.83716,-0.182275,-0.00641207,-0.178929
0.9,17.5273,6.23535,5.9156,5.37637,-0.229728,-0.0239207,-0.209346
1.0,19.3641,6.91919,6.54459,5.90037,-0.279144,-0.0468668,-0.235234
1.1,21.1826,7.59828,7.15867,6.42562,-0.329997,-0.0661099,-0.264626
1.2,23.0004,8.28625,7.77108,6.94305,-0.380465,-0.0862457,-0.298959
1.3,24.7962,8.9762,8.36773,7.45229,-0.42615,-0.10663,-0.336245
1.4,26.6112,9.6838,8.96839,7.95901,-0.464961,-0.126769,-0.381261
1.5,28.3944,10.3821,9.55483,8.45749,-0.51132,-0.145684,-0.418357
1.6,30.1625,11.0823,10.1364,8.9438,-0.567585,-0.166632,-0.451574
1.7,31.9573,11.7912,10.7342,9.43191,-0.61419,-0.19556,-0.492138
1.8,33.7588,12.51,11.3294,9.9194,-0.663137,-0.226336,-0.538149
1.9,35.54,13.2148,11.9274,10.3978,-0.721735,-0.241855,-0.587166
2.0,37.32,13.903,12.5332,10.8839,-0.777553,-0.250515,-0.642478
2.1,39.0697,14.5777,13.136,11.3559,-0.821793,-0.264463,-0.68922
2.2,40.7988,15.2553,13.7232,11.8203,-0.87019,-0.281277,-0.733844
2.3,42.5167,15.9182,14.31,12.2885,-0.928416,-0.285467,-0.773607
2.4,44.2241,16.5778,14.8849,12.7614,-0.972215,-0.284609,-0.812297
2.5,45.9394,17.2448,15.4784,13.2162,-1.03757,-0.274999,-0.851048
2.6,47.6399,17.9126,16.0662,13.661,-1.09454,-0.273563,-0.895532
2.7,49.3489,18.5799,16.6683,14.1006,-1.14484,-0.26308,-0.935307
2.8,51.0645,19.2464,17.2773,14.5408,-1.22033,-0.274461,-0.968538
2.9,52.8166,19.9389,17.9123,14.9655,-1.30318,-0.284089,-1.00195
3.0,54.615,20.6478,18.5621,15.405,-1.38422,-0.290316,-1.03657
3.1,56.4288,21.3804,19.209,15.8394,-1.47094,-0.291152,-1.07008
3.2,58.2591,22.1016,19.9032,16.2544,-1.53746,-0.290249,-1.11625
3.3,60.0986,22.8247,20.6104,16.6635,-1.60195,-0.302309,-1.1568
3.4,61.9266,23.5464,21.3114,17.0687,-1.66695,-0.314734,-1.19055
3.5,63.7447,24.259,22.0395,17.4463,-1.74039,-0.343541,-1.22805
3.6,65.562,24.9915,22.7317,17.8388,-1.81752,-0.36853,-1.27652
3.7,67.3786,25.7445,23.4162,18.2179,-1.89791,-0.400828,-1.32482
3.8,69.2195,26.5054,24.1041,18.61,-1.98277,-0.437289,-1.38137
3.9,71.0258,27.2424,24.7948,18.9886,-2.08696,-0.45297,-1.45045
4.0,72.8197,27.9691,25.4892,19.3614,-2.18636,-0.481844,-1.52118
4.1,74.6019,28.6983,26.193,19.7105,-2.28417,-0.498824,-1.58154
4.2,76.4095,29.4298,26.9035,20.0763,-2.39736,-0.532683,-1.6299
4.3,78.1528,30.1246,27.5986,20.4295,-2.49736,-0.573827,-1.66798
4.4,79.9434,30.8292,28.3312,20.783,-2.59266,-0.616795,-1.70482
4.5,81.7123,31.5331,29.05,21.1292,-2.69784,-0.664507,-1.74239
4.6,83.4959,32.2606,29.7761,21.4592,-2.80282,-0.71402,-1.77914
4.7,85.31,33.0127,30.5077,21.7896,-2.902,-0.743449,-1.82046
4.8,87.0993,33.7547,31.2469,22.0977,-3.00208,-0.759231,-1.85148
4.9,88.9006,34.4659,32.0165,22.4182,-3.08442,-0.767804,-1.88344
5.0,90.7429,35.2332,32.798,22.7117,-3.16869,-0.752068,-1.92334
5.1,92.5275,35.9683,33.5566,23.0027,-3.23827,-0.749461,-1.96647
5.2,94.2339,36.6821,34.2891,23.2626,-3.33022,-0.727412,-2.02151
5.3,95.9673,37.4057,35.0237,23.5379,-3.40554,-0.701644,-2.08485
5.4,97.755,38.155,35.7854,23.8147,-3.47342,-0.661113,-2.14638
5.5,99.5307,38.9028,36.5574,24.0705,-3.55269,-0.61343,-2.20979
5.6,101.287,39.6552,37.3138,24.3183,-3.61955,-0.586398,-2.29763
5.7,103.033,40.4206,38.0718,24.5404,-3.67724,-0.579025,-2.3975
5.8,104.769,41.1791,38.835,24.7546,-3.7216,-0.543391,-2.48746
5.9,106.423,41.8603,39.5867,24.9761,-3.76299,-0.515355,-2.59308
6.0,108.084,42.5359,40.3401,25.2082,-3.8005,-0.47398,-2.69321
6.1,109.767,43.2478,41.1278,25.3919,-3.85201,-0.440687,-2.79335
6.2,111.495,43.9706,41.9346,25.5894,-3.88133,-0.417227,-2.90842
6.3,113.233,44.7382,42.7104,25.7847,-3.89244,-0.39951,-3.02738
6.4,114.885,45.433,43.4771,25.9753,-3.88774,-0.398413,-3.13621
6.5,116.494,46.1326,44.2151,26.1466,-3.86544,-0.389877,-3.21962
6.6,118.025,46.7883,44.9221,26.3146,-3.85806,-0.350749,-3.29166
6.7,119.668,47.5016,45.6556,26.5108,-3.85557,-0.327513,-3.38637
6.8,121.323,48.2404,46.3884,26.6942,-3.87571,-0.298499,-3.49596
