Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.05872,0.699393,0.695011,0.664313,0.000338443,-0.00857777,-0.00218249
0.2,4.08434,1.3869,1.37905,1.31839,-0.0100895,-0.0132718,-0.00528264
0.3,6.07773,2.07712,2.05506,1.94556,-0.0125402,-0.0187771,-0.00581392
0.4,8.0496,2.77216,2.73123,2.54622,-0.0121434,-0.0194453,-0.0084753
0.5,10.0077,3.46281,3.42077,3.12417,-0.0152808,-0.0330388,-0.0130034
0.6,11.9735,4.15424,4.11165,3.70763,-0.0244538,-0.0547271,-0.0238691
0.7,13.9507,4.84555,4.81743,4.28767,-0.0448739,-0.0782011,-0.0316705
0.8,15.9187,5.5339,5.51913,4.86566,-0.0708662,-0.110098,-0.0451851
0.9,17.8547,6.21333,6.20963,5.43169,-0.0895952,-0.142933,-0.0621798
1.0,19.7965,6.89984,6.90228,5.99436,-0.110521,-0.178537,-0.0875363
1.1,21.7044,7.57247,7.59668,6.53531,-0.124642,-0.219588,-0.105253
1.2,23.6067,8.25653,8.28624,7.06391,-0.145919,-0.253708,-0.121478
1.3,25.5033,8.94072,8.97651,7.58604,-0.167134,-0.284454,-0.151369
1.4,27.3701,9.61728,9.65129,8.10156,-0.196769,-0.310954,-0.183034
1.5,29.2193,10.3017,10.3184,8.59917,-0.228289,-0.349705,-0.214669
1.6,31.0623,10.9876,10.9891,9.08554,-0.266333,-0.391134,-0.249982
1.7,32.8834,11.6661,11.65,9.56728,-0.305168,-0.421566,-0.273467
1.8,34.7042,12.3377,12.3179,10.0486,-0.336757,-0.449001,-0.292002
1.9,36.5227,13.005,12.9922,10.5254,-0.371546,-0.479299,-0.308626
2.0,38.322,13.6749,13.6472,10.9999,-0.414999,-0.513469,-0.336648
2.1,40.1224,14.3421,14.3021,11.4782,-0.460689,-0.532304,-0.357776
2.2,41.9189,15.0331,14.949,11.9368,-0.511156,-0.550443,-0.373978
2.3,43.6707,15.7162,15.5699,12.3845,-0.577937,-0.567641,-0.376306
2.4,45.3987,16.3722,16.194,12.8325,-0.641627,-0.574274,-0.374461
2.5,47.0907,17.0246,16.8067,13.2594,-0.707796,-0.585388,-0.360273
2.6,48.7621,17.6861,17.4073,13.6687,-0.760542,-0.609981,-0.349564
2.7,50.4418,18.3537,18.0213,14.0668,-0.811641,-0.632216,-0.350426
2.8,52.1291,19.0135,18.6551,14.4605,-0.856431,-0.64408,-0.35431
2.9,53.8193,19.6926,19.292,14.8347,-0.909331,-0.663137,-0.359903
3.0,55.5295,20.3617,19.9508,15.2171,-0.96093,-0.681542,-0.37534
3.1,57.2199,21.0149,20.6091,15.5959,-1.01467,-0.707524,-0.39394
3.2,58.8774,21.6602,21.2516,15.9657,-1.06858,-0.72951,-0.403374
3.3,60.5503,22.3055,21.9031,16.3416,-1.12292,-0.748938,-0.41542
3.4,62.2194,22.958,22.5597,16.7018,-1.16672,-0.763884,-0.409728
3.5,63.8987,23.5986,23.2237,17.0763,-1.22049,-0.76722,-0.407227
3.6,65.5686,24.234,23.8847,17.4499,-1.2675,-0.777832,-0.420995
3.7,67.2419,24.8631,24.5461,17.8327,-1.31465,-0.785108,-0.44382
3.8,68.9194,25.5073,25.1769,18.2352,-1.35072,-0.795259,-0.456822
3.9,70.5589,26.1479,25.7876,18.6234,-1.3793,-0.81929,-0.469378
4.0,72.1553,26.7641,26.377,19.0143,-1.40215,-0.838984,-0.4986
4.1,73.727,27.3616,26.9557,19.4097,-1.43788,-0.850574,-0.528023
4.2,75.2956,27.961,27.5283,19.8063,-1.47293,-0.850316,-0.562759
4.3,76.8336,28.5476,28.0982,20.1877,-1.52088,-0.846988,-0.589653
4.4,78.4269,29.1386,28.6845,20.6037,-1.56336,-0.842307,-0.634882
4.5,80.0933,29.7402,29.2987,21.0544,-1.60922,-0.825539,-0.664813
4.6,81.7421,30.3546,29.8962,21.4913,-1.64761,-0.787544,-0.675864
4.7,83.393,30.9604,30.5022,21.9304,-1.6912,-0.743252,-0.66161
4.8,85.0642,31.5713,31.1369,22.356,-1.73148,-0.706218,-0.660066
4.9,86.7037,32.1796,31.7532,22.7709,-1.7706,-0.672233,-0.659687
5.0,88.3362,32.7821,32.3639,23.1903,-1.7978,-0.645543,-0.679534
5.1,89.9879,33.4099,32.9619,23.616,-1.83384,-0.60418,-0.700175
5.2,91.6688,34.0838,33.5566,24.0285,-1.878,-0.569704,-0.71861
5.3,93.3274,34.7703,34.1568,24.4004,-1.95055,-0.543901,-0.717466
5.4,94.9552,35.443,34.7477,24.7644,-2.02919,-0.519535,-0.702913
5.5,96.6196,36.1342,35.3363,25.1492,-2.10244,-0.50369,-0.668645
5.6,98.3028,36.8364,35.9488,25.5176,-2.17879,-0.490676,-0.636113
5.7,99.9801,37.5139,36.5828,25.8835,-2.26152,-0.486544,-0.614405
5.8,101.696,38.1851,37.2294,26.2815,-2.33909,-0.476102,-0.628648
5.9,103.438,38.8418,37.9166,26.6791,-2.40546,-0.464432,-0.630409
6.0,105.219,39.5227,38.5931,27.1029,-2.50392,-0.43354,-0.623739
6.1,106.909,40.1524,39.2523,27.5044,-2.6143,-0.376944,-0.609403
6.2,108.615,40.792,39.8941,27.9293,-2.74636,-0.313827,-0.585789
6.3,110.32,41.4533,40.5173,28.3493,-2.89707,-0.253238,-0.531247
6.4,112.085,42.13,41.167,28.788,-3.05152,-0.182041,-0.490542
6.5,113.864,42.8235,41.8019,29.2384,-3.1771,-0.121131,-0.438541
6.6,115.554,43.4791,42.4335,29.6418,-3.33059,-0.0617013,-0.369077
6.7,117.22,44.1346,43.0231,30.0621,-3.44843,0.00117613,-0.314423
6.8,118.849,44.7626,43.6119,30.4741,-3.5665,0.0770361,-0.283617
6.9,120.388,45.3923,44.141,30.8545,-3.63959,0.162793,-0.264308
7.0,121.845,46.0096,44.6387,31.1971,-3.73704,0.258461,-0.266216
7.1,123.263,46.6232,45.1697,31.47,-3.85838,0.387352,-0.276189
7.2,124.63,47.2086,45.6687,31.7528,-3.97961,0.496914,-0.311271
7.3,126.038,47.8123,46.1337,32.092,-4.12698,0.61989,-0.391427
7.4,127.442,48.4661,46.6098,32.3659,-4.28168,0.761782,-0.496985
7.5,128.857,49.144,47.082,32.6311,-4.45596,0.89574,-0.579163
7.6,130.238,49.7759,47.5834,32.879,-4.62746,1.03469,-0.611905
7.7,131.702,50.5138,48.0691,33.1194,-4.73811,1.15259,-0.638276
7.8,133.138,51.2673,48.4747,33.3959,-4.87778,1.27672,-0.658447
7.9,134.56,51.984,48.9036,33.672,-4.98628,1.3756,-0.686855
8.0,135.995,52.7176,49.332,33.9454,-5.06937,1.4876,-0.709884
8.1,137.544,53.5451,49.7729,34.2264,-5.12418,1.61561,-0.75196
8.2,139.074,54.3254,50.2283,34.5207,-5.21285,1.72649,-0.812358
8.3,140.57,55.0709,50.6737,34.8254,-5.34579,1.88696,-0.898376
8.4,142.022,55.7791,51.1693,35.0738,-5.4832,2.02255,-1.00136
8.5,143.38,56.3986,51.6488,35.3322,-5.64188,2.13589,-1.0526
8.6,144.789,57.0413,52.1266,35.6211,-5.79952,2.27539,-1.11102
8.7,145.976,57.6222,52.5369,35.8173,-5.92804,2.45216,-1.09478
8.8,147.084,58.1775,52.9653,35.9415,-6.05753,2.60058,-1.07703
8.9,148.291,58.8125,53.4443,36.0338,-6.12388,2.68607,-1.08225
9.0,149.553,59.5262,53.8444,36.1823,-6.16459,2.61616,-0.996073
9.1,150.99,60.3281,54.2944,36.3672,-6.22329,2.65392,-0.920792
9.2,152.658,61.1778,54.7866,36.6938,-6.36204,2.84523,-0.967082
9.3,154.333,62.0706,55.2834,36.9791,-6.4909,3.01033,-0.897071
9.4,155.54,62.7091,55.5936,37.2378,-6.74704,3.27134,-0.969285
9.5,156.619,63.3562,55.6711,37.592,-6.86299,3.57399,-1.10582
9.6,158.009,64.1166,55.6782,38.2139,-7.09666,3.74972,-1.24655
9.7,159.852,64.8875,55.976,38.9887,-7.27684,3.9472,-1.55462
9.8,162.334,65.8487,56.6204,39.8648,-7.58605,4.07898,-1.90794
9.9,165.36,66.9952,57.8522,40.5124,-7.96598,4.43449,-2.29813
10.0,167.44,68.233,58.7243,40.4828,-8.22473,4.37963,-2.3673
