Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.02284,0.683017,0.680226,0.659596,-3.74563e-05,-0.00498849,-0.00324253
0.2,4.00755,1.35832,1.35297,1.29625,-0.00236893,-0.00118695,-0.00922141
0.3,5.9775,2.03131,2.0332,1.91299,-0.0140597,0.00352775,-0.00559694
0.4,7.93437,2.70373,2.72216,2.50848,-0.0269735,0.00251898,-0.00449998
0.5,9.87059,3.37126,3.3999,3.09943,-0.048848,-0.00310257,-0.00416575
0.6,11.787,4.05274,4.0557,3.67857,-0.071722,-0.00720754,-0.0116041
0.7,13.6971,4.73597,4.70625,4.25485,-0.106067,-0.00893871,-0.0162205
0.8,15.5759,5.41909,5.33964,4.81717,-0.134999,-0.0132586,-0.0299622
0.9,17.4353,6.10783,5.96947,5.35803,-0.16788,-0.0237905,-0.0381813
1.0,19.2634,6.7908,6.59358,5.87898,-0.193058,-0.0428068,-0.0564429
1.1,21.0834,7.47419,7.21541,6.39377,-0.220127,-0.0619216,-0.0805007
1.2,22.9292,8.16478,7.84856,6.91581,-0.259134,-0.076275,-0.102863
1.3,24.7495,8.85026,8.47863,7.42064,-0.29569,-0.0819762,-0.130617
1.4,26.5665,9.53796,9.11293,7.91563,-0.336617,-0.0891619,-0.160152
1.5,28.3863,10.2237,9.75871,8.40381,-0.366538,-0.0964679,-0.19694
1.6,30.2017,10.9058,10.4066,8.88932,-0.380025,-0.0987962,-0.226881
1.7,32.0262,11.5755,11.0647,9.38595,-0.388752,-0.0940051,-0.257052
1.8,33.8368,12.239,11.7355,9.86225,-0.395811,-0.0886271,-0.293238
1.9,35.6393,12.8982,12.4143,10.3268,-0.406333,-0.0859064,-0.325998
2.0,37.4752,13.571,13.1082,10.796,-0.409715,-0.0790777,-0.35539
2.1,39.3265,14.2387,13.8213,11.2665,-0.410849,-0.0631319,-0.394528
2.2,41.1761,14.9079,14.5378,11.7304,-0.413375,-0.0476089,-0.425666
2.3,43.0331,15.5897,15.2342,12.2092,-0.41013,-0.0258439,-0.467665
2.4,44.8626,16.2798,15.907,12.6759,-0.408843,-0.00694373,-0.516957
2.5,46.6784,16.968,16.5667,13.1436,-0.406785,0.00779182,-0.562869
