Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.03041,0.681007,0.686707,0.662695,0.00366038,0.00106654,-0.00602524
0.2,4.01554,1.35252,1.36438,1.29865,0.00104511,0.00609787,-0.00908246
0.3,5.95029,2.01147,2.03306,1.90576,0.000872931,0.0115699,-0.0116038
0.4,7.86301,2.66979,2.69156,2.50166,-0.0048546,0.0138538,-0.0155639
0.5,9.76777,3.32411,3.34516,3.0985,-0.0207455,0.00821109,-0.0221097
0.6,11.6653,3.97942,4.00281,3.68306,-0.0349595,0.00151941,-0.0275085
0.7,13.532,4.6296,4.6464,4.25601,-0.0396761,-0.0110152,-0.0390372
0.8,15.4026,5.27916,5.30132,4.82215,-0.0428851,-0.0173336,-0.0407303
0.9,17.2584,5.92855,5.95057,5.3793,-0.0502476,-0.0277921,-0.0431301
1.0,19.1013,6.5737,6.60405,5.92357,-0.0638815,-0.0447772,-0.0520351
1.1,20.9257,7.20415,7.25239,6.46918,-0.0834365,-0.0600924,-0.0669685
1.2,22.7153,7.82005,7.89353,7.00171,-0.101035,-0.0706426,-0.0835884
1.3,24.5168,8.45825,8.55158,7.50693,-0.129842,-0.0782143,-0.0905676
1.4,26.3157,9.09374,9.21754,8.00444,-0.162757,-0.0795259,-0.0899785
1.5,28.1215,9.72779,9.89459,8.4991,-0.203954,-0.104239,-0.102334
1.6,29.9211,10.3504,10.584,8.98667,-0.23669,-0.120478,-0.103509
1.7,31.7216,10.9781,11.2798,9.46372,-0.268241,-0.127425,-0.108778
1.8,33.5355,11.6145,11.9888,9.93219,-0.306551,-0.134255,-0.120776
1.9,35.2974,12.2419,12.6674,10.3881,-0.342365,-0.134584,-0.132007
2.0,37.047,12.8615,13.3507,10.8348,-0.369345,-0.137004,-0.153552
2.1,38.7975,13.483,14.0415,11.2731,-0.379012,-0.148427,-0.178391
2.2,40.5537,14.1048,14.7457,11.7032,-0.379269,-0.160597,-0.205798
2.3,42.3247,14.7382,15.4591,12.1274,-0.365311,-0.165499,-0.256769
2.4,44.092,15.3792,16.1715,12.5413,-0.356326,-0.172864,-0.312858
2.5,45.8294,16.0056,16.8863,12.9375,-0.350887,-0.17713,-0.365268
2.6,47.6144,16.64,17.6195,13.3549,-0.341864,-0.182771,-0.420166
2.7,49.3952,17.2943,18.3466,13.7543,-0.32348,-0.196021,-0.47799
2.8,51.1362,17.9354,19.0684,14.1324,-0.301099,-0.205779,-0.535421
2.9,52.8974,18.5816,19.7978,14.5179,-0.277891,-0.224364,-0.597286
3.0,54.6276,19.2315,20.5065,14.8896,-0.260885,-0.235322,-0.657256
3.1,56.3314,19.8839,21.1888,15.2587,-0.252397,-0.251505,-0.714969
3.2,58.0199,20.5342,21.8887,15.5971,-0.245224,-0.271816,-0.766191
3.3,59.7269,21.1853,22.6079,15.9337,-0.264422,-0.297682,-0.816521
3.4,61.4679,21.8526,23.3474,16.2679,-0.29345,-0.306178,-0.864475
3.5,63.2294,22.5301,24.1,16.5992,-0.320298,-0.308942,-0.903872
3.6,65.0093,23.2029,24.8681,16.9383,-0.342088,-0.314109,-0.939586
3.7,66.7905,23.8791,25.6396,17.2717,-0.367786,-0.330809,-0.972731
3.8,68.5291,24.5701,26.389,17.57,-0.391618,-0.35634,-1.0249
3.9,70.2479,25.2511,27.1214,17.8754,-0.416142,-0.380296,-1.07352
4.0,71.9621,25.9387,27.8517,18.1717,-0.420115,-0.415556,-1.11506
4.1,73.7014,26.6426,28.583,18.4759,-0.437787,-0.44347,-1.16242
4.2,75.4403,27.3458,29.304,18.7904,-0.449825,-0.464855,-1.19118
4.3,77.1465,28.0527,30.0095,19.0844,-0.472783,-0.493103,-1.19458
4.4,78.8712,28.7648,30.7332,19.3732,-0.498413,-0.512266,-1.20183
4.5,80.5939,29.4768,31.4776,19.6396,-0.507857,-0.513604,-1.21119
4.6,82.3231,30.1774,32.224,19.9217,-0.533079,-0.503215,-1.24245
4.7,84.0808,30.8828,32.9805,20.2175,-0.557672,-0.498948,-1.25351
4.8,85.8151,31.5771,33.7106,20.5274,-0.580857,-0.486629,-1.25747
4.9,87.5116,32.2606,34.4451,20.8059,-0.603068,-0.466076,-1.26432
5.0,89.1898,32.8907,35.1735,21.1256,-0.632725,-0.46753,-1.26123
5.1,90.8976,33.5312,35.9165,21.45,-0.61704,-0.446675,-1.26367
5.2,92.5821,34.1783,36.6599,21.7439,-0.624448,-0.434123,-1.25363
5.3,94.2189,34.8072,37.3888,22.0229,-0.666049,-0.413126,-1.23159
5.4,95.8523,35.4345,38.0856,22.3322,-0.711546,-0.39793,-1.21171
5.5,97.4708,36.0621,38.7912,22.6175,-0.753598,-0.377184,-1.17552
5.6,99.0484,36.7077,39.4742,22.8665,-0.810061,-0.360208,-1.15009
5.7,100.575,37.3251,40.1272,23.1224,-0.86477,-0.355775,-1.09954
5.8,102.129,37.9274,40.791,23.4103,-0.90977,-0.341563,-1.04535
5.9,103.693,38.5298,41.4715,23.6923,-0.954673,-0.332783,-1.02043
6.0,105.237,39.1185,42.1431,23.9751,-1.00159,-0.291024,-0.986579
6.1,106.72,39.7197,42.7734,24.2271,-1.05022,-0.263931,-0.94696
6.2,108.178,40.3202,43.3907,24.4669,-1.10159,-0.224103,-0.921518
