Atom id,Diffusion Coefficient (cm²/s)
1,1.40683
2,6.00706
3,4.79249
4,4.51383
5,1.76758
6,7.02017
7,0.350272
8,2.39952
9,1.5275
10,1.33553
11,3.29893
12,3.75854
13,3.95595
14,2.86357
15,7.02699
16,2.31394
17,4.72576
18,0.308423
19,1.14101
20,2.20275
21,5.13803
22,1.69426
23,1.96575
24,1.13778
25,0.521839
26,2.28528
27,0.348589
28,3.59271
29,0.438311
30,1.43983
31,2.25952
32,1.15931
33,2.05075
34,5.89279
35,0.419586
36,5.22237
37,1.34131
38,4.20309
39,7.03307
40,1.43912
41,2.14038
42,0.301643
43,2.17129
44,3.72075
45,3.56287
46,1.29511
47,4.2938
48,5.39248
49,0.438237
50,4.141
51,2.12585
52,1.84208
53,3.11058
54,3.35186
55,6.52538
56,0.725471
57,1.03004
58,2.82004
59,4.9482
60,1.76169
61,8.01257
62,0.58515
63,0.385042
64,1.2732
65,1.20706
66,14.8919
67,1.08066
68,3.54732
69,13.6621
70,2.79111
71,0.34247
72,1.3753
73,0.0191129
74,0.408644
75,2.66732
76,3.63938
77,10.2735
78,1.75699
79,1.93698
80,5.88522
81,2.40371
82,8.31958
83,2.19183
84,5.57233
85,3.54369
86,0.466498
87,1.04471
88,8.20785
89,3.64032
90,5.639
91,2.42534
92,7.21311
93,1.11869
94,0.838396
95,1.05754
96,1.3105
97,3.97594
98,4.73728
99,0.471115
100,3.91798
101,5.08044
102,1.59074
103,5.96457
104,3.17598
105,2.83204
106,1.0852
107,1.28308
108,2.92284
109,1.49934
110,1.14459
111,1.23579
112,0.810624
113,0.846434
114,5.19931
115,0.884416
116,4.21224
117,4.24357
118,0.754066
119,1.61472
120,2.20495
121,3.61908
122,3.73526
123,2.45737
124,3.85302
125,1.24123
126,1.63315
127,1.28595
128,0.918244
129,1.31118
130,1.15713
131,1.6323
132,7.58959
133,2.02119
134,2.41714
135,1.81708
136,2.63918
137,2.07276
138,0.778919
139,4.59481
140,2.84619
141,1.7051
142,1.43527
143,0.528397
144,2.36695
145,2.28408
146,1.63296
147,1.56779
148,1.55313
149,0.87003
150,3.01653
151,2.20918
152,5.46708
153,0.481785
154,9.72673
155,0.844427
156,4.51425
157,8.28332
158,3.18975
159,1.14909
160,0.864562
161,1.7943
162,1.96602
163,1.11059
164,4.37664
165,2.11798
166,0.661909
167,2.61103
168,0.618214
169,2.06883
170,1.31142
171,0.507109
172,1.43106
173,14.2569
174,4.24401
175,3.38139
176,0.495406
177,9.50913
178,1.26657
179,2.47034
180,2.92802
181,0.847405
182,1.90311
183,3.10228
184,0.444761
185,0.44658
186,7.55906
187,7.61154
188,1.68034
189,1.96656
190,3.31115
191,1.8435
192,3.00555
193,2.14658
194,0.302021
195,1.04555
196,2.67122
197,2.58263
198,0.915691
199,5.29554
200,1.33785
201,1.16058
202,1.95214
203,1.39583
204,1.98789
205,3.85666
206,3.60058
207,3.27028
208,0.300309
209,0.0
210,0.346153
211,1.18079
212,1.57737
213,2.63783
214,1.55788
215,0.351872
216,1.26712e-05
217,1.92501
218,2.58708
219,1.27716
220,3.76331
221,1.09154
222,2.73936
223,1.82768
224,3.62295
225,2.23944
226,0.559582
227,3.715
228,3.13421
229,1.40174
230,2.33179
231,9.77114
232,1.0078
233,0.0998031
234,6.42567
235,0.685715
236,1.49489
237,0.453212
238,2.70795
239,0.27758
240,0.167358
241,0.884984
242,1.49485
243,4.66273
244,2.77675
245,2.13674
246,10.399
247,2.29986
248,0.707337
249,4.23261
250,2.86196
251,1.16613
252,1.05812
253,1.00785
254,1.94749
255,6.39942
256,0.637504
257,2.75672
258,4.32253
259,1.00808
260,3.63635
261,4.57852
262,0.724609
263,1.25306
264,7.73462
265,4.6166
266,2.62554
267,1.18048
268,2.00651
269,2.12261
270,1.88603
271,4.66437
272,0.788899
273,7.42548
274,5.01112
275,1.99501
276,2.00674
277,1.23561
278,6.90171
279,0.874879
280,1.50889
281,4.32686
282,3.47267
283,0.20533
284,1.3983
285,2.05299
286,1.50958
287,1.00203
288,4.38185
289,4.17506
290,3.93359
291,4.99402
292,2.52679
293,6.3616
294,3.23195
