Atom id,Diffusion Coefficient (cm²/s)
1,2.27372
2,3.4737
3,3.62793
4,1.04449
5,1.11195
6,6.49054
7,1.36225
8,0.765176
9,1.72592
10,1.83381
11,2.71409
12,4.92044
13,2.67864
14,2.96059
15,0.362691
16,1.18987
17,5.53039
18,2.50228
19,1.3568
20,2.68281
21,7.58146
22,3.21432
23,4.20268
24,3.38605
25,8.97246
26,1.1304
27,0.517722
28,4.24089
29,3.00012
30,2.41513
31,5.27641
32,1.77638
33,1.53229
34,2.45207
35,1.75798
36,4.25523
37,1.12884
38,1.74688
39,2.14599
40,0.922444
41,0.215982
42,1.62835
43,4.30953
44,5.36539
45,1.83048
46,6.27753
47,0.905624
48,0.735276
49,4.3788
50,1.34454
51,0.0294831
52,4.53303
53,5.73536
54,3.46453
55,0.622359
56,4.23381
57,0.496214
58,1.00312
59,1.72054
60,5.49918
61,0.736199
62,0.827187
63,1.68125
64,4.38073
65,0.898799
66,4.35629
67,0.664733
68,3.07373
69,2.50007
70,1.35252
71,2.22136
72,3.22304
73,1.19222
74,2.735
75,1.08084
76,2.35529
77,5.80443
78,0.354388
79,1.42434
80,0.423989
81,0.733062
82,1.12692
83,2.54051
84,2.79381
85,0.697767
86,1.19502
87,2.01765
88,1.36856
89,0.848424
90,1.57084
91,0.641041
92,6.29846
93,4.46738
94,1.68398
95,1.08925
96,1.90337
97,4.99004
98,0.86445
99,3.32921
100,2.0529
101,0.94638
102,1.16494
103,2.8512
104,0.829191
105,2.78816
106,4.2196
107,7.77352
108,2.89451
109,7.88258
110,7.85395
111,5.37716
112,2.08524
113,2.24256
114,12.8551
115,2.55236
116,2.58512
117,2.27792
118,0.315037
119,2.75126
120,2.85294
121,1.59964
122,3.21951
123,2.69071
124,2.90688
125,4.80265
126,0.628082
127,4.73991
128,5.78293
129,2.99232
130,3.09121
131,13.683
132,2.50169
133,2.37796
134,2.92005
135,2.67468
136,1.62412
137,2.76132
138,1.42943
139,0.576423
140,2.92941
141,0.932933
142,2.67471
143,5.75352
144,7.22055
145,1.48214
146,3.01927
147,2.74157
148,1.84434
149,7.47294
150,2.22221
151,4.15898
152,0.454897
153,1.92038
154,4.75568
155,0.466353
156,3.37631
157,4.9738
158,5.28754
159,2.10794
160,10.5813
161,3.40315
162,1.03673
163,1.57657
164,9.75631
165,0.877826
166,0.849423
167,1.35919
168,1.79978
169,3.85796
170,3.45165
171,1.41183
172,2.67851
173,3.90607
174,1.7006
175,3.33928
176,2.54623
177,2.25552
178,0.769393
179,1.68183
180,3.08291
181,2.40138
182,4.31544
183,1.72048
184,1.36757
185,6.4032
186,1.66813
187,2.32014
188,3.28611
189,2.55018
190,1.72088
191,2.4647
192,3.56862
193,1.22421
194,1.38347
195,1.09792
196,4.29456
197,1.39526
198,1.47309
199,1.61227
200,1.12862
201,1.5233
202,7.78373
203,3.83431
204,4.23932
205,3.05932
206,3.08176
207,3.37543
208,0.922067
209,1.51738
210,0.343179
211,3.1226
212,2.76093
213,2.16152
214,0.727313
215,1.23136
216,1.69455e-06
217,0.652553
218,5.39679
219,1.37055
220,1.63299
221,4.25023
222,2.61372
223,3.03092
224,0.795978
225,4.54938
226,0.660802
227,3.69803
228,1.73515
229,4.53507
230,1.06979
231,1.00891
232,2.19836
233,5.12172
234,2.62442
235,0.437436
236,2.75607
237,2.93064
238,1.93877
239,1.58262
240,2.52665
241,0.500657
242,0.861883
243,0.988378
244,0.302549
245,0.498042
246,5.86564
247,0.410581
248,9.73409
249,6.4876
250,4.31335
251,0.420767
252,3.66175
253,4.59326
254,9.14832
255,0.646901
256,4.64102
257,0.736124
258,2.04303
259,1.26285
260,7.30263
261,2.82363
262,4.93652
263,1.79031
264,0.754537
265,0.45183
266,1.43888
267,1.32631
268,3.84972
269,2.53742
270,1.22937
271,1.00108
272,1.72939
273,0.504427
274,7.29051
275,4.1333
276,4.28797
277,12.0576
278,2.31775
279,4.03481
280,3.35305
281,5.79968
282,0.38131
283,6.28752
284,7.16103
285,1.3609
286,7.15258
287,0.306598
288,1.86399
289,0.132407
290,3.99027
291,0.778822
292,1.86585
293,3.96014
294,1.61067
