Atom id,Diffusion Coefficient (cm²/s)
1,2.09295
2,1.17347
3,6.20009
4,6.0964
5,1.92439
6,1.363
7,0.18272
8,2.73198
9,0.0892146
10,3.4758
11,7.22373
12,1.43997
13,1.36946
14,2.10266
15,3.78162
16,0.321432
17,3.62119
18,2.42947
19,1.95807
20,1.29223
21,2.82822
22,1.5507
23,4.87169
24,0.135184
25,2.63966
26,1.88742
27,1.9731
28,1.79786
29,0.0
30,3.29707
31,4.54524
32,1.52377
33,1.43917
34,0.259943
35,0.519259
36,4.45893
37,1.33109
38,7.24644
39,2.88494
40,1.16024
41,0.453388
42,0.26406
43,0.473903
44,2.0057
45,0.276133
46,10.7756
47,0.424271
48,0.386112
49,0.812938
50,2.74888
51,1.23088
52,4.25635
53,3.12975
54,2.3568
55,3.59213
56,5.91878
57,6.38154
58,1.27806
59,2.79281
60,1.10155
61,1.35551
62,8.22073
63,0.000713984
64,1.4046
65,1.78134
66,2.09077
67,0.293345
68,11.7702
69,3.44677
70,0.744754
71,0.983611
72,1.03327
73,1.14595
74,3.43791
75,1.67943
76,2.55777
77,0.777249
78,0.388592
79,2.32633
80,1.85501
81,1.46533
82,1.86621
83,2.56652
84,0.819038
85,1.33944
86,0.865772
87,0.772177
88,0.754714
89,3.12872
90,2.07703
91,2.56574
92,6.16412
93,2.30753
94,2.61381
95,5.66252
96,3.22561
97,2.69263
98,8.39574
99,5.57052
100,2.18529
101,2.05986
102,2.451
103,3.62461
104,4.50858
105,1.70896
106,0.684653
107,4.16505
108,3.08074
109,1.79157
110,3.36652
111,2.77126
112,1.79716
113,1.30751
114,3.43439
115,3.06636
116,6.53716
117,0.724694
118,7.42001
119,3.30991
120,0.0162849
121,5.96405
122,2.38599
123,2.99335
124,1.09243
125,1.00767e-05
126,2.23703
127,3.21287
128,4.49244
129,1.70513
130,0.84699
131,4.00309
132,3.67093
133,0.963905
134,0.810839
135,1.09748
136,0.502112
137,1.96406
138,0.207318
139,3.59053
140,2.64344
141,8.42132
142,2.26926
143,1.79769
144,1.94749
145,2.87926
146,0.895159
147,1.24091
148,0.581054
149,3.79447
150,1.18728
151,1.08512
152,1.98438
153,1.9343
154,3.00662
155,2.49988
156,0.801339
157,5.97289
158,3.54971
159,6.37506
160,1.39591
161,3.30454
162,8.83654
163,0.737244
164,3.94741
165,3.12153
166,3.4802
167,2.92342
168,2.44753
169,1.33037
170,1.60177
171,0.618516
172,1.43244
173,2.9071
174,0.989085
175,2.12158
176,3.51219
177,5.15397
178,2.70182
179,0.463853
180,2.20479
181,1.05924
182,5.14132
183,0.695146
184,0.65664
185,3.19201
186,1.56342
187,2.34392
188,0.829296
189,1.62386
190,1.69513
191,0.815327
192,2.04615
193,1.20287
194,1.58988
195,3.29497
196,2.07251
197,1.43964
198,1.58071
199,1.47471
200,1.88952
201,1.10218
202,3.4581
203,1.67034
204,2.1448
205,0.243477
206,5.39668
207,2.26935
208,0.979207
209,5.83713
210,0.141988
211,0.208359
212,5.2628
213,1.50407
214,2.35361
215,7.37948
216,2.47036
217,2.35947
218,2.5305
219,2.67491
220,7.56416
221,1.91555
222,1.69169
223,6.97889
224,0.392953
225,0.238768
226,3.11831
227,2.28954
228,1.39641
229,0.919545
230,0.7716
231,1.02503
232,1.24511
233,0.948343
234,0.876638
235,1.83924
236,3.58679
237,0.90233
238,8.72303
239,1.72288
240,2.47634
241,1.60586
242,0.791695
243,3.05753
244,1.47516
245,3.17913
246,1.29554
247,1.29229
248,0.765358
249,1.95344
250,5.2845
251,1.0704
252,1.18639
253,3.60761
254,1.15582
255,0.822081
256,3.2263
257,4.55173
258,1.47746
259,3.78883
260,3.87264
261,4.51978
262,1.98706
263,8.61828
264,3.26956
265,0.658466
266,0.127799
267,0.535797
268,0.566699
269,0.665267
270,2.10855
271,0.641723
272,9.10752
273,1.2514
274,1.83275
275,1.10481
276,1.05505
277,2.52751
278,0.867736
279,4.75923
280,4.11504
281,5.22597
282,0.301496
283,3.6275
284,7.76584
285,2.94485
286,2.79986
287,1.01706
288,13.0686
289,2.73792
290,2.44611
291,11.9737
292,1.94928
293,2.61518
294,7.98782
