Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.03103,0.674307,0.692307,0.664416,0.00333377,-0.00777313,-0.00710071
0.2,4.01091,1.3421,1.36043,1.30838,0.00570811,-0.0122948,-0.00661928
0.3,5.98154,2.004,2.02786,1.94969,0.00303657,-0.0208465,0.00382646
0.4,7.92826,2.6637,2.68539,2.57917,0.00346024,-0.0264722,0.0175145
0.5,9.87883,3.32958,3.34566,3.2036,-0.00158036,-0.0382096,0.0332644
0.6,11.8058,3.99178,4.00383,3.81024,0.00281443,-0.0582706,0.0518242
0.7,13.7413,4.66822,4.66637,4.40668,0.0139083,-0.0727978,0.0583497
0.8,15.6394,5.32903,5.32036,4.99,0.0338674,-0.0797056,0.0637277
0.9,17.5562,5.98244,5.99419,5.57958,0.043656,-0.0997244,0.0768911
1.0,19.4755,6.63832,6.67988,6.15729,0.0539891,-0.112823,0.0825276
1.1,21.4032,7.30649,7.36563,6.73108,0.0621054,-0.12945,0.0783672
1.2,23.3088,7.95701,8.04422,7.30758,0.0780741,-0.14083,0.0649404
1.3,25.2117,8.61691,8.73317,7.86161,0.0955489,-0.159938,0.0568744
1.4,27.0855,9.25813,9.41703,8.41034,0.102793,-0.178614,0.0481595
1.5,28.9596,9.89704,10.1208,8.94178,0.0939174,-0.181748,0.0418193
1.6,30.835,10.5407,10.8173,9.47694,0.0839427,-0.188618,0.0400153
1.7,32.7418,11.186,11.5271,10.0288,0.0632009,-0.189341,0.0320074
1.8,34.6275,11.835,12.2415,10.551,0.0459383,-0.199638,0.0316464
1.9,36.4826,12.4904,12.956,11.0362,0.0266884,-0.20343,0.0201904
2.0,38.3186,13.1522,13.6443,11.5222,0.0154024,-0.2031,0.017642
2.1,40.1651,13.8221,14.3181,12.0248,-0.00369447,-0.204464,0.0160444
2.2,41.9817,14.4865,14.9699,12.5252,-0.0276072,-0.191071,0.00675549
2.3,43.7588,15.1421,15.6135,13.0033,-0.0619976,-0.17548,-0.0203896
2.4,45.5146,15.7838,16.253,13.4777,-0.114202,-0.160424,-0.0427187
2.5,47.2462,16.4273,16.8763,13.9427,-0.151821,-0.134227,-0.0506574
2.6,49.0141,17.0655,17.5315,14.4171,-0.184152,-0.0897321,-0.0605598
2.7,50.7741,17.7015,18.1871,14.8855,-0.229753,-0.045094,-0.0538332
2.8,52.5305,18.3417,18.8546,15.3342,-0.267191,-0.011491,-0.0601293
2.9,54.2969,18.9674,19.5305,15.799,-0.292784,0.0212219,-0.0728918
3.0,56.0335,19.5704,20.2155,16.2476,-0.307048,0.0674891,-0.0865091
3.1,57.7885,20.1956,20.906,16.6869,-0.334741,0.121401,-0.0936427
3.2,59.4788,20.8058,21.5764,17.0965,-0.353274,0.182913,-0.109996
3.3,61.1382,21.4092,22.2288,17.5002,-0.368199,0.23407,-0.130914
3.4,62.7586,22.0055,22.8508,17.9024,-0.372462,0.282602,-0.159167
3.5,64.36,22.5759,23.4684,18.3157,-0.398253,0.337037,-0.186383
3.6,65.983,23.1652,24.099,18.7189,-0.442228,0.391632,-0.216697
3.7,67.6033,23.7502,24.7429,19.1103,-0.482029,0.437682,-0.238968
3.8,69.2148,24.3449,25.3938,19.4761,-0.526937,0.480176,-0.24704
3.9,70.7859,24.937,26.0326,19.8163,-0.545438,0.518984,-0.238882
4.0,72.3564,25.5164,26.684,20.156,-0.55037,0.567551,-0.220535
4.1,73.8926,26.0708,27.3435,20.4784,-0.553522,0.592759,-0.206695
4.2,75.4461,26.6354,27.9979,20.8128,-0.563329,0.647063,-0.198069
4.3,77.0312,27.2179,28.6508,21.1624,-0.579636,0.718432,-0.173885
4.4,78.5646,27.7836,29.2865,21.4945,-0.586149,0.791519,-0.15348
4.5,80.0552,28.3628,29.8991,21.7934,-0.582991,0.856315,-0.132541
4.6,81.5405,28.9464,30.5053,22.0888,-0.560229,0.93931,-0.115242
4.7,83.0065,29.5455,31.1119,22.3491,-0.516668,1.01867,-0.116401
4.8,84.461,30.1415,31.7041,22.6154,-0.462988,1.08758,-0.140587
4.9,85.9057,30.7699,32.2814,22.8544,-0.402728,1.16007,-0.174271
5.0,87.3238,31.4121,32.8449,23.0668,-0.349478,1.22672,-0.18976
5.1,88.7312,32.0474,33.4121,23.2717,-0.315728,1.30326,-0.200431
5.2,90.1774,32.7188,33.9623,23.4962,-0.287186,1.37475,-0.208983
5.3,91.6231,33.3719,34.5362,23.715,-0.238914,1.44704,-0.2173
5.4,93.0439,34.0037,35.0744,23.9658,-0.214832,1.53964,-0.210201
5.5,94.4162,34.6125,35.6218,24.1818,-0.199637,1.64341,-0.202192
5.6,95.8131,35.2366,36.1554,24.4211,-0.181335,1.73046,-0.161666
5.7,97.2817,35.8784,36.7293,24.6739,-0.181834,1.81205,-0.112557
5.8,98.7499,36.5259,37.2926,24.9314,-0.189409,1.87977,-0.0559663
5.9,100.279,37.2051,37.8868,25.1869,-0.166072,1.95192,0.00491213
6.0,101.76,37.8224,38.4709,25.4669,-0.111665,1.99766,0.0733315
6.1,103.289,38.4608,39.0536,25.7746,-0.0576866,2.05019,0.134127
