Atom id,Diffusion Coefficient (cm²/s)
1,4.87612
2,0.543748
3,5.61318
4,0.785785
5,3.48725
6,3.6748
7,1.65065
8,0.877661
9,1.56239
10,6.43765
11,1.33719
12,4.5074
13,2.055
14,0.299914
15,6.65047
16,2.31001
17,2.7984
18,1.67962
19,0.799833
20,1.39549
21,4.86632
22,1.32763
23,2.06164
24,2.73021
25,1.15313
26,0.953433
27,3.96782
28,6.24592
29,3.52427
30,0.140104
31,0.454008
32,0.570916
33,2.15506
34,3.82205
35,0.88214
36,8.47035
37,3.23942
38,1.57579
39,3.16397
40,1.46102
41,2.3531
42,2.33869
43,5.51871
44,0.0941958
45,4.02609
46,4.96161
47,5.79087
48,2.91656
49,0.807335
50,3.68925
51,1.52942
52,4.43543
53,4.41104
54,4.38016
55,1.13744
56,11.1011
57,1.3117
58,1.24253
59,0.80991
60,4.28504
61,2.80439
62,1.06621
63,2.02839
64,1.24868
65,1.39659
66,0.62996
67,2.56289
68,0.511434
69,0.383849
70,4.40353
71,5.01605
72,0.0690599
73,4.15942
74,6.03115
75,1.19833
76,3.34505
77,3.78608
78,1.06146
79,1.83633
80,1.06673
81,2.74356
82,1.14226
83,0.833485
84,0.777168
85,3.34058
86,2.54886
87,1.38488
88,3.43726
89,1.65432
90,1.3271
91,0.49604
92,3.68905
93,0.917941
94,3.90157
95,3.42453
96,2.34129
97,3.08021
98,1.42654
99,3.71667
100,3.76158
101,3.66288
102,1.34756
103,2.09295
104,3.68189
105,0.468788
106,0.583381
107,3.53464
108,2.18921
109,2.31729
110,3.33836
111,0.543576
112,9.97999
113,1.35344
114,1.23941
115,1.50431
116,0.515907
117,3.03456
118,7.2595
119,8.04486
120,0.849982
121,1.75778
122,1.35555
123,1.76147
124,1.66913
125,0.866587
126,3.10296
127,4.41845
128,1.32093
129,1.18827
130,3.40986
131,1.90858
132,0.276888
133,4.1853
134,2.28452
135,10.2839
136,3.17703
137,2.50556
138,2.58894
139,3.25342
140,0.483376
141,2.06011
142,4.71722
143,1.05089
144,3.38017
145,13.1683
146,1.78581
147,2.22775
148,4.59379
149,3.34124
150,0.971416
151,2.98212
152,2.23145
153,0.307768
154,0.52068
155,3.11246
156,1.75885
157,2.22482
158,7.00614
159,4.7073
160,0.773843
161,0.666988
162,0.275116
163,4.86516
164,1.84698
165,0.965861
166,0.851548
167,3.22008
168,1.38114
169,12.5007
170,2.60057
171,0.283479
172,1.12185
173,4.3695
174,1.32362
175,1.35334
176,3.42377
177,2.90707
178,0.72088
179,3.96321
180,0.831424
181,1.12252
182,0.862175
183,4.0244
184,0.468214
185,2.1504
186,0.630295
187,0.916664
188,9.16043
189,3.07332
190,0.402067
191,1.77437
192,9.43085
193,1.45592
194,6.46635
195,2.89153
196,1.76408
197,5.77503
198,1.46725
199,0.78822
200,1.62596
201,2.13631
202,1.57001
203,2.13185
204,0.805483
205,1.02659
206,1.57894
207,0.288938
208,1.92449
209,5.60248
210,8.8528
211,0.958881
212,1.51868
213,0.419909
214,1.35365
215,4.23048
216,5.3614
217,2.87595
218,2.83151
219,3.27712
220,2.09992
221,1.31037
222,0.676805
223,2.77432
224,1.06884
225,3.72499
226,1.83253
227,1.8328
228,2.58081
229,1.4574
230,6.76041
231,0.204239
232,1.93649
233,3.62763
234,7.65035
235,4.10661
236,2.48328
237,0.903543
238,8.60349
239,0.43783
240,1.97521
241,2.58578
242,5.9241
243,4.09164
244,0.748513
245,3.79283
246,1.83491
247,4.98199
248,1.85224
249,2.05229
250,0.0331753
251,4.13241
252,3.16523
253,4.0792
254,4.21478
255,0.400551
256,1.46998
257,1.4642
258,0.391984
259,0.652177
260,1.72071
261,4.83318
262,5.50923
263,2.00723
264,0.413025
265,5.00433
266,0.702347
267,3.36298
268,1.86063
269,0.573383
270,2.28403
271,0.215066
272,2.84138
273,7.55341
274,1.04893
275,0.200788
276,0.528793
277,1.81186
278,5.07124
279,4.1832
280,9.96564e-05
281,0.925608
282,3.83935
283,4.87419
284,1.24894
285,4.11608
