Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.0831,0.710818,0.697895,0.674389,-0.00319436,-0.00343615,-0.00487648
0.2,4.07767,1.39852,1.36866,1.31049,-0.00523733,-0.00721678,-0.00761445
0.3,6.05275,2.09678,2.03294,1.92302,-0.0173282,-0.0123558,-0.0108115
0.4,7.99343,2.79173,2.69967,2.50202,-0.0168653,-0.0200525,-0.0133216
0.5,9.9248,3.48359,3.36607,3.07514,-0.0110062,-0.0333964,-0.0265563
0.6,11.8312,4.17419,4.04051,3.61649,-0.00166412,-0.0400703,-0.032336
0.7,13.7178,4.86572,4.70644,4.14568,0.000617307,-0.0472203,-0.031367
0.8,15.5909,5.55965,5.37326,4.658,0.0094252,-0.0577452,-0.0200827
0.9,17.4624,6.25193,6.04394,5.16658,0.00981715,-0.0803177,-0.0107229
1.0,19.3265,6.94326,6.71754,5.66575,0.0135634,-0.100562,7.92329e-05
1.1,21.2139,7.63866,7.40646,6.16874,0.0241965,-0.124152,0.0105881
1.2,23.09,8.33669,8.08826,6.66506,0.0448304,-0.143919,0.0303485
1.3,24.9588,9.04492,8.76821,7.14564,0.0679819,-0.164702,0.041532
1.4,26.8129,9.75436,9.43731,7.62126,0.0944777,-0.177741,0.0393158
1.5,28.6414,10.4405,10.1071,8.0938,0.125446,-0.18466,0.0424056
1.6,30.4471,11.1126,10.7728,8.56176,0.150041,-0.193925,0.0368294
1.7,32.2448,11.7745,11.4568,9.01346,0.182608,-0.205768,0.0426152
1.8,34.0503,12.4377,12.1416,9.47101,0.209931,-0.215152,0.0427046
1.9,35.8386,13.11,12.8183,9.91029,0.241495,-0.220572,0.0433165
2.0,37.62,13.7809,13.4835,10.3556,0.271617,-0.229616,0.0472902
2.1,39.3958,14.4413,14.1546,10.7998,0.29071,-0.247171,0.0443572
2.2,41.1838,15.104,14.8394,11.2404,0.310635,-0.274842,0.0211395
2.3,42.9681,15.769,15.5336,11.6655,0.333696,-0.310138,-0.0102276
2.4,44.7619,16.4428,16.2352,12.0839,0.362465,-0.350854,-0.0260753
2.5,46.4988,17.0981,16.9081,12.4925,0.396246,-0.391462,-0.0308068
2.6,48.1886,17.7393,17.568,12.8813,0.434277,-0.425653,-0.0467488
2.7,49.8749,18.3873,18.2274,13.2601,0.468053,-0.460597,-0.064399
2.8,51.5958,19.0509,18.8874,13.6575,0.492558,-0.497837,-0.0805377
2.9,53.3389,19.7314,19.5539,14.0536,0.519458,-0.533877,-0.0970163
3.0,55.0691,20.4015,20.2364,14.4312,0.538404,-0.582657,-0.112187
3.1,56.7622,21.0745,20.9006,14.7871,0.542776,-0.635095,-0.123864
3.2,58.4711,21.7717,21.5537,15.1457,0.548286,-0.679263,-0.142749
3.3,60.1848,22.4873,22.2036,15.4939,0.55365,-0.711813,-0.155217
3.4,61.9025,23.2169,22.8449,15.8407,0.576601,-0.744994,-0.175533
3.5,63.6351,23.9452,23.502,16.188,0.592495,-0.776312,-0.181536
3.6,65.3565,24.6662,24.1567,16.5336,0.605526,-0.792325,-0.184544
3.7,67.0497,25.3959,24.7966,16.8572,0.605174,-0.820344,-0.186914
3.8,68.7154,26.108,25.4523,17.1552,0.603832,-0.830634,-0.198296
3.9,70.3972,26.8139,26.1081,17.4751,0.601195,-0.838255,-0.195039
4.0,72.1075,27.5451,26.742,17.8203,0.605123,-0.832238,-0.188953
4.1,73.7811,28.2738,27.361,18.1463,0.579249,-0.828105,-0.197002
4.2,75.4226,29.0099,27.9564,18.4564,0.564199,-0.820628,-0.207173
4.3,77.0457,29.7158,28.5413,18.7885,0.537134,-0.820081,-0.217767
4.4,78.6526,30.4199,29.1232,19.1095,0.529161,-0.823896,-0.251645
4.5,80.3017,31.1533,29.7222,19.4263,0.527502,-0.849321,-0.288733
4.6,81.9512,31.888,30.3391,19.7241,0.532035,-0.861273,-0.346032
4.7,83.5971,32.6311,30.9449,20.0212,0.540386,-0.856426,-0.405923
4.8,85.217,33.3707,31.5313,20.315,0.519369,-0.867101,-0.454006
4.9,86.8319,34.0962,32.1204,20.6153,0.509459,-0.874145,-0.506784
5.0,88.488,34.8473,32.7359,20.9049,0.513808,-0.871826,-0.556304
5.1,90.1888,35.6229,33.3587,21.2071,0.50859,-0.848347,-0.623449
5.2,91.8828,36.3846,34.0046,21.4936,0.504995,-0.813938,-0.699356
5.3,93.5089,37.1355,34.5941,21.7793,0.501787,-0.757937,-0.773458
5.4,95.1259,37.8883,35.1555,22.0821,0.501938,-0.679391,-0.837556
5.5,96.7844,38.6599,35.7576,22.367,0.507792,-0.601822,-0.904425
5.6,98.4102,39.4271,36.3369,22.6462,0.528207,-0.539044,-0.953114
5.7,100.03,40.1819,36.8733,22.9749,0.543246,-0.49004,-1.02855
5.8,101.608,40.9558,37.3981,23.2543,0.581646,-0.457371,-1.09637
5.9,103.171,41.7343,37.9178,23.5184,0.588655,-0.434715,-1.16605
6.0,104.695,42.5138,38.3994,23.7818,0.586078,-0.425481,-1.18973
6.1,106.24,43.3004,38.9053,24.0342,0.567411,-0.417191,-1.19406
6.2,107.731,44.003,39.4388,24.2893,0.546607,-0.402066,-1.1991
6.3,109.218,44.753,39.9627,24.5025,0.567308,-0.399951,-1.20819
6.4,110.636,45.4592,40.504,24.6729,0.594659,-0.40888,-1.19828
6.5,112.102,46.1674,41.0482,24.8867,0.657882,-0.430523,-1.18846
6.6,113.616,46.8732,41.6462,25.097,0.717696,-0.408611,-1.17638
