Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.05912,0.698449,0.703052,0.657621,0.00310864,-0.00130022,0.00622471
0.2,4.05792,1.37613,1.38413,1.29766,0.0153409,0.00033413,0.0107556
0.3,6.02039,2.04444,2.06073,1.91523,0.0368022,0.000728189,0.013
0.4,7.94272,2.70153,2.73117,2.51003,0.0568339,0.00110437,0.0235839
0.5,9.84997,3.35507,3.40188,3.09302,0.0797036,-0.000745874,0.0397844
0.6,11.7355,4.00327,4.07806,3.65411,0.0967999,-0.00113569,0.054987
0.7,13.6103,4.66613,4.74683,4.19731,0.111437,-0.00916177,0.068329
0.8,15.4577,5.33251,5.39721,4.72799,0.122847,-0.021146,0.0685105
0.9,17.2991,6.00454,6.04676,5.24775,0.141094,-0.0357137,0.061307
1.0,19.1103,6.67966,6.68139,5.74928,0.159943,-0.0431575,0.0621171
1.1,20.9034,7.34407,7.31865,6.24065,0.180224,-0.052514,0.0582555
1.2,22.7016,7.99696,7.97036,6.73427,0.191976,-0.0672832,0.0463548
1.3,24.4873,8.66133,8.60547,7.22051,0.201871,-0.0767182,0.0381201
1.4,26.2289,9.33015,9.20835,7.69039,0.208079,-0.0893449,0.0259684
1.5,27.9476,9.98635,9.80223,8.15904,0.216063,-0.0971945,0.0142508
1.6,29.645,10.6391,10.3758,8.63012,0.221624,-0.103115,-0.0148202
1.7,31.3431,11.2909,10.954,9.09816,0.234125,-0.102378,-0.0411056
1.8,33.0295,11.9375,11.5253,9.56665,0.246876,-0.0991711,-0.0470696
1.9,34.7068,12.5983,12.0893,10.0192,0.261967,-0.0989732,-0.0588552
2.0,36.3611,13.2549,12.6366,10.4697,0.279833,-0.0958199,-0.0716114
2.1,38.0086,13.9226,13.1751,10.9109,0.296675,-0.0927142,-0.078713
2.2,39.6393,14.5988,13.7025,11.338,0.329113,-0.0969799,-0.0847435
2.3,41.2733,15.2711,14.2333,11.7689,0.361572,-0.0944857,-0.0899433
2.4,42.8903,15.927,14.7666,12.1967,0.390697,-0.0837535,-0.0706663
2.5,44.5053,16.5903,15.3069,12.608,0.429682,-0.0878154,-0.0509561
2.6,46.1197,17.2554,15.8598,13.0045,0.469569,-0.0866817,-0.0296288
2.7,47.7249,17.9192,16.4124,13.3933,0.504733,-0.0854432,-0.00843272
2.8,49.3413,18.5898,16.9556,13.7958,0.543463,-0.0788059,0.0114929
2.9,50.9371,19.2626,17.4744,14.2002,0.579579,-0.05699,0.0370838
