Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.05339,0.701097,0.686144,0.666147,-0.00244286,-0.00830761,-0.0018702
0.2,4.02855,1.37945,1.34652,1.30258,-0.00029385,-0.0204754,-0.0134706
0.3,5.96869,2.05091,1.98748,1.9303,0.00751491,-0.033132,-0.0301476
0.4,7.90204,2.71637,2.63663,2.54904,0.0085547,-0.0368842,-0.0383782
0.5,9.81312,3.36287,3.27949,3.17076,0.0163609,-0.0444165,-0.0478124
0.6,11.735,4.01272,3.9288,3.79346,0.0318809,-0.0500272,-0.06493
0.7,13.6423,4.65339,4.57421,4.41467,0.0366833,-0.0682964,-0.0665603
0.8,15.5371,5.29839,5.21094,5.02773,0.0329139,-0.0860084,-0.0664161
0.9,17.4238,5.9401,5.85826,5.62542,0.0265705,-0.0970531,-0.0733019
1.0,19.3395,6.59522,6.5034,6.24088,0.0257811,-0.116061,-0.0787213
1.1,21.237,7.2395,7.16182,6.83568,0.0125082,-0.139865,-0.0866297
1.2,23.1408,7.89055,7.82573,7.42449,0.0138262,-0.167346,-0.0955025
1.3,25.0159,8.55177,8.47166,7.99249,0.00902089,-0.194155,-0.106309
1.4,26.8724,9.20926,9.11196,8.55117,0.0117241,-0.225406,-0.120392
1.5,28.7289,9.87756,9.76089,9.09045,0.012394,-0.257999,-0.124323
1.6,30.5685,10.5576,10.3979,9.61299,0.0138916,-0.285851,-0.127204
1.7,32.3835,11.2285,11.0311,10.1239,0.00338167,-0.303618,-0.128376
1.8,34.1861,11.8916,11.6687,10.6257,0.00703444,-0.308341,-0.127372
1.9,35.9532,12.5494,12.3009,11.103,0.018201,-0.308047,-0.129043
2.0,37.7422,13.2139,12.947,11.5813,0.0366213,-0.303284,-0.142129
2.1,39.5383,13.9012,13.5977,12.0394,0.0647063,-0.300215,-0.165576
2.2,41.3207,14.5915,14.2416,12.4876,0.100697,-0.286738,-0.190315
2.3,43.1411,15.2864,14.9095,12.9453,0.132241,-0.260302,-0.216127
2.4,44.9791,15.9955,15.5897,13.3939,0.169091,-0.246834,-0.237049
2.5,46.8004,16.6912,16.2575,13.8518,0.213839,-0.215983,-0.259281
2.6,48.6535,17.3903,16.9452,14.318,0.251874,-0.198645,-0.283371
2.7,50.5175,18.1022,17.6391,14.7762,0.293464,-0.187135,-0.303961
2.8,52.3679,18.8086,18.3237,15.2355,0.337524,-0.167405,-0.329625
2.9,54.1969,19.5166,18.9917,15.6886,0.394812,-0.144274,-0.351458
3.0,55.9948,20.2167,19.6492,16.129,0.45797,-0.118338,-0.380956
3.1,57.7889,20.9384,20.2967,16.5538,0.506686,-0.0837052,-0.403985
3.2,59.6293,21.6539,20.9822,16.9932,0.546045,-0.0508822,-0.434068
3.3,61.4338,22.3321,21.6763,17.4255,0.587914,-0.0192733,-0.467492
3.4,63.2466,23.0087,22.3879,17.85,0.637556,0.00884653,-0.498773
3.5,65.051,23.6942,23.1075,18.2494,0.67282,0.0413098,-0.514489
3.6,66.8434,24.3708,23.8265,18.646,0.692894,0.0800658,-0.5343
3.7,68.6092,25.0453,24.5445,19.0194,0.738665,0.122976,-0.561285
3.8,70.3765,25.7334,25.2568,19.3863,0.777662,0.153536,-0.595688
3.9,72.1114,26.4098,25.9675,19.7341,0.811119,0.19622,-0.635469
4.0,73.8784,27.1136,26.7087,20.056,0.85538,0.23163,-0.688851
4.1,75.5934,27.8068,27.435,20.3517,0.901215,0.266895,-0.74136
4.2,77.2631,28.491,28.1227,20.6494,0.944069,0.290998,-0.776793
4.3,78.9493,29.1926,28.7981,20.9586,0.984552,0.313223,-0.806
4.4,80.687,29.9014,29.5188,21.2668,1.03336,0.324972,-0.83766
4.5,82.421,30.614,30.223,21.584,1.09239,0.328933,-0.875603
4.6,84.16,31.3443,30.92,21.8957,1.17602,0.32431,-0.927653
4.7,85.8296,32.064,31.5837,22.1819,1.26747,0.317832,-0.965028
4.8,87.5046,32.7779,32.221,22.5056,1.34604,0.321995,-1.01505
4.9,89.1861,33.4818,32.8771,22.8272,1.4056,0.314749,-1.04166
5.0,90.835,34.1724,33.5392,23.1235,1.46554,0.300395,-1.06115
5.1,92.4837,34.8762,34.1726,23.4348,1.52456,0.306668,-1.09284
5.2,94.1575,35.6077,34.7988,23.751,1.59591,0.333187,-1.11547
5.3,95.818,36.367,35.4142,24.0368,1.67059,0.34961,-1.11763
5.4,97.4562,37.0958,36.051,24.3094,1.72085,0.372184,-1.10984
5.5,99.1117,37.8084,36.7265,24.5769,1.76365,0.400873,-1.10042
5.6,100.728,38.4734,37.4183,24.8365,1.78542,0.425603,-1.09585
5.7,102.4,39.1967,38.094,25.1091,1.83096,0.430072,-1.07771
5.8,104.12,39.9572,38.7881,25.3751,1.88768,0.447821,-1.06161
5.9,105.822,40.7034,39.4589,25.6601,1.93263,0.469006,-1.05138
6.0,107.545,41.4337,40.1634,25.9481,1.96939,0.525733,-1.05115
