Atom id,Diffusion Coefficient (cm²/s)
1,0.93018
2,0.949937
3,3.68333
4,0.0318174
5,3.01763
6,0.841566
7,3.80531
8,4.38889
9,4.34888
10,2.00378
11,6.39714
12,4.3692
13,5.14833
14,1.26578
15,1.52838
16,1.87453
17,2.19719
18,1.04839
19,2.91758
20,0.514164
21,1.43554
22,2.34287
23,3.19526
24,2.76203
25,1.32102
26,3.17422
27,2.77818
28,5.35449
29,2.00316
30,0.529779
31,6.61751
32,1.285
33,0.298863
34,0.466285
35,0.390569
36,3.18108
37,5.72293
38,1.79177
39,1.91169
40,2.12553
41,0.259978
42,1.47288
43,3.22904
44,0.891371
45,4.82091
46,1.20853
47,2.8282
48,2.42192
49,0.248098
50,2.63718
51,0.54677
52,0.79252
53,3.54667
54,1.25994
55,2.32791
56,0.582084
57,1.70438
58,4.41597
59,2.15963
60,1.41033
61,0.541409
62,1.43058
63,11.5811
64,5.58802
65,2.47675
66,0.739461
67,5.26475
68,5.30439
69,8.82669
70,0.455712
71,0.892035
72,5.87064
73,3.26148
74,8.40486
75,6.28469
76,2.9547
77,0.472822
78,2.62515
79,2.8749
80,13.22
81,1.85195
82,0.918624
83,2.18542
84,1.05541
85,1.40655
86,2.16393
87,1.54372
88,0.798147
89,6.30589
90,4.94837
91,3.20721
92,5.00732
93,11.1454
94,8.3841
95,3.85382
96,0.599567
97,0.486764
98,2.01518
99,3.40306
100,8.08417
101,0.130057
102,1.22984
103,13.224
104,3.80029
105,0.569918
106,1.65722
107,1.3312
108,1.33903
109,10.9497
110,1.877
111,1.49237
112,3.04312
113,3.61595
114,2.44616
115,2.65558
116,3.3773
117,3.53002
118,3.05911
119,2.88834
120,0.697629
121,4.90798
122,4.97153
123,0.416431
124,4.84107
125,1.1595
126,3.01187
127,5.39289
128,4.9385
129,0.531217
130,1.68022
131,3.57074
132,1.65977
133,2.163
134,0.221652
135,2.08085
136,2.53206
137,4.57138
138,7.50966
139,3.713
140,0.488865
141,0.76262
142,1.43366
143,3.96746
144,0.418685
145,1.42874
146,0.917025
147,1.26377
148,2.91589
149,4.09536
150,3.65024
151,1.28113
152,2.13207
153,3.3555
154,2.51753
155,4.08845
156,3.85873
157,2.07226
158,1.76138
159,5.82268
160,0.273242
161,2.63307
162,2.23062
163,8.41718
164,7.04273
165,5.77739
166,1.94293
167,4.08756
168,5.10803
169,3.9357
170,0.21963
171,0.744961
172,0.248844
173,6.93582
174,3.54114
175,4.96412
176,0.635947
177,1.82587
178,4.72937
179,1.48403
180,2.51941
181,0.489007
182,6.85835
183,2.12796
184,0.875693
185,3.17311
186,0.845328
187,1.07214
188,5.99126
189,1.53809
190,0.344311
191,2.21981
192,2.56451
193,1.05008
194,0.776172
195,1.22313
196,0.830714
197,3.87911
198,4.59151
199,1.37185
200,4.60381
201,3.08256
202,0.873654
203,2.89955
204,0.0150648
205,0.697929
206,4.20543
207,1.06743
208,1.16456
209,1.34459
210,1.76838
211,1.53658
212,1.98483
213,0.280506
214,2.2527
215,1.89127
216,2.40367
217,0.394475
218,1.24332
219,2.53042
220,5.0213
221,2.80114
222,4.39932
223,1.64726
224,11.5051
225,6.34398
226,3.72825
227,1.91529
228,0.883886
229,1.65189
230,1.37246
231,0.560767
232,1.20504
233,1.02492
234,1.33793
235,3.83622
236,2.92227
237,2.95205
238,3.66152
239,0.682326
240,2.3631
241,8.33825
242,2.74364
243,3.36865
244,2.24182
245,1.8522
246,7.4398
247,0.453839
248,2.97447
249,0.932176
250,1.4137
251,3.7837
252,3.74613
253,3.16255
254,3.52372
255,11.5978
256,0.789007
257,2.89941
258,3.81874
259,5.61728
260,0.145312
261,0.56141
262,1.83232
263,0.996316
264,2.29227
265,2.60781
266,2.02302
267,3.94901
268,1.37101
269,1.18855
270,3.87263
271,5.4684
272,4.83341
273,4.13332
274,0.792215
275,4.66665
276,0.83161
277,0.948243
278,7.25607
279,5.1805
280,2.00483
281,2.66815
282,3.2593
283,1.56165
284,1.34491
285,0.483455
