Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.07985,0.704936,0.701811,0.673104,0.00270997,-0.00514822,0.00212783
0.2,4.07942,1.41438,1.37439,1.29065,0.01398,-0.00901325,0.0151472
0.3,6.03435,2.11945,2.03373,1.88117,0.0286099,-0.014986,0.0238804
0.4,7.95702,2.82522,2.68421,2.44759,0.0350385,-0.0307316,0.0241366
0.5,9.90135,3.55154,3.33963,3.01018,0.0414644,-0.0495452,0.0214872
0.6,11.8416,4.28436,3.99831,3.55891,0.0513428,-0.0700718,0.0229705
0.7,13.787,5.02356,4.66206,4.1014,0.075835,-0.100273,0.0249813
0.8,15.7267,5.77365,5.32086,4.63222,0.10626,-0.117702,0.0276433
0.9,17.6579,6.53044,5.97405,5.15338,0.141276,-0.124978,0.0423325
1.0,19.5869,7.31078,6.61506,5.66107,0.160537,-0.129289,0.0476918
1.1,21.4949,8.09459,7.24725,6.15301,0.186092,-0.135775,0.0534933
1.2,23.4258,8.89151,7.89045,6.64388,0.216851,-0.14028,0.0536915
1.3,25.3251,9.68563,8.52689,7.11256,0.2584,-0.148267,0.0461405
1.4,27.1892,10.4659,9.14927,7.574,0.308323,-0.152515,0.0352921
1.5,29.0691,11.2449,9.78302,8.04118,0.36553,-0.159594,0.029784
1.6,30.9542,12.0276,10.4323,8.49428,0.421337,-0.163781,0.0241472
1.7,32.8278,12.806,11.0867,8.93515,0.483439,-0.170524,0.0209519
1.8,34.6903,13.5912,11.7482,9.35094,0.542598,-0.179332,0.0119614
1.9,36.5617,14.3746,12.4278,9.75934,0.597238,-0.19011,-0.00233243
2.0,38.4695,15.1821,13.1059,10.1816,0.656388,-0.200078,-0.0182319
2.1,40.3791,15.9854,13.7943,10.5995,0.730086,-0.211787,-0.041038
2.2,42.2853,16.8059,14.4708,11.0086,0.807538,-0.235053,-0.0442551
2.3,44.2047,17.6308,15.155,11.4189,0.887785,-0.263085,-0.0474889
2.4,46.1057,18.4529,15.8339,11.8189,0.961692,-0.292598,-0.0529024
2.5,47.9843,19.2547,16.5147,12.2149,1.0303,-0.32561,-0.0719887
2.6,49.8342,20.0521,17.1861,12.5961,1.10493,-0.350683,-0.100258
2.7,51.6571,20.8459,17.8493,12.9619,1.1722,-0.382591,-0.134166
2.8,53.4555,21.6258,18.5116,13.3181,1.22904,-0.417814,-0.164086
2.9,55.2674,22.4191,19.1806,13.6677,1.29236,-0.458958,-0.201132
3.0,57.0534,23.2158,19.843,13.9945,1.35484,-0.510303,-0.239975
