Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.08123,0.705755,0.703343,0.672132,0.00519119,-0.00309266,-0.00576964
0.2,4.10747,1.40047,1.39222,1.31477,0.0172981,-0.00136131,-0.0196545
0.3,6.09089,2.07945,2.07461,1.93683,0.0235311,-0.00137104,-0.0328455
0.4,8.04612,2.75487,2.75646,2.53479,0.0396918,-0.0115327,-0.0455241
0.5,9.98882,3.43248,3.44402,3.11232,0.0532669,-0.0190652,-0.0582181
0.6,11.9181,4.10635,4.13316,3.67862,0.0580219,-0.0264011,-0.0678109
0.7,13.8372,4.78042,4.81182,4.24494,0.0631523,-0.0300483,-0.0724651
0.8,15.7769,5.4557,5.51652,4.80468,0.0618103,-0.0310328,-0.0728636
0.9,17.7006,6.13522,6.21647,5.34886,0.0636941,-0.029017,-0.0675804
1.0,19.6499,6.82054,6.92984,5.89948,0.0603582,-0.0402322,-0.056416
1.1,21.6009,7.51054,7.65807,6.4323,0.0640157,-0.0461073,-0.0438019
1.2,23.551,8.19958,8.39007,6.96131,0.0611769,-0.0528995,-0.0361081
1.3,25.4846,8.90473,9.11742,7.46241,0.0548104,-0.0579053,-0.0243913
1.4,27.4295,9.62608,9.85807,7.94537,0.049778,-0.0762409,-0.00407594
1.5,29.3831,10.3561,10.613,8.41401,0.0382661,-0.0843876,0.0186452
1.6,31.3308,11.087,11.3766,8.86724,0.0299923,-0.0867036,0.0387996
1.7,33.256,11.8123,12.125,9.31873,0.0152127,-0.081642,0.0583744
1.8,35.1835,12.5384,12.8741,9.77107,0.00346168,-0.0670436,0.075954
1.9,37.0872,13.2604,13.6179,10.209,-0.00229553,-0.0548006,0.0925846
2.0,38.9815,14.0065,14.353,10.6221,-0.00313057,-0.0401767,0.115003
2.1,40.8909,14.7568,15.0891,11.045,-0.0166742,-0.0353984,0.139885
2.2,42.8018,15.5184,15.8338,11.4496,-0.0362818,-0.0138511,0.1588
2.3,44.7332,16.2777,16.5767,11.8788,-0.0665759,0.0159947,0.176027
2.4,46.6488,17.0363,17.3168,12.2957,-0.0952102,0.0315309,0.181466
2.5,48.5501,17.7882,18.0677,12.6942,-0.14456,0.0540657,0.185154
2.6,50.4641,18.5459,18.8208,13.0973,-0.202197,0.0843072,0.195523
2.7,52.3526,19.2885,19.5815,13.4826,-0.269142,0.12318,0.19594
2.8,54.2301,20.0224,20.3333,13.8744,-0.3272,0.140995,0.198586
2.9,56.0856,20.7607,21.0782,14.2467,-0.378812,0.14565,0.203551
3.0,57.9387,21.5172,21.809,14.6124,-0.423925,0.146099,0.218409
3.1,59.7668,22.2667,22.5368,14.9634,-0.465116,0.131873,0.217495
3.2,61.6116,23.0255,23.2676,15.3185,-0.50755,0.0975722,0.230113
3.3,63.4484,23.7951,23.9965,15.6568,-0.542436,0.0630246,0.222455
3.4,65.2595,24.5494,24.7153,15.9948,-0.586408,0.037234,0.233021
3.5,67.0657,25.2976,25.413,16.3551,-0.626761,0.0291593,0.229254
3.6,68.869,26.0648,26.0915,16.7127,-0.654809,0.00638693,0.232456
3.7,70.6473,26.8266,26.7711,17.0496,-0.658554,-0.00797838,0.237993
3.8,72.4094,27.5935,27.4368,17.3792,-0.663703,-0.0197761,0.24861
3.9,74.1742,28.3605,28.1167,17.697,-0.664848,-0.0185586,0.25273
4.0,75.9697,29.1525,28.8096,18.0076,-0.668851,-0.0242183,0.237543
4.1,77.7775,29.9386,29.5154,18.3236,-0.667693,-0.0338675,0.205765
4.2,79.5442,30.703,30.2335,18.6077,-0.657717,-0.0533464,0.165272
4.3,81.3303,31.4986,30.948,18.8836,-0.646314,-0.0732124,0.131274
4.4,83.1104,32.2931,31.6526,19.1647,-0.6238,-0.0904353,0.0926112
4.5,84.9311,33.1059,32.3559,19.4693,-0.594783,-0.117799,0.0702309
4.6,86.7343,33.911,33.0313,19.7919,-0.564215,-0.158864,0.0467174
4.7,88.5162,34.7173,33.685,20.1138,-0.545937,-0.187037,0.015681
4.8,90.3359,35.5118,34.383,20.4411,-0.524575,-0.203254,-0.00904781
4.9,92.1797,36.3384,35.0569,20.7844,-0.524029,-0.231294,-0.0316943
