Atom id,Diffusion Coefficient (cm²/s)
1,4.50387
2,0.171252
3,1.41133
4,2.98421
5,3.25079
6,3.53583
7,0.461176
8,0.16992
9,2.78905
10,0.631211
11,2.99241
12,2.17126
13,3.0654
14,5.85342
15,3.33709
16,0.808841
17,0.381772
18,7.41591
19,0.506987
20,0.533392
21,4.00523
22,1.37828
23,3.24097
24,2.76996
25,4.74027
26,1.37269
27,4.09368
28,6.44304
29,6.42682
30,2.82712
31,1.47288
32,3.61533
33,2.55579
34,0.254361
35,0.29872
36,1.94772
37,3.17623
38,3.12318
39,1.60956
40,4.27334
41,3.12474
42,1.56041
43,0.724515
44,2.08371
45,2.43322
46,1.76229
47,2.29414
48,1.26248
49,5.64029
50,0.209393
51,2.21002
52,3.55779
53,2.38133
54,2.84531
55,0.322619
56,1.60934
57,0.750564
58,1.48033
59,3.21964
60,2.26886
61,4.77474
62,2.45423
63,3.41362
64,0.79102
65,3.83839
66,2.37865
67,3.91983
68,2.1849
69,5.35316
70,3.22638
71,1.19406
72,0.359034
73,1.54892
74,8.02688
75,2.66103
76,0.265311
77,1.16658
78,1.93286
79,1.97404
80,4.24277
81,3.1944
82,3.82442
83,10.326
84,0.575605
85,1.16777
86,2.7449
87,5.67895
88,0.667346
89,2.26783
90,1.21641
91,15.4375
92,2.02097
93,4.25083
94,2.02655
95,7.2372
96,0.295378
97,5.41746
98,3.03887
99,11.5484
100,0.94523
101,3.45178
102,0.476236
103,2.26107
104,2.05201
105,7.51883
106,3.93185
107,5.51428
108,0.0976505
109,1.59684
110,0.600949
111,0.625474
112,2.98351
113,1.27256
114,1.95629
115,11.4504
116,1.96815
117,1.40846
118,5.60352
119,5.00753
120,2.97087
121,0.0573723
122,2.78074
123,11.9535
124,3.24432
125,2.97803
126,0.544221
127,2.7074
128,1.44307
129,1.26905
130,0.48135
131,5.53982
132,1.37574
133,0.395886
134,3.40212
135,1.24625
136,0.00415199
137,2.46611
138,3.68022
139,1.09915
140,4.65702
141,0.0276145
142,0.628106
143,4.59971
144,2.91362
145,4.4964
146,4.89592
147,3.92583
148,2.32106
149,2.2317
150,0.961189
151,0.202913
152,0.834577
153,1.2251
154,2.97671
155,3.72281
156,1.65017
157,1.78653
158,2.64761
159,0.662452
160,3.49154
161,5.46547
162,0.825279
163,2.87879
164,0.243964
165,1.12238
166,2.34554
167,2.03366
168,0.890054
169,0.357222
170,5.46497
171,4.68064
172,0.446525
173,1.65727
174,2.77555
175,1.83632
176,1.56803
177,0.901725
178,5.23945
179,2.67336
180,10.2384
181,2.15406
182,4.71637
183,0.294386
184,0.499464
185,1.69635
186,4.39771
187,4.15763
188,2.81814
189,2.43486
190,2.39495
191,0.914213
192,0.317456
193,1.1988
194,1.02649
195,1.65669
196,5.94524
197,7.64132
198,2.95209
199,6.97167
200,4.24701
201,3.30492
202,7.23296
203,0.868454
204,1.33915
205,0.309515
206,0.486993
207,5.14403
208,1.27658
209,2.02062
210,3.02259
211,3.13146
212,4.29796
213,2.66011
214,9.92274
215,0.702842
216,1.21628
217,2.27955
218,1.38983
219,0.588576
220,1.70813
221,5.198
222,3.76241
223,0.81799
224,2.21038
225,3.52358
226,2.17938
227,8.42806
228,0.0678061
229,7.1023
230,12.5225
231,1.30506
232,5.45842
233,1.43775
234,4.51929
235,1.89077
236,0.34459
237,0.827114
238,5.36176
239,1.48205
240,3.74941
241,3.63888
242,2.0198
243,0.526216
244,2.25317
245,3.57561
246,2.09926
247,1.34516
248,2.26721
249,3.68857
250,0.592539
251,1.21104
252,7.61148
253,7.76721
254,0.230645
255,5.07385
256,5.84385
257,11.2191
258,1.00833
259,4.72776
260,0.0226355
261,2.62323
262,4.52669
263,0.732942
264,2.6821
265,1.57095
266,3.35325
267,1.64675
268,3.40082
269,1.42474
270,3.52046
271,0.992265
272,2.04028
273,0.729467
274,1.67122
275,3.04092
276,4.24905
277,5.06194
278,1.33516
279,1.77713
280,1.54194
281,0.938155
282,1.79411
283,1.15019
284,1.75812
285,4.1081
