Atom id,Diffusion Coefficient (cm²/s)
1,1.93251
2,0.992639
3,0.892114
4,1.4925
5,0.999354
6,0.890218
7,4.34477
8,1.63614
9,2.76133
10,3.64321
11,8.44499
12,4.73735
13,3.36925
14,0.926995
15,5.18186
16,1.67301
17,2.22043
18,0.963546
19,3.04404
20,2.48981
21,2.84374
22,2.86338
23,5.05222
24,3.07664
25,2.69318
26,3.84475
27,1.95116
28,3.65158
29,2.27746
30,2.86891
31,2.11647
32,1.15304
33,1.04058
34,3.66386
35,0.638877
36,1.63931
37,4.39689
38,3.88451
39,1.69467
40,2.74643
41,3.60728
42,4.74213
43,2.53094
44,0.68205
45,2.04112
46,2.28515
47,2.14052
48,1.19708
49,8.2695
50,3.10735
51,1.93935
52,1.21842
53,9.01144
54,4.80675
55,4.15151
56,2.50348
57,0.655245
58,2.24289
59,2.83498
60,6.01285
61,2.61303
62,0.561892
63,2.56693
64,0.622254
65,7.72269
66,3.79625
67,1.87105
68,0.920596
69,2.0997
70,0.0818404
71,12.6787
72,0.805687
73,5.20778
74,0.516369
75,0.617824
76,1.2563
77,0.862466
78,9.36027
79,0.890872
80,5.46774
81,2.96005
82,0.572599
83,0.317903
84,6.25968
85,0.985805
86,1.87239
87,3.02818
88,0.843354
89,1.54107
90,9.03935
91,0.395956
92,1.63972
93,0.348511
94,3.93139
95,6.67671
96,2.55405
97,1.34705
98,0.421499
99,2.05834
100,1.03869
101,1.73734
102,5.89641
103,8.41981
104,1.09337
105,3.25997
106,3.76995
107,0.898399
108,1.07519
109,4.12067
110,1.9872
111,1.53626
112,2.46189
113,4.95048
114,3.46957
115,3.15939
116,2.16158
117,4.6297
118,0.0780636
119,0.530949
120,6.41328
121,0.904016
122,0.699568
123,3.68964
124,2.22465
125,0.331962
126,6.33041
127,2.19601
128,4.06573
129,2.31575
130,1.09436
131,3.71828
132,2.48908
133,0.645416
134,0.581511
135,0.957605
136,2.74331
137,2.56664
138,2.2712
139,3.04305
140,2.39163
141,4.23258
142,7.16654
143,0.404713
144,2.46566
145,1.60349
146,1.6748
147,1.95207
148,4.62123
149,1.15114
150,1.78457
151,3.97424
152,3.22734
153,1.70388
154,5.21718
155,2.86923
156,7.61591
157,1.32118
158,2.63108
159,2.36358
160,3.15602
161,2.13497
162,2.1352
163,5.80942
164,3.01926
165,1.94312
166,0.394964
167,4.2966
168,0.688133
169,0.370062
170,5.55514
171,1.68115
172,1.79068
173,2.98577
174,2.66562
175,7.17588
176,1.21003
177,1.31375
178,1.20766
179,8.78897
180,1.84746
181,4.63548
182,0.599672
183,1.63906
184,1.92619
185,7.09114
186,0.553837
187,2.39911
188,1.77611
189,3.60317
190,0.256427
191,1.92405
192,9.29477
193,1.77155
194,0.0286045
195,4.67635
196,4.34331
197,14.1486
198,1.79952
199,0.742239
200,3.49917
201,2.29517
202,1.82886
203,1.78777
204,0.0725749
205,4.20185
206,2.03393
207,0.28729
208,2.41579
209,6.43374
210,7.52078
211,4.7243
212,4.09181
213,1.93646
214,2.53152
215,4.2977
216,0.995846
217,1.47947
218,0.728471
219,5.42747
220,4.47734
221,1.61396
222,1.28002
223,6.19378
224,0.765401
225,2.85708
226,4.81316
227,3.10892
228,1.6651
229,3.56486
230,11.0184
231,0.87424
232,1.46068
233,0.584284
234,4.70595
235,1.96995
236,0.296604
237,0.63291
238,2.50927
239,6.38757
240,3.19443
241,2.14458
242,4.17438
243,0.820329
244,1.17338
245,6.3734
246,1.11645
247,0.973016
248,0.893893
249,0.355473
250,1.77824
251,1.29007
252,1.30429
253,1.18173
254,5.40591
255,3.33449
256,3.28104
257,1.67755
258,6.48422
259,0.647922
260,3.04127
261,2.28055
262,5.95815
263,0.761386
264,0.359742
265,10.4337
266,1.82195
267,3.67757
268,0.828005
269,2.06488
270,0.665053
271,7.58775
272,1.14254
273,5.75961
274,1.63459
275,3.07281
276,4.64258
277,2.52422
278,0.210021
279,2.79787
280,1.01059
281,5.39527
282,0.178526
283,0.488381
284,1.24449
285,2.2461
