Atom id,Diffusion Coefficient (cm²/s)
1,4.75704
2,1.95185
3,2.07003
4,0.339492
5,1.34605
6,0.38571
7,4.0162
8,4.60766
9,2.89607
10,4.37233
11,1.30364
12,2.37223
13,1.40348
14,4.30332
15,0.539985
16,3.92149
17,3.53122
18,5.01846
19,6.90121
20,1.86233
21,0.773584
22,1.54734
23,1.10386
24,5.20745
25,1.63666
26,5.0554
27,8.71883
28,0.829163
29,3.67514
30,3.13703
31,5.30653
32,2.06228
33,3.81188
34,3.47942
35,6.80751
36,3.99868
37,0.14624
38,0.481746
39,0.841745
40,8.85528
41,0.731326
42,2.84467
43,6.21673
44,1.93225
45,2.32204
46,1.4874
47,1.18444
48,2.33144
49,1.56445
50,0.740857
51,3.09243
52,2.88428
53,8.38484
54,0.645352
55,3.70129
56,2.61555
57,0.992347
58,2.76479
59,1.65182
60,1.56697
61,3.69667
62,1.31425
63,3.42487
64,2.37408
65,3.00277
66,6.54198
67,2.86664
68,2.52474
69,1.46211
70,2.00068
71,0.599473
72,9.56285
73,1.55747
74,0.612626
75,9.40517
76,1.78869
77,0.887893
78,0.581911
79,5.78447
80,0.668411
81,2.15917
82,1.25243
83,1.73425
84,3.63568
85,0.799243
86,0.242482
87,5.52066
88,4.87448
89,5.004
90,4.97589
91,1.2967
92,0.541903
93,0.00067112
94,1.82251
95,2.15545
96,1.57139
97,2.91497
98,3.29821
99,2.10702
100,3.14834
101,8.87768
102,4.18333
103,0.904207
104,1.49098
105,4.81507
106,1.39774
107,2.01834
108,3.35443
109,1.38493
110,0.457249
111,5.72907
112,2.5642
113,0.482098
114,1.8342
115,0.561728
116,1.65843
117,2.94046
118,1.28091
119,3.78044
120,2.70013
121,3.24775
122,3.6369
123,1.90395
124,3.72961
125,3.36764
126,2.13384
127,2.45388
128,1.55467
129,3.2783
130,2.73195
131,1.0248
132,1.46245
133,5.8261
134,5.99325
135,1.28288
136,4.75438
137,1.03826
138,1.1571
139,1.45553
140,4.00142
141,0.66438
142,0.323748
143,2.32052
144,4.40529
145,0.447501
146,0.0913163
147,5.7842
148,3.50687
149,1.99375
150,1.2394
151,1.30999
152,1.02202
153,0.508794
154,2.56252
155,4.18373
156,0.543764
157,1.1259
158,6.22497
159,2.17084
160,0.279615
161,3.19806
162,12.2346
163,2.76782
164,3.59847
165,4.5947
166,0.602147
167,1.04929
168,2.44862
169,0.713807
170,1.13808
171,0.669918
172,1.25031
173,1.78348
174,0.444629
175,1.84997
176,7.72184
177,6.31721
178,4.23745
179,0.434976
180,3.59844
181,7.37726
182,3.3325
183,1.41959
184,3.69776
185,5.79188
186,1.0211
187,0.322658
188,2.27808
189,0.175188
190,0.777233
191,1.90687
192,0.776805
193,1.15156
194,0.887451
195,6.85808
196,2.38821
197,0.419453
198,0.956792
199,0.776942
200,1.15572
201,0.361711
202,1.97595
203,0.806785
204,3.86445
205,2.13597
206,1.5905
207,2.444
208,1.84135
209,1.80428
210,1.43641
211,7.25786
212,2.35967
213,0.617896
214,1.23173
215,0.38607
216,4.42094
217,1.11212
218,1.35942
219,0.664752
220,0.303814
221,1.87824
222,2.7625
223,0.613436
224,4.40267
225,4.57918
226,12.2157
227,0.765841
228,4.09261
229,0.645428
230,9.94882
231,1.62435
232,1.91301
233,2.18231
234,1.4033
235,0.860997
236,7.15387
237,4.14167
238,1.86242
239,3.43591
240,2.14631
241,3.12708
242,7.38393
243,0.655581
244,1.47326
245,3.58269
246,1.46641
247,3.91927
248,1.37367
249,8.15406
250,2.19913
251,2.39497
252,6.21965
253,4.89085
254,0.961545
255,1.31419
256,1.0859
257,3.04181
258,2.56997
259,2.6851
260,0.00236905
261,0.184494
262,2.50368
263,1.16306
264,0.190902
265,4.828
266,1.24964
267,8.68668
268,0.270932
269,1.13668
270,3.08356
271,1.00055
272,0.211319
273,1.19896
274,2.44793
275,4.46498
276,1.73005
277,0.356588
278,1.12487
279,3.04214
280,1.78912
281,4.47575
282,1.54889
283,2.50905
284,2.93582
285,0.834114
