Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.07787,0.715242,0.692948,0.669676,0.000824638,-0.0087845,-0.00344525
0.2,4.08456,1.41901,1.35821,1.30735,-0.0019924,-0.0196931,-0.00541652
0.3,6.05891,2.12252,2.02558,1.91081,0.00497367,-0.0243858,-0.00660121
0.4,8.00818,2.83033,2.69167,2.48618,0.0176125,-0.0283965,-0.00939692
0.5,9.94017,3.54595,3.35343,3.0408,0.027012,-0.0292893,-0.00454725
0.6,11.867,4.26349,4.02037,3.58311,0.0255028,-0.0332919,-0.00449039
0.7,13.7793,4.9797,4.68404,4.11556,0.0123601,-0.0317235,0.000690236
0.8,15.7003,5.71286,5.35774,4.62971,-0.00150564,-0.0276276,-0.0020215
0.9,17.5869,6.43256,6.02169,5.13262,-0.000975319,-0.0180126,0.0116626
1.0,19.4838,7.1509,6.6959,5.63702,0.00455521,-0.0025664,0.0217978
1.1,21.3385,7.86,7.36713,6.11136,0.0105086,0.0158285,0.0397783
1.2,23.1881,8.57518,8.03258,6.58036,0.0255726,0.0293467,0.063877
1.3,25.059,9.31038,8.70067,7.04793,0.0503919,0.0453798,0.0974309
1.4,26.9203,10.0344,9.3634,7.52249,0.0753212,0.055955,0.139155
1.5,28.7569,10.7584,10.0093,7.98923,0.0996868,0.0731997,0.171403
1.6,30.5517,11.4666,10.6413,8.44379,0.126043,0.0959688,0.189422
1.7,32.3326,12.1544,11.2792,8.89905,0.152056,0.127272,0.206533
1.8,34.1041,12.837,11.9242,9.34291,0.186702,0.170592,0.233411
1.9,35.867,13.5178,12.5767,9.77246,0.224515,0.212594,0.263021
2.0,37.6241,14.1973,13.2169,10.2099,0.260418,0.249102,0.298256
2.1,39.3782,14.8753,13.8591,10.6438,0.294303,0.288143,0.326335
2.2,41.1283,15.5592,14.4884,11.0806,0.352831,0.327286,0.361666
2.3,42.8746,16.2464,15.1273,11.5009,0.40615,0.358965,0.394491
2.4,44.6347,16.9555,15.7843,11.8948,0.459259,0.406316,0.428726
2.5,46.41,17.6712,16.4444,12.2944,0.500256,0.449575,0.463634
2.6,48.2105,18.4177,17.0963,12.6965,0.528469,0.488938,0.496327
2.7,49.9997,19.1588,17.7544,13.0865,0.556512,0.532406,0.546852
2.8,51.7379,19.8889,18.4068,13.4422,0.589887,0.581261,0.608005
2.9,53.4627,20.6036,19.0791,13.7799,0.622002,0.616684,0.665286
3.0,55.1781,21.305,19.7592,14.1139,0.653101,0.648165,0.724146
3.1,56.8862,22.0167,20.4481,14.4214,0.678785,0.686249,0.778094
3.2,58.565,22.7178,21.1288,14.7185,0.701813,0.7173,0.8293
3.3,60.2675,23.418,21.8156,15.0339,0.729872,0.744169,0.879179
3.4,61.9692,24.1301,22.5022,15.3368,0.767971,0.76396,0.93265
3.5,63.6565,24.8373,23.1822,15.6369,0.805139,0.794725,0.991003
3.6,65.3561,25.5756,23.8591,15.9214,0.839594,0.809489,1.0374
3.7,67.0715,26.3219,24.5554,16.1942,0.859245,0.827444,1.09356
3.8,68.766,27.0677,25.2175,16.4809,0.875271,0.826151,1.13914
3.9,70.4237,27.792,25.8738,16.7579,0.895671,0.832545,1.16961
4.0,72.0657,28.529,26.5088,17.028,0.913168,0.858017,1.20946
4.1,73.7237,29.2838,27.1292,17.3107,0.913557,0.858724,1.2519
4.2,75.3955,30.05,27.7445,17.601,0.92177,0.826443,1.2919
4.3,77.1019,30.8247,28.3884,17.8887,0.939151,0.778783,1.31319
4.4,78.7927,31.5817,29.0246,18.1864,0.939191,0.736674,1.32137
4.5,80.5235,32.3481,29.685,18.4904,0.950322,0.682218,1.32659
4.6,82.1929,33.0864,30.3241,18.7824,0.949004,0.620762,1.34089
4.7,83.8377,33.7943,30.9637,19.0797,0.934262,0.56771,1.34987
4.8,85.4428,34.5058,31.5987,19.3383,0.925909,0.511879,1.36003
4.9,86.9869,35.1866,32.2089,19.5915,0.922626,0.453035,1.35956
5.0,88.4815,35.8228,32.8098,19.8489,0.899034,0.365872,1.34515
5.1,89.977,36.4822,33.4181,20.0767,0.878904,0.27561,1.33866
5.2,91.4701,37.1398,34.0251,20.3051,0.854872,0.195893,1.31894
5.3,92.9327,37.8206,34.6104,20.5017,0.860278,0.128326,1.29899
5.4,94.4018,38.4887,35.2322,20.6809,0.874367,0.0444809,1.26682
5.5,95.9029,39.2022,35.8375,20.8633,0.907554,-0.038795,1.23738
5.6,97.4306,39.9119,36.4649,21.0538,0.960325,-0.111647,1.22797
5.7,98.9519,40.6324,37.051,21.2686,1.01893,-0.183144,1.22163
5.8,100.414,41.3043,37.6347,21.4754,1.10954,-0.249956,1.21086
5.9,101.92,42.006,38.2387,21.6758,1.18564,-0.310771,1.1983
