Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.10655,0.706828,0.713315,0.686405,0.00197421,0.00368085,-0.000661203
0.2,4.16189,1.40265,1.40927,1.34996,0.0165981,-0.00133296,-0.00318872
0.3,6.19227,2.08166,2.10865,2.00196,0.0284168,0.00127845,-0.0141188
0.4,8.19531,2.76308,2.80567,2.62656,0.051261,-0.000999297,-0.0169004
0.5,10.1937,3.45344,3.50348,3.23681,0.0769392,0.00338848,-0.013024
0.6,12.176,4.14613,4.19254,3.83731,0.0986652,0.00486048,-0.0116623
0.7,14.1796,4.84438,4.89767,4.43754,0.119915,-0.000247179,-0.00402358
0.8,16.1427,5.52931,5.59999,5.01336,0.130833,-0.0075224,0.00441054
0.9,18.0956,6.21095,6.30841,5.57621,0.13909,-0.0155459,0.00629364
1.0,20.0357,6.89738,7.00965,6.12871,0.133951,-0.0261875,0.0172812
1.1,21.9564,7.57489,7.70243,6.67907,0.134386,-0.0471302,0.0353751
1.2,23.8618,8.25148,8.39061,7.21974,0.134602,-0.0628083,0.0529756
1.3,25.7731,8.94044,9.08141,7.75128,0.136637,-0.0825917,0.0737568
1.4,27.6461,9.62897,9.75013,8.26705,0.138485,-0.106974,0.0934835
1.5,29.4796,10.3189,10.4051,8.75558,0.146454,-0.125301,0.109746
1.6,31.3121,11.0059,11.0674,9.23888,0.157938,-0.143536,0.116088
1.7,33.139,11.6857,11.7439,9.70947,0.172398,-0.163014,0.116313
1.8,34.9288,12.3433,12.4136,10.1719,0.192931,-0.18197,0.117551
1.9,36.7318,13.0176,13.0784,10.6358,0.213114,-0.196327,0.117444
2.0,38.5399,13.6875,13.7505,11.102,0.227649,-0.217408,0.122192
2.1,40.3083,14.3423,14.3987,11.5673,0.241804,-0.251522,0.136852
2.2,42.0684,15.0211,15.038,12.0094,0.256493,-0.276726,0.161763
2.3,43.8154,15.6871,15.6635,12.4648,0.270576,-0.294394,0.190602
2.4,45.5812,16.358,16.2972,12.926,0.272438,-0.319468,0.225146
2.5,47.3898,17.0484,16.9466,13.3948,0.269694,-0.33525,0.2439
2.6,49.1737,17.7297,17.5928,13.8512,0.258525,-0.366622,0.262732
2.7,50.9394,18.4075,18.2296,14.3023,0.246864,-0.384776,0.270141
2.8,52.7105,19.0983,18.8573,14.7549,0.237271,-0.409563,0.283381
2.9,54.457,19.7704,19.4907,15.1959,0.237819,-0.440095,0.289671
3.0,56.1723,20.4325,20.1181,15.6218,0.241583,-0.476288,0.313209
3.1,57.8838,21.112,20.7318,16.04,0.234714,-0.522392,0.338009
3.2,59.5746,21.7922,21.3349,16.4474,0.252688,-0.585936,0.365588
3.3,61.2852,22.4748,21.9527,16.8578,0.280668,-0.654983,0.400058
3.4,62.9823,23.145,22.5807,17.2566,0.293645,-0.714925,0.432441
3.5,64.6616,23.8133,23.2071,17.6411,0.298042,-0.76207,0.463549
3.6,66.2838,24.467,23.8109,18.006,0.324738,-0.80434,0.494049
3.7,67.867,25.1029,24.3977,18.3663,0.376462,-0.843822,0.525722
3.8,69.4359,25.7359,24.9748,18.7252,0.42006,-0.879012,0.561868
3.9,70.9467,26.3573,25.5267,19.0627,0.45084,-0.91753,0.593863
4.0,72.4349,26.9641,26.0402,19.4305,0.462682,-0.94903,0.631844
4.1,73.8794,27.5748,26.5362,19.7683,0.481327,-0.964777,0.664189
4.2,75.2796,28.188,27.0022,20.0893,0.498756,-0.986467,0.685744
4.3,76.6493,28.8271,27.4246,20.3977,0.505685,-0.999826,0.727919
4.4,78.02,29.4418,27.87,20.7082,0.528,-1.01118,0.758896
4.5,79.4131,30.0613,28.3206,21.0312,0.571028,-1.01371,0.788313
4.6,80.8159,30.6889,28.7672,21.3598,0.608327,-0.999289,0.787075
4.7,82.2266,31.3219,29.2096,21.6951,0.668462,-0.963806,0.795724
4.8,83.6722,31.9521,29.67,22.0502,0.725962,-0.927402,0.800642
4.9,85.1051,32.5876,30.1223,22.3951,0.782295,-0.900255,0.804108
5.0,86.5563,33.2215,30.5752,22.7596,0.836915,-0.884753,0.820501
5.1,88.0644,33.8861,31.0636,23.1146,0.906165,-0.860887,0.840643
5.2,89.5953,34.5588,31.5545,23.4819,0.965545,-0.842842,0.859207
5.3,91.1191,35.2402,32.0493,23.8296,1.02967,-0.825792,0.867237
5.4,92.6183,35.8981,32.5918,24.1284,1.10809,-0.800813,0.85977
5.5,94.0944,36.5756,33.1191,24.3997,1.20371,-0.769072,0.863842
5.6,95.583,37.2382,33.675,24.6698,1.27595,-0.758247,0.882594
5.7,97.0405,37.8709,34.2341,24.9356,1.36322,-0.742246,0.917365
5.8,98.5524,38.5193,34.816,25.2171,1.46467,-0.731812,0.966486
5.9,99.9846,39.1546,35.3599,25.4701,1.57584,-0.708763,1.04676
6.0,101.459,39.8069,35.9144,25.7375,1.71329,-0.698399,1.13042
6.1,102.99,40.4615,36.5076,26.0204,1.85345,-0.678212,1.19662
6.2,104.532,41.1212,37.1018,26.3086,1.97302,-0.683118,1.25917
6.3,106.124,41.7986,37.7253,26.6,2.09875,-0.679657,1.33968
6.4,107.735,42.4655,38.364,26.9056,2.23031,-0.670845,1.3818
6.5,109.294,43.1319,38.999,27.1632,2.39526,-0.664877,1.39932
6.6,110.866,43.7669,39.6509,27.4477,2.56175,-0.662445,1.44166
6.7,112.36,44.3712,40.2982,27.6905,2.69613,-0.637588,1.46585
6.8,113.886,44.9586,40.99,27.9377,2.84109,-0.586291,1.48922
6.9,115.37,45.5138,41.7141,28.1424,3.00193,-0.524856,1.52563
7.0,116.851,46.0562,42.4182,28.3763,3.15259,-0.469909,1.56818
7.1,118.357,46.6571,43.1304,28.5698,3.30671,-0.408861,1.6382
7.2,119.86,47.2397,43.8581,28.7619,3.48643,-0.333685,1.69951
7.3,121.346,47.8345,44.5887,28.923,3.67955,-0.281279,1.74765
7.4,122.742,48.3559,45.3188,29.0671,3.85577,-0.257773,1.74975
7.5,124.193,48.9302,46.0032,29.2598,4.038,-0.230832,1.74858
7.6,125.646,49.5081,46.7005,29.437,4.22815,-0.208054,1.75523
7.7,127.06,50.0554,47.391,29.6137,4.41962,-0.213369,1.76302
7.8,128.497,50.6592,48.0955,29.7419,4.64338,-0.221565,1.7856
7.9,129.882,51.2163,48.8127,29.8532,4.93623,-0.234865,1.84378
8.0,131.209,51.7602,49.4627,29.9863,5.2424,-0.270179,1.88752
8.1,132.459,52.2894,50.0793,30.0903,5.50824,-0.29725,1.95888
8.2,133.857,52.8455,50.7692,30.2422,5.75646,-0.349238,2.00965
8.3,135.257,53.3879,51.4444,30.4248,5.90513,-0.42661,2.07881
8.4,136.762,53.9579,52.207,30.597,6.157,-0.42901,2.15359
8.5,138.343,54.6398,52.9539,30.7496,6.46096,-0.472075,2.24184
8.6,139.592,55.2381,53.6095,30.7449,6.73435,-0.538904,2.34266
8.7,140.928,55.8308,54.3786,30.7189,6.96642,-0.617335,2.42621
8.8,142.335,56.5093,55.1288,30.6972,7.15894,-0.744146,2.47016
8.9,143.787,57.2355,55.8116,30.7396,7.38403,-0.904556,2.56441
9.0,145.009,57.8464,56.2902,30.8727,7.52092,-0.960464,2.66292
9.1,146.214,58.4571,56.6575,31.0994,7.61195,-0.910222,2.78276
9.2,147.692,59.1454,57.1154,31.4317,7.69532,-0.814323,2.81824
9.3,149.007,59.7929,57.4797,31.7343,7.87184,-0.796704,2.87686
9.4,150.385,60.5191,58.028,31.8384,7.92695,-0.845074,2.9963
9.5,151.734,61.2894,58.6562,31.7885,8.04175,-0.74288,3.08351
9.6,152.917,61.7403,59.4096,31.7676,8.0416,-0.786662,3.31164
9.7,154.374,62.2038,60.0462,32.1245,7.96228,-1.04479,3.40863
9.8,155.834,62.5799,60.6706,32.5832,7.74796,-1.45867,3.58078
9.9,157.502,63.1026,61.5193,32.8801,7.59832,-1.94629,4.24373
10.0,159.054,63.8769,61.4927,33.6843,7.08678,-2.4838,4.85438
