Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.11286,0.711092,0.719229,0.682535,0.00715688,-0.0108591,-0.00174473
0.2,4.17118,1.41758,1.40862,1.34498,0.00879778,-0.0252743,-0.00461735
0.3,6.20064,2.10651,2.10797,1.98616,0.00695914,-0.0454679,0.00103198
0.4,8.2296,2.80344,2.81007,2.6161,0.00717653,-0.0658921,0.0138767
0.5,10.2686,3.50093,3.52534,3.24235,0.00558933,-0.094774,0.0337929
0.6,12.2813,4.1934,4.24516,3.84273,0.000565604,-0.124122,0.0589239
0.7,14.288,4.89711,4.9629,4.428,-0.0071531,-0.15477,0.0895569
0.8,16.2564,5.58657,5.67665,4.99318,-0.0143574,-0.181372,0.12505
0.9,18.1956,6.26028,6.38609,5.54919,-0.0266262,-0.208979,0.157178
1.0,20.1329,6.93562,7.10155,6.09573,-0.0386277,-0.233458,0.201818
1.1,22.0595,7.60047,7.81828,6.64072,-0.0498996,-0.251218,0.249682
1.2,23.9754,8.26033,8.53216,7.18292,-0.0585478,-0.269584,0.305064
1.3,25.8804,8.92583,9.24066,7.71391,-0.080308,-0.293838,0.351584
1.4,27.7852,9.60162,9.9503,8.23326,-0.0902694,-0.313236,0.404691
1.5,29.6736,10.2652,10.6716,8.73682,-0.0939633,-0.332078,0.453192
1.6,31.5463,10.9371,11.3858,9.22337,-0.0903682,-0.35692,0.498411
1.7,33.408,11.6139,12.0864,9.70763,-0.0857164,-0.378055,0.538154
1.8,35.296,12.2906,12.8222,10.1832,-0.0883299,-0.397067,0.580602
1.9,37.1771,12.9579,13.5426,10.6766,-0.107343,-0.426816,0.618784
2.0,39.025,13.6311,14.2428,11.1511,-0.127228,-0.448492,0.650308
2.1,40.8723,14.2816,14.9594,11.6313,-0.137603,-0.475391,0.685701
2.2,42.7497,14.9469,15.6891,12.1138,-0.148993,-0.49459,0.725107
2.3,44.5968,15.6104,16.4072,12.5791,-0.159079,-0.509306,0.753142
2.4,46.4481,16.2641,17.1275,13.0565,-0.154343,-0.525756,0.776435
2.5,48.2637,16.9262,17.8213,13.5162,-0.146664,-0.524013,0.794515
2.6,50.0893,17.5913,18.5102,13.9877,-0.139125,-0.526171,0.838859
2.7,51.8568,18.2437,19.1969,14.4163,-0.138418,-0.529379,0.890572
2.8,53.6665,18.9156,19.8954,14.8554,-0.141738,-0.545054,0.928255
2.9,55.5018,19.6075,20.5924,15.3019,-0.146032,-0.572705,0.968153
3.0,57.3642,20.3142,21.2906,15.7594,-0.141122,-0.596048,1.00657
3.1,59.246,21.032,22.0019,16.2122,-0.151191,-0.609709,1.05242
3.2,61.1111,21.7388,22.7101,16.6622,-0.14189,-0.61098,1.08397
3.3,62.9751,22.4348,23.4114,17.1289,-0.137968,-0.614342,1.09868
3.4,64.8256,23.117,24.1207,17.5879,-0.117692,-0.6298,1.10438
3.5,66.6705,23.797,24.8107,18.0628,-0.12115,-0.654974,1.15073
3.6,68.463,24.4684,25.497,18.4975,-0.108821,-0.680922,1.18368
3.7,70.259,25.141,26.1847,18.9332,-0.0992976,-0.705051,1.1975
