Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.08968,0.707912,0.70537,0.676398,0.00298509,0.00506962,-0.00325932
0.2,4.09421,1.40404,1.38579,1.30439,0.00540438,0.02016,-0.00799657
0.3,6.05721,2.08255,2.06586,1.9088,0.0106441,0.0342253,-0.00667341
0.4,7.99805,2.75253,2.74576,2.49976,0.0142431,0.0577046,-0.00162504
0.5,9.90833,3.41667,3.41262,3.07904,0.0146281,0.0804206,-0.00279587
0.6,11.8086,4.08238,4.08681,3.63944,0.0247219,0.10518,0.00623831
0.7,13.7012,4.74664,4.76218,4.19237,0.0358233,0.133309,0.0158537
0.8,15.5581,5.41463,5.41545,4.72807,0.0511265,0.163223,0.0222569
0.9,17.4059,6.08514,6.0521,5.26868,0.0692875,0.187123,0.025678
1.0,19.2345,6.76803,6.68667,5.77985,0.0891363,0.215269,0.0244797
1.1,21.0422,7.4343,7.31193,6.29595,0.111057,0.245174,0.0259891
1.2,22.8205,8.10379,7.9193,6.79741,0.147258,0.26675,0.0324468
1.3,24.5786,8.76812,8.52285,7.2876,0.176005,0.273471,0.0265338
1.4,26.3528,9.45596,9.13675,7.76003,0.214524,0.287608,0.0297139
1.5,28.1124,10.1511,9.74253,8.21875,0.256716,0.30461,0.0386749
1.6,29.8513,10.8349,10.3313,8.68513,0.284841,0.320199,0.0433593
1.7,31.6083,11.5313,10.9246,9.15239,0.302396,0.335196,0.03902
1.8,33.2956,12.2172,11.4792,9.59909,0.315018,0.342885,0.0394326
1.9,34.9619,12.8967,12.0205,10.0447,0.330595,0.354718,0.0425985
2.0,36.6118,13.5695,12.5692,10.4731,0.336128,0.354797,0.0294584
2.1,38.2291,14.2241,13.1094,10.8956,0.339429,0.356299,0.0243159
2.2,39.8564,14.886,13.66,11.3104,0.348105,0.350731,0.020144
2.3,41.5207,15.5579,14.2162,11.7466,0.353708,0.35066,0.0185582
2.4,43.1714,16.2286,14.7722,12.1707,0.37291,0.346357,0.0159548
2.5,44.8337,16.9238,15.3172,12.5927,0.391679,0.320079,0.0125461
2.6,46.4665,17.6004,15.8398,13.0263,0.415564,0.291904,0.01465
2.7,48.1177,18.2799,16.3818,13.4559,0.420379,0.261981,0.0226015
2.8,49.7754,18.9868,16.9363,13.8523,0.430783,0.239658,0.0231554
2.9,51.4108,19.6916,17.4965,14.2227,0.454262,0.234451,0.0309908
3.0,52.9898,20.3796,18.0362,14.5741,0.486716,0.228283,0.0330276
3.1,54.5967,21.0627,18.5997,14.9343,0.520288,0.224001,0.0364445
3.2,56.1993,21.7333,19.1694,15.2965,0.546365,0.214144,0.0450762
3.3,57.7929,22.3951,19.7338,15.664,0.595763,0.202781,0.0402811
3.4,59.4348,23.0862,20.3058,16.0427,0.657289,0.188312,0.0338479
3.5,61.0465,23.7627,20.881,16.4029,0.714295,0.177212,0.0183122
3.6,62.6315,24.4364,21.4571,16.7381,0.762139,0.182966,0.00978701
3.7,64.2175,25.0875,22.0404,17.0896,0.808288,0.187929,0.00804672
3.8,65.8556,25.7602,22.639,17.4564,0.86862,0.16969,-0.00483437
3.9,67.5175,26.4232,23.2659,17.8284,0.916125,0.159919,-0.0178272
