Atom id,Diffusion Coefficient (cm²/s)
1,4.95057
2,4.59982
3,0.567941
4,0.34832
5,9.97982
6,4.22819
7,2.45851
8,2.51132
9,0.15797
10,0.00470433
11,3.71418
12,0.34143
13,0.317883
14,0.563776
15,2.16203
16,1.9438
17,2.62888
18,1.39006
19,5.65923
20,3.5362
21,5.0205
22,3.18915
23,3.22951
24,2.22624
25,5.06521
26,14.527
27,1.42493
28,3.93803
29,3.22504
30,0.789053
31,4.29935
32,3.44781
33,3.84347
34,3.51744
35,1.55404
36,0.3428
37,2.19017
38,2.3979
39,4.84456
40,12.2815
41,3.25226
42,2.2789
43,0.231517
44,7.6158
45,0.822329
46,8.2497
47,0.623667
48,1.53344
49,2.40502
50,1.58722
51,1.66984
52,1.32187
53,3.66991
54,1.16215
55,3.56754
56,4.47473
57,1.02075
58,1.12214
59,4.22156
60,0.737476
61,4.20081
62,3.73493
63,0.363318
64,3.07162
65,0.477454
66,0.50142
67,9.07995
68,2.70019
69,1.68038
70,3.95968
71,1.53513
72,1.55214
73,0.244829
74,0.822057
75,2.12961
76,12.2775
77,2.41145
78,1.25581
79,2.6146
80,2.21387
81,1.57984
82,1.90178
83,1.75814
84,1.55295
85,6.23817
86,2.78213
87,6.09385
88,1.84038
89,0.844447
90,7.84745
91,1.21994
92,2.13545
93,1.60152
94,2.83915
95,2.29729
96,6.12333
97,1.40879
98,1.3163
99,0.0600956
100,1.60259
101,4.13317
102,0.323992
103,7.38031
104,1.56233
105,0.812885
106,5.30174
107,1.75117
108,4.23176
109,2.11385
110,0.264719
111,2.13775
112,1.36356
113,4.08405
114,2.11301
115,5.26454
116,4.63314
117,2.77038
118,0.915091
119,7.43635
120,1.91292
121,1.22608
122,2.75423
123,0.867949
124,6.2992
125,6.18503
126,1.87566
127,4.85983
128,0.323854
129,6.59332
130,1.8954
131,1.23488
132,2.52947
133,1.91453
134,4.86612
135,8.22221
136,2.59411
137,1.10357
138,1.41384
139,0.424923
140,5.29584
141,2.81159
142,0.354998
143,2.35513
144,6.46997
145,2.34488
146,0.60645
147,2.64139
148,2.20521
149,3.66949
150,2.35866
151,0.731547
152,3.27371
153,1.71432
154,4.0756
155,5.37146
156,6.73103
157,0.573377
158,2.08604
159,7.13493
160,1.03582
161,0.800897
162,0.965626
163,1.47016
164,2.60245
165,2.01682
166,6.48358
167,6.31408
168,2.91197
169,7.96974
170,2.12732
171,10.2991
172,7.81349
173,2.81927
174,4.66012
175,2.87539
176,2.35286
177,1.20561
178,4.78769
179,2.6999
180,0.0581222
181,2.86538
182,7.45341
183,8.06724
184,5.09965
185,0.699875
186,2.0519
187,4.14033
188,1.5977
189,0.945948
190,4.25771
191,1.61217
192,0.964688
193,2.24425
194,5.29069
195,1.00562
196,0.736399
197,0.990617
198,0.457157
199,8.12368
200,3.73549
201,0.827102
202,1.88063
203,2.02714
204,5.64562
205,4.14494
206,0.474749
207,1.33545
208,4.37603
209,1.28627
210,1.47676
211,4.00078
212,2.23513
213,3.44859
214,3.29918
215,0.189608
216,1.9903
217,6.92192
218,10.8932
219,2.03899
220,2.18502
221,4.74836
222,0.814347
223,0.859213
224,4.96116
225,0.738088
226,0.449008
227,3.68297
228,2.86465
229,5.17135
230,0.351122
231,1.97804
232,2.32933
233,3.74356
234,5.6621
235,4.11231
236,1.7376
237,2.55543
238,3.95228
239,0.781387
240,4.23894
241,4.94954
242,3.56177
243,3.67121
244,5.62191
245,1.53045
246,1.23345
247,0.868258
248,3.36147
249,7.6959
250,2.45244
251,3.44927
252,0.899157
253,5.74644
254,0.695206
255,2.46324
256,2.67432
257,2.69408
258,10.4627
259,1.47064
260,0.012303
261,0.213939
262,4.4991
263,1.90029
264,0.364135
265,2.91083
266,3.39707
267,2.38359
268,1.27181
269,4.34483
270,2.13442
271,0.765167
272,3.56193
273,0.225043
274,2.41546
275,1.88491
276,0.709208
277,2.1259
278,0.64468
279,2.99584
280,1.17947
281,0.962183
282,0.671034
283,1.14918
284,1.26082
285,3.2183
