Atom id,Diffusion Coefficient (cm²/s)
1,1.69299
2,6.33321
3,6.02694
4,1.89472
5,0.811175
6,3.47547
7,4.30955
8,5.07819
9,2.6991
10,4.50006
11,0.302823
12,3.79739
13,1.06372
14,5.5353
15,1.11633
16,3.76575
17,2.50242
18,2.99519
19,0.390842
20,2.58436
21,3.64688
22,1.72444
23,1.78236
24,0.669031
25,1.98789
26,0.947951
27,0.634288
28,1.79706
29,11.5414
30,2.07077
31,4.76089
32,1.60161
33,3.77595
34,1.92882
35,4.37714
36,1.29682
37,1.92363
38,0.968043
39,1.11437
40,8.19494
41,2.01294
42,3.39349
43,2.73045
44,1.04014
45,0.76765
46,0.938266
47,0.282772
48,1.4319
49,2.58195
50,1.3747
51,1.11976
52,5.00778
53,1.7593
54,2.51583
55,0.657062
56,1.40059
57,3.36699
58,1.35347
59,5.68618
60,2.03385
61,7.32477
62,6.86945
63,1.11379
64,0.542094
65,0.544007
66,0.782153
67,2.05808
68,2.18733
69,1.22601
70,3.31072
71,1.16862
72,0.0
73,0.919211
74,4.72975
75,2.72066
76,1.91053
77,0.3261
78,0.94088
79,0.899989
80,4.91641
81,2.84982
82,2.49051
83,2.59231
84,4.45241
85,3.53568
86,0.437859
87,0.418832
88,1.60737
89,0.581423
90,1.22246
91,3.11045
92,2.54844
93,3.35154
94,3.15777
95,1.16684
96,8.10524
97,2.55484
98,2.22306
99,1.77247
100,2.01082
101,5.38279
102,1.47564
103,3.46333
104,0.796857
105,4.08628
106,0.267736
107,0.839593
108,1.51582
109,2.26132
110,2.22317
111,3.58393
112,3.0788
113,4.58109
114,2.88063
115,1.98155
116,0.901988
117,1.0461
118,0.95998
119,2.85739
120,1.71137
121,4.11893
122,0.181258
123,0.594488
124,3.52366
125,0.86472
126,1.12703
127,1.18644
128,4.69417
129,2.11592
130,2.8858
131,4.10231
132,2.00634
133,1.69344
134,0.892198
135,2.6052
136,3.9953
137,2.51762
138,2.65094
139,2.53654
140,0.698796
141,1.94599
142,5.93821
143,3.6065
144,3.14741
145,5.38089
146,3.83501
147,2.40235
148,9.9717
149,0.445866
150,1.70389
151,1.77252
152,1.23856
153,3.89825
154,3.24123
155,5.21641
156,8.43725
157,2.2551
158,5.76549
159,6.92057
160,2.34527
161,0.937631
162,5.54498
163,4.28199
164,1.07165
165,0.813015
166,2.42536
167,1.01916
168,5.95002
169,4.42887
170,2.27041
171,0.694916
172,0.878783
173,1.8012
174,1.03254
175,3.22833
176,1.4435
177,0.807851
178,2.55571
179,1.08806
180,5.50813
181,1.00952
182,1.77934
183,2.02869
184,6.64436
185,0.188806
186,9.39106
187,1.0874
188,2.45353
189,0.771245
190,7.23281
191,5.78413
192,5.08566
193,0.993521
194,9.51823
195,1.55975
196,1.83123
197,0.4146
198,5.77129
199,0.700869
200,5.86099
201,1.71154
202,0.925713
203,3.15382
204,2.34099
205,0.240989
206,3.17179
207,0.779734
208,2.86775
209,1.30201
210,1.04319
211,6.28041
212,1.407
213,4.80401
214,4.67244
215,0.60913
216,0.0246869
217,6.21759
218,0.983279
219,4.87484
220,1.67377
221,1.31478
222,4.5272
223,3.51027
224,3.38078
225,1.23905
226,10.1609
227,1.77071
228,5.09388
229,0.777165
230,2.1022
231,3.07821
232,1.2267
233,7.6247
234,6.71953
235,3.50931
236,3.64526
237,2.167
238,1.54342
239,2.00433
240,2.17029
241,1.19003
242,0.624631
243,3.15693
244,2.7159
245,1.79522
246,5.11386
247,5.60729
248,4.34165
249,3.02129
250,0.102132
251,6.84808
252,0.346636
253,4.22768
254,5.48228
255,4.64204
256,1.22613
257,1.77866
258,1.97692
259,1.53829
260,0.0597717
261,3.88444
262,5.48935
263,0.891931
264,0.49202
265,2.66096
266,1.1599
267,5.14536
268,1.47719
269,2.75703
270,7.50996
271,3.33587
272,0.942708
273,1.41162
274,0.35928
275,0.833817
276,1.62236
277,0.931135
278,3.0131
279,3.20436
280,0.0265645
281,1.15831
282,0.822219
283,2.1684
284,1.85148
285,4.25183
