Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.08247,0.700251,0.708263,0.673961,0.00977727,-0.000532566,-0.0063461
0.2,4.1377,1.39876,1.41928,1.31966,0.0303329,-0.00231736,-0.00973334
0.3,6.16631,2.09158,2.12886,1.94587,0.0480727,-0.0188073,-0.0137757
0.4,8.18687,2.78017,2.84245,2.56425,0.0634672,-0.0311943,-0.00999871
0.5,10.2108,3.48617,3.55914,3.16554,0.0773303,-0.0520798,0.000353859
0.6,12.2253,4.18437,4.28105,3.75984,0.104253,-0.0684091,0.00669763
0.7,14.226,4.88376,5.00822,4.33403,0.133809,-0.0849444,0.0256737
0.8,16.2034,5.57046,5.73759,4.89539,0.174036,-0.104691,0.0366804
0.9,18.1719,6.25757,6.46736,5.44694,0.210474,-0.123699,0.049036
1.0,20.1277,6.95453,7.17524,5.99792,0.249091,-0.148707,0.0599398
1.1,22.0581,7.65573,7.87589,6.52647,0.286387,-0.179017,0.0804607
1.2,23.9683,8.35405,8.56809,7.04619,0.317908,-0.197989,0.0996959
1.3,25.8474,9.04284,9.25988,7.54464,0.336067,-0.220625,0.117911
1.4,27.7309,9.74733,9.96171,8.0219,0.35349,-0.245074,0.141468
1.5,29.612,10.4443,10.6811,8.48657,0.368864,-0.264886,0.159309
1.6,31.4786,11.1401,11.39,8.94857,0.383244,-0.282613,0.178393
1.7,33.3758,11.8467,12.1174,9.41175,0.411088,-0.302993,0.202369
1.8,35.27,12.5587,12.849,9.86229,0.450888,-0.320843,0.229626
1.9,37.1645,13.2611,13.6065,10.2969,0.498592,-0.332168,0.260196
2.0,39.0728,13.9657,14.3826,10.7245,0.534023,-0.343036,0.285503
2.1,41.0,14.6911,15.1519,11.1571,0.555309,-0.366835,0.308965
2.2,42.9286,15.4194,15.9258,11.5834,0.563973,-0.378595,0.331043
2.3,44.8365,16.1435,16.7115,11.9814,0.576458,-0.387704,0.356754
2.4,46.7416,16.8504,17.5114,12.3798,0.581812,-0.404188,0.375443
2.5,48.6594,17.5598,18.305,12.7946,0.601458,-0.421166,0.393713
2.6,50.559,18.2447,19.1089,13.2054,0.630593,-0.441728,0.412545
2.7,52.4357,18.9255,19.9112,13.5989,0.653855,-0.464299,0.44111
2.8,54.3112,19.5867,20.7217,14.0027,0.674618,-0.480123,0.476445
2.9,56.2109,20.2455,21.5463,14.4191,0.707265,-0.505707,0.498106
3.0,58.1131,20.9149,22.3775,14.8208,0.751257,-0.527385,0.513366
3.1,59.9863,21.5786,23.19,15.2178,0.788752,-0.556015,0.540014
3.2,61.841,22.2364,23.9823,15.6223,0.842088,-0.571784,0.547447
3.3,63.6961,22.8964,24.771,16.0287,0.904044,-0.597601,0.551204
3.4,65.5672,23.5563,25.554,16.4569,0.958022,-0.616895,0.561449
3.5,67.4239,24.2198,26.3346,16.8695,1.02365,-0.639358,0.58406
3.6,69.3142,24.9054,27.1376,17.2712,1.08896,-0.669199,0.604543
3.7,71.2566,25.6224,27.9597,17.6745,1.14251,-0.712237,0.619313
3.8,73.1613,26.327,28.777,18.0573,1.18075,-0.757733,0.647788
3.9,74.9822,27.0101,29.5548,18.4174,1.22926,-0.790823,0.687412
4.0,76.7684,27.683,30.3256,18.7598,1.26113,-0.828014,0.747951
4.1,78.572,28.3615,31.0966,19.1138,1.28827,-0.863734,0.802167
4.2,80.4046,29.0389,31.9115,19.4542,1.32285,-0.898892,0.85274
4.3,82.2013,29.7167,32.7146,19.77,1.34728,-0.939135,0.898857
4.4,83.9954,30.3802,33.5509,20.0644,1.37749,-0.989731,0.93615
4.5,85.8247,31.0928,34.4155,20.3164,1.41644,-1.02946,0.973574
4.6,87.6682,31.817,35.2771,20.5741,1.45138,-1.07422,1.01228
4.7,89.4994,32.5381,36.1218,20.8394,1.49321,-1.11329,1.05079
4.8,91.289,33.2427,36.9591,21.0872,1.55349,-1.1514,1.09274
4.9,93.07,33.9439,37.7924,21.3336,1.59141,-1.18357,1.13591
5.0,94.905,34.6751,38.6404,21.5895,1.64718,-1.23856,1.19366
5.1,96.7719,35.4271,39.5027,21.8421,1.71314,-1.28029,1.25004
5.2,98.6503,36.1819,40.37,22.0984,1.77731,-1.29772,1.29919
5.3,100.43,36.8966,41.2164,22.3169,1.83493,-1.29944,1.36154
5.4,102.266,37.6659,42.0706,22.5297,1.89491,-1.31207,1.43872
5.5,104.172,38.427,42.9646,22.7803,1.94889,-1.33117,1.51114
5.6,106.043,39.2,43.8564,22.987,1.97967,-1.37378,1.59863
5.7,107.912,39.9727,44.7813,23.1576,1.99764,-1.42759,1.69983
5.8,109.834,40.7671,45.7294,23.3375,2.00468,-1.4738,1.79339
5.9,111.706,41.5395,46.6565,23.5095,2.01773,-1.51889,1.91427
6.0,113.613,42.3088,47.6086,23.6953,2.04103,-1.60198,2.04915
6.1,115.479,43.0646,48.5446,23.8699,2.06575,-1.6859,2.16144
6.2,117.309,43.796,49.4576,24.0551,2.09325,-1.77309,2.28802
6.3,119.186,44.554,50.3872,24.2451,2.14278,-1.8907,2.36226
6.4,121.02,45.3114,51.2593,24.4494,2.20575,-2.00548,2.41396
6.5,122.808,46.0661,52.0916,24.6502,2.25747,-2.10746,2.42616
6.6,124.55,46.7969,52.8807,24.8729,2.28627,-2.18297,2.41186
6.7,126.292,47.4924,53.6837,25.1163,2.32284,-2.25387,2.38774
6.8,128.006,48.1826,54.4965,25.3274,2.34847,-2.33767,2.32735
