Atom id,Diffusion Coefficient (cm²/s)
1,7.68273
2,1.34112
3,2.31714
4,0.73741
5,3.05722
6,6.33876
7,1.58602
8,2.76447
9,3.63755
10,0.312413
11,1.82423
12,2.88641
13,1.46291
14,1.10509
15,8.81439
16,1.64603
17,11.4106
18,2.43188
19,4.76374
20,6.47068
21,2.06203
22,1.07724
23,0.45773
24,4.46443
25,8.36662
26,1.63243
27,2.48587
28,1.54873
29,1.27119
30,1.91672
31,1.98195
32,2.29204
33,5.05941
34,3.44586
35,2.95997
36,1.91477
37,1.93493
38,1.8197
39,5.57829
40,2.46552
41,2.69568
42,3.37342
43,5.24655
44,4.8406
45,1.24352
46,1.16785
47,18.6135
48,3.54039
49,1.93517
50,1.4108
51,4.51186
52,4.6306
53,4.17205
54,8.03712
55,4.30281
56,5.2868
57,1.36121
58,2.44836
59,3.04137
60,2.91164
61,5.91423
62,0.00436061
63,0.532373
64,3.38417
65,8.02974
66,2.83025
67,2.56821
68,3.55382
69,1.17752
70,7.97344
71,3.40158
72,3.53141
73,2.31847
74,2.36438
75,2.28602
76,2.59626
77,6.61088
78,2.46196
79,0.994261
80,0.422778
81,3.32124
82,2.60623
83,3.23059
84,1.10191
85,1.98112
86,11.5491
87,7.3839
88,18.0521
89,1.97875
90,0.634403
91,3.51393
92,0.715078
93,7.22304
94,3.08644
95,3.29903
96,0.967549
97,1.14098
98,1.51624
99,3.11469
100,2.43629
101,1.02115
102,0.203555
103,6.30848
104,4.00668
105,0.568873
106,10.8287
107,2.27244
108,7.27022
109,0.605805
110,2.8448
111,8.47044
112,2.58621
113,2.6583
114,3.23673
115,2.15632
116,1.50939
117,1.74883
118,2.2461
119,0.569646
120,3.58908
121,3.6398
122,0.583539
123,5.65306
124,5.27411
125,0.418694
126,1.66051
127,1.89474
128,1.10854
129,1.57002
130,1.48648
131,0.274776
132,0.936532
133,0.125641
134,1.51592
135,6.95957
136,2.73581
137,6.68316
138,4.48293
139,2.85564
140,4.06362
141,3.1543
142,0.750536
143,0.739785
144,6.15906
145,4.55532
146,1.48227
147,1.64024
148,2.56947
149,5.20819
150,1.16399
151,0.831668
152,8.66764
153,5.03861
154,1.95197
155,7.18193
156,0.968134
157,3.41734
158,1.42908
159,1.63263
160,3.38838
161,2.41427
162,2.30997
163,2.39389
164,1.45326
165,0.0
166,1.83304
167,3.09046
168,0.0311433
169,1.22706
170,2.57517
171,7.15965
172,2.0405
173,2.79687
174,2.00092
175,0.552344
176,1.06236
177,0.777177
178,1.26045
179,2.00792
180,0.942872
181,0.906382
182,1.17327
183,0.278387
184,2.43415
185,2.35601
186,1.19862
187,1.9907
188,3.27726
189,0.896415
190,2.57769
191,2.90876
192,1.09642
193,2.57483
194,1.21738
195,1.1034
196,0.977031
197,2.18186
198,1.84688
199,3.13022
200,1.92843
201,0.41573
202,3.92843
203,2.10877
204,4.81662
205,4.05757
206,3.14264
207,0.580421
208,2.64252
209,10.7895
210,0.578478
211,2.42486
212,1.53052
213,4.57022
214,2.26549
215,0.436062
216,2.02338
217,2.46093
218,2.64973
219,0.950826
220,6.99784
221,0.26054
222,5.06648
223,4.26786
224,2.67784
225,5.67261
226,0.835146
227,5.29673
228,2.6382
229,0.543697
230,4.04927
231,1.40192
232,0.811484
233,5.78129
234,1.26043
235,2.27097
236,0.972849
237,1.42532
238,0.90927
239,0.448334
240,0.86051
241,2.92617
242,1.79382
243,0.364117
244,6.61344
245,1.48191
246,1.63635
247,2.96244
248,1.52598
249,1.39933
250,1.15209
251,0.445476
252,5.13545
253,0.359732
254,1.25984
255,3.8016
256,0.940107
257,0.345591
258,1.90648
259,0.605953
260,5.53167
261,0.334522
262,1.36322
263,1.11462
264,11.2844
265,2.65001
266,1.94871
267,0.187224
268,0.668577
269,2.8222
270,1.07953
271,3.20734
272,0.705954
273,9.21276
274,2.90876
275,4.57193
276,1.29747
277,2.01839
278,3.70591
279,4.26214
280,2.23666
281,0.752883
282,5.88031
283,2.1106
284,1.41383
285,0.541396
286,2.47941
287,3.18282
288,0.461912
