Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.12271,0.717978,0.72466,0.680068,-0.00272689,0.0045888,0.0139567
0.2,4.18446,1.42385,1.42973,1.33088,0.00199126,0.00614433,0.018319
0.3,6.25665,2.13886,2.14377,1.97401,0.0155382,0.0178014,0.0228782
0.4,8.30558,2.85001,2.85353,2.60205,0.0401469,0.0321129,0.0192181
0.5,10.3345,3.54954,3.55911,3.22588,0.0773706,0.0404066,0.0109979
0.6,12.3716,4.25905,4.28048,3.83211,0.114017,0.0487791,0.000118212
0.7,14.3587,4.96449,4.98721,4.40696,0.147363,0.0560856,-0.00415302
0.8,16.3307,5.68036,5.67819,4.97217,0.175161,0.0662457,-0.00265591
0.9,18.2991,6.38339,6.37782,5.53787,0.204539,0.0707101,-0.00943864
1.0,20.2536,7.08173,7.07161,6.10027,0.23098,0.0719178,6.3025e-05
1.1,22.2086,7.78579,7.77611,6.64669,0.250913,0.0804271,0.0173158
1.2,24.1651,8.47825,8.48547,7.20143,0.257311,0.0920095,0.0274723
1.3,26.0827,9.16034,9.18447,7.73787,0.264229,0.11689,0.0376763
1.4,28.0082,9.85404,9.8837,8.27041,0.269774,0.136165,0.0418394
1.5,29.9207,10.5509,10.5767,8.79304,0.27914,0.158487,0.0498571
1.6,31.8471,11.2396,11.2717,9.33578,0.29719,0.179219,0.0671746
1.7,33.744,11.9332,11.9437,9.8671,0.310899,0.20116,0.0795303
1.8,35.6319,12.6085,12.6335,10.39,0.315678,0.221341,0.0862032
1.9,37.52,13.2851,13.3153,10.9196,0.310927,0.249083,0.0891549
2.0,39.4259,13.9752,14.0127,11.4379,0.317652,0.275307,0.0856051
2.1,41.3086,14.6669,14.7092,11.9325,0.325393,0.293323,0.0905994
2.2,43.1992,15.3697,15.4142,12.4153,0.32925,0.307214,0.0962366
2.3,45.1015,16.0758,16.1358,12.8899,0.331672,0.319026,0.104318
2.4,46.9698,16.7772,16.8486,13.344,0.340089,0.329853,0.1081
2.5,48.8551,17.4955,17.5477,13.8119,0.342063,0.340372,0.103008
2.6,50.748,18.2152,18.2617,14.2711,0.350356,0.345031,0.0881849
2.7,52.6102,18.9235,18.9624,14.7243,0.362577,0.355893,0.079772
2.8,54.4664,19.6269,19.6644,15.175,0.387527,0.356065,0.0697691
2.9,56.3054,20.3163,20.3752,15.6139,0.403659,0.351905,0.076142
3.0,58.1641,21.0265,21.0865,16.0511,0.410827,0.343153,0.0880978
3.1,60.006,21.7175,21.8015,16.487,0.416686,0.336495,0.120503
3.2,61.87,22.4109,22.5151,16.944,0.440576,0.328049,0.16631
3.3,63.7266,23.0993,23.2483,17.379,0.452815,0.329922,0.206911
3.4,65.5445,23.7741,23.9657,17.8047,0.468769,0.339027,0.262455
3.5,67.3954,24.4786,24.6892,18.2277,0.463686,0.35267,0.332952
3.6,69.1905,25.152,25.3857,18.6528,0.44857,0.379889,0.404052
3.7,70.9809,25.8192,26.0688,19.0929,0.440048,0.398616,0.451743
3.8,72.7181,26.4377,26.7451,19.5354,0.419111,0.421999,0.505332
3.9,74.452,27.0543,27.4294,19.9682,0.385436,0.431218,0.550072
4.0,76.1664,27.6761,28.0996,20.3908,0.350069,0.437268,0.603109
4.1,77.8736,28.2717,28.7957,20.8062,0.304381,0.457024,0.665672
4.2,79.5278,28.8511,29.486,21.1908,0.263904,0.458044,0.747805
4.3,81.1222,29.4219,30.1554,21.5449,0.247022,0.471071,0.825483
4.4,82.7181,29.9999,30.8016,21.9166,0.23762,0.486423,0.909851
4.5,84.343,30.6113,31.4399,22.2918,0.22647,0.49285,0.989937
4.6,85.9111,31.1844,32.067,22.6598,0.204594,0.506177,1.05733
4.7,87.5111,31.7509,32.7154,23.0449,0.194116,0.536589,1.10374
4.8,89.0564,32.31,33.3188,23.4276,0.178344,0.578166,1.16137
4.9,90.5823,32.8627,33.9312,23.7884,0.148634,0.632467,1.23257
5.0,92.1631,33.4117,34.5801,24.1712,0.126294,0.712603,1.32625
5.1,93.7023,33.9512,35.2137,24.5374,0.0843612,0.811857,1.42087
5.2,95.29,34.503,35.889,24.898,0.0265066,0.89761,1.48824
5.3,96.8448,35.0382,36.5563,25.2503,-0.00877222,0.960327,1.56085
5.4,98.3833,35.5467,37.248,25.5885,-0.0344038,1.02721,1.63076
5.5,99.9148,36.068,37.9207,25.9261,-0.0696733,1.09134,1.69566
5.6,101.367,36.5958,38.5563,26.2145,-0.10711,1.15039,1.75397
5.7,102.881,37.1624,39.2085,26.5106,-0.151539,1.21119,1.83285
5.8,104.391,37.7403,39.8524,26.798,-0.223505,1.28106,1.92602
5.9,105.867,38.3005,40.495,27.0715,-0.307711,1.3792,2.03727
6.0,107.402,38.8619,41.1834,27.357,-0.398363,1.48052,2.15388
6.1,108.853,39.4085,41.8177,27.627,-0.501636,1.58825,2.28585
6.2,110.335,40.0155,42.4438,27.8754,-0.608644,1.67867,2.4263
6.3,111.829,40.6156,43.0931,28.1204,-0.691734,1.75853,2.57013
6.4,113.255,41.2029,43.7447,28.3073,-0.782727,1.86406,2.69527
6.5,114.638,41.7622,44.366,28.5101,-0.882379,1.96671,2.86917
6.6,115.993,42.318,45.0041,28.671,-0.950768,2.09541,3.03278
6.7,117.356,42.9261,45.6044,28.8251,-0.983096,2.18789,3.18773
6.8,118.779,43.5418,46.201,29.0361,-1.01436,2.27496,3.35309
6.9,120.157,44.1286,46.8098,29.2185,-1.06577,2.35957,3.52466
7.0,121.558,44.7241,47.4384,29.3959,-1.08244,2.46175,3.71909
7.1,123.091,45.3765,48.1127,29.6015,-1.15051,2.62869,3.89291
7.2,124.587,46.0168,48.7432,29.8266,-1.20693,2.7853,4.05919
7.3,125.952,46.6153,49.2928,30.0435,-1.27315,2.94237,4.20065
7.4,127.366,47.2078,49.8682,30.2896,-1.33084,3.06861,4.31511
7.5,128.812,47.8066,50.4441,30.5615,-1.35722,3.21706,4.44109
7.6,130.319,48.4967,51.0039,30.8181,-1.39941,3.32295,4.54567
7.7,131.874,49.1486,51.6458,31.0798,-1.47438,3.44714,4.60989
7.8,133.426,49.7764,52.3207,31.3285,-1.52671,3.54147,4.65449
7.9,135.041,50.4321,53.1102,31.4983,-1.55457,3.59026,4.70032
8.0,136.612,51.0458,53.927,31.639,-1.5351,3.63986,4.73485
8.1,138.195,51.6624,54.6627,31.87,-1.51386,3.72545,4.75213
8.2,139.697,52.2988,55.3404,32.058,-1.51331,3.75752,4.7632
8.3,141.257,53.0086,56.0187,32.2299,-1.57612,3.75167,4.82173
8.4,142.733,53.7777,56.5822,32.3728,-1.62337,3.76015,4.91381
8.5,144.326,54.5665,57.2056,32.5535,-1.73651,3.78131,4.99182
8.6,146.002,55.3464,57.8859,32.7701,-1.84127,3.87432,5.16146
8.7,147.62,56.1296,58.4691,33.0212,-1.94643,3.9687,5.3693
8.8,149.248,56.9779,59.1228,33.1473,-2.0728,3.99694,5.51963
8.9,150.93,57.7974,59.7984,33.3338,-2.16076,3.99775,5.66243
9.0,152.61,58.6098,60.5047,33.4958,-2.18534,4.03271,5.75123
9.1,154.34,59.3603,61.2014,33.7785,-2.17865,4.09646,5.78005
9.2,155.747,59.8701,61.8767,33.9999,-2.17166,4.13797,5.85984
9.3,157.066,60.3598,62.5923,34.1141,-2.12685,4.23763,6.00213
9.4,158.743,60.9296,63.5872,34.2265,-2.15426,4.35547,6.26808
9.5,160.086,61.4208,64.2725,34.3923,-2.04105,4.44446,6.4125
9.6,161.969,62.1839,64.9955,34.7899,-1.97187,4.5408,6.60047
9.7,164.381,63.3084,65.9025,35.1703,-2.08114,4.43218,6.74583
9.8,166.031,64.1394,66.3096,35.5822,-2.32145,4.32104,6.65735
9.9,167.047,65.0023,66.3594,35.6849,-2.34607,4.50951,6.8008
10.0,167.911,66.2392,66.4744,35.1973,-2.05255,4.7476,6.74218
