Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.12433,0.712991,0.728451,0.682888,0.0100587,-0.00415371,-0.00144204
0.2,4.18814,1.41147,1.44782,1.32884,0.01768,-0.00379199,0.00495785
0.3,6.20649,2.09267,2.16816,1.94566,0.0231284,-0.00954705,0.00231253
0.4,8.18879,2.75888,2.88738,2.54253,0.0250692,-0.0091397,-0.00129362
0.5,10.1525,3.4182,3.60061,3.13366,0.0369741,-0.0181668,-0.00254661
0.6,12.089,4.06973,4.3098,3.70951,0.0557963,-0.0245357,0.0106418
0.7,14.0205,4.73637,5.01095,4.2732,0.0772625,-0.0412862,0.0218209
0.8,15.9289,5.40651,5.69736,4.82501,0.108025,-0.0468546,0.0366371
0.9,17.8268,6.07903,6.38354,5.36421,0.147563,-0.0573951,0.0658908
1.0,19.7236,6.76405,7.06994,5.88958,0.179019,-0.0648392,0.099286
1.1,21.606,7.44193,7.74506,6.41898,0.210569,-0.0694634,0.136538
1.2,23.4714,8.11469,8.41702,6.93969,0.237254,-0.070367,0.170238
1.3,25.3454,8.80653,9.1002,7.43864,0.284947,-0.0834411,0.211869
1.4,27.2146,9.49191,9.78434,7.93839,0.34096,-0.0989155,0.246251
1.5,29.0829,10.1754,10.4779,8.42959,0.393629,-0.11669,0.279445
1.6,30.9589,10.8703,11.1821,8.90653,0.443387,-0.130303,0.31042
1.7,32.8227,11.5692,11.8856,9.36786,0.489605,-0.135196,0.331229
1.8,34.6719,12.2597,12.5933,9.8189,0.534572,-0.140554,0.355004
1.9,36.5074,12.9578,13.2763,10.2732,0.571908,-0.154507,0.371851
2.0,38.3588,13.6659,13.9713,10.7217,0.613154,-0.181293,0.376964
2.1,40.2008,14.3709,14.6595,11.1703,0.67225,-0.198664,0.384034
2.2,42.0239,15.0645,15.3548,11.6046,0.722764,-0.217063,0.388989
2.3,43.8404,15.762,16.0511,12.0273,0.776711,-0.246719,0.394496
2.4,45.6613,16.4593,16.7642,12.4378,0.838208,-0.293891,0.403097
2.5,47.5241,17.1609,17.5034,12.8598,0.91074,-0.342914,0.410318
2.6,49.405,17.8819,18.2507,13.2725,0.979918,-0.391206,0.410076
2.7,51.2673,18.5911,19.0069,13.6694,1.03731,-0.448078,0.412182
2.8,53.1148,19.2868,19.7659,14.0621,1.09708,-0.511659,0.414279
2.9,54.9751,19.9794,20.5235,14.4721,1.15837,-0.571183,0.417473
3.0,56.8361,20.6815,21.2811,14.8735,1.21983,-0.643107,0.418848
3.1,58.6564,21.3788,22.021,15.2566,1.27734,-0.712282,0.430767
3.2,60.4733,22.061,22.7608,15.6516,1.34732,-0.790878,0.451598
