Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.12123,0.725261,0.719906,0.676063,-0.00302149,-0.00870277,-0.00343405
0.2,4.18031,1.44038,1.42057,1.31935,-0.0045535,-0.0201512,0.00264731
0.3,6.18446,2.1484,2.10688,1.92917,-0.00162711,-0.0318475,0.00717209
0.4,8.17164,2.86364,2.78351,2.52449,0.00588258,-0.0419734,-0.00134307
0.5,10.1442,3.57786,3.45583,3.11054,0.017675,-0.0486038,-0.0158789
0.6,12.1053,4.29023,4.11967,3.69538,0.0264776,-0.0566825,-0.03275
0.7,14.049,5.00283,4.77964,4.26657,0.0441013,-0.0709337,-0.0547759
0.8,15.9718,5.71325,5.42431,4.83425,0.0592411,-0.0849711,-0.0824263
0.9,17.8768,6.41888,6.0625,5.39538,0.0770882,-0.0966462,-0.113328
1.0,19.7673,7.12243,6.70143,5.94344,0.10208,-0.109668,-0.14447
1.1,21.6364,7.82449,7.33459,6.4773,0.124289,-0.122747,-0.163456
1.2,23.4918,8.52192,7.97753,6.99236,0.155202,-0.13795,-0.179439
1.3,25.3282,9.20637,8.62283,7.49897,0.183028,-0.157763,-0.199142
1.4,27.1403,9.88699,9.26949,7.98387,0.212792,-0.18076,-0.218156
1.5,28.9275,10.5698,9.91286,8.44478,0.245224,-0.202986,-0.241591
1.6,30.6616,11.2354,10.5485,8.8777,0.278778,-0.222626,-0.266266
1.7,32.3942,11.9128,11.1765,9.30487,0.314642,-0.244258,-0.283577
1.8,34.1156,12.5954,11.8031,9.71711,0.337792,-0.261628,-0.290249
1.9,35.8386,13.2792,12.4491,10.1102,0.362165,-0.286203,-0.287543
2.0,37.5443,13.9483,13.0933,10.5027,0.400752,-0.305815,-0.288445
2.1,39.2578,14.6108,13.7517,10.8954,0.442172,-0.318743,-0.271938
2.2,40.9774,15.2772,14.4099,11.2903,0.480517,-0.317224,-0.257017
2.3,42.7003,15.9456,15.0765,11.6782,0.523443,-0.308281,-0.247325
2.4,44.4479,16.6278,15.7556,12.0646,0.570203,-0.305748,-0.240251
2.5,46.185,17.315,16.4411,12.4289,0.609329,-0.302796,-0.235513
2.6,47.9045,17.9779,17.1405,12.7861,0.637758,-0.306276,-0.220944
2.7,49.6485,18.6571,17.8618,13.1296,0.665696,-0.307387,-0.215542
2.8,51.4146,19.3317,18.6128,13.4701,0.695461,-0.316865,-0.206438
2.9,53.1652,20.0037,19.3573,13.8041,0.734516,-0.337719,-0.212626
3.0,54.9138,20.6946,20.0942,14.1249,0.777484,-0.374309,-0.211028
3.1,56.7193,21.4037,20.8488,14.4669,0.813178,-0.415824,-0.21521
3.2,58.4821,22.0822,21.6063,14.7936,0.849987,-0.464032,-0.217578
3.3,60.2299,22.7618,22.3792,15.0888,0.87908,-0.508539,-0.205085
3.4,61.9592,23.4037,23.1697,15.3858,0.905834,-0.56298,-0.205556
3.5,63.6808,24.0568,23.9548,15.6691,0.94874,-0.582327,-0.201048
3.6,65.4164,24.7254,24.7538,15.9373,1.01585,-0.616773,-0.186576
