Atom id,Diffusion Coefficient (cm²/s)
1,5.08311
2,2.10391
3,0.12146
4,3.47454
5,1.96509
6,1.99083
7,1.49611
8,1.61004
9,2.29086
10,2.09578
11,2.43906
12,4.36658
13,1.80472
14,5.29353
15,0.352418
16,1.17142
17,9.83943
18,0.466511
19,1.70216
20,1.53214
21,2.71936
22,2.92279
23,5.32079
24,2.17377
25,3.14624
26,2.96245
27,3.11629
28,1.67093
29,5.093
30,1.90965
31,4.24439
32,2.02816
33,5.33432
34,0.47942
35,1.08754
36,2.80356
37,6.48997
38,2.96183
39,0.211947
40,4.26047
41,0.821279
42,7.70539
43,5.72769
44,1.6016
45,4.64645
46,4.20139
47,9.19218
48,5.2378
49,0.984664
50,1.97981
51,0.194343
52,4.45312
53,3.2897
54,2.07603
55,3.86186
56,2.21043
57,1.15839
58,0.355726
59,4.88541
60,0.676233
61,5.2154
62,4.41986
63,2.89788
64,1.35207
65,1.52402
66,0.747937
67,0.170465
68,2.57862
69,0.457983
70,4.91811
71,3.24617
72,10.2865
73,2.85561
74,6.33414
75,0.0308126
76,1.41558
77,3.37375
78,3.07182
79,2.77361
80,2.43038
81,0.222388
82,1.39396
83,1.39629
84,1.16503
85,4.20251
86,0.560602
87,1.03268
88,0.383438
89,0.93632
90,0.997739
91,1.65203
92,2.17394
93,4.91739
94,7.59956
95,3.54994
96,1.35137
97,0.00350455
98,1.52693
99,2.595
100,1.44871
101,1.62432
102,2.46326
103,4.54938
104,1.79757
105,4.05351
106,2.74831
107,7.1921
108,3.51138
109,1.63801
110,2.6484
111,0.0422205
112,1.07454
113,10.0032
114,1.11623
115,0.381269
116,1.16851
117,2.46512
118,1.81755
119,6.31468
120,3.56792
121,1.0054
122,1.30064
123,2.43729
124,1.20401
125,1.30938
126,1.36072
127,1.48203
128,0.0318351
129,2.51316
130,3.92037
131,7.4041
132,1.8182
133,1.6966
134,1.03778
135,3.97848
136,5.24662
137,2.29231
138,1.45635
139,6.70036
140,2.21635
141,0.255931
142,1.06176
143,3.06962
144,0.633806
145,0.730165
146,4.34333
147,0.822036
148,0.746606
149,1.70605
150,0.85857
151,0.753448
152,1.6106
153,2.69498
154,4.83923
155,2.67643
156,1.15345
157,0.90011
158,1.08174
159,3.58799
160,2.9773
161,6.44073
162,1.55776
163,5.3758
164,2.78636
165,4.65545
166,1.76298
167,4.16297
168,5.24109
169,4.19006
170,1.36117
171,1.92671
172,4.11069
173,1.42025
174,1.9633
175,0.287577
176,0.473398
177,3.08171
178,1.40867
179,3.13936
180,0.780169
181,0.935429
182,6.53569
183,0.981222
184,0.303258
185,9.22439
186,3.3699
187,2.22501
188,1.97315
189,10.2945
190,4.7263
191,5.3733
192,2.6477
193,1.47931
194,2.50019
195,0.129784
196,0.662877
197,0.0822534
198,1.97969
199,1.23597
200,0.709519
201,4.91101
202,0.295508
203,2.30094
204,3.61278
205,5.76632
206,0.865014
207,0.459837
208,0.397485
209,3.37831
210,3.3357
211,0.619299
212,1.09635
213,3.49139
214,2.94207
215,1.36687
216,1.77344
217,1.40817
218,7.4503
219,3.03467
220,1.65353
221,3.54119
222,4.65482
223,1.84231
224,2.00661
225,2.96354
226,2.60744
227,0.442019
228,0.831514
229,0.565231
230,1.91791
231,1.99585
232,4.05743
233,2.554
234,3.43053
235,0.600608
236,2.26698
237,6.55877
238,0.510433
239,3.07854
240,6.71737
241,4.20321
242,8.23395
243,1.15937
244,2.10731
245,2.97111
246,1.31204
247,0.820379
248,0.98558
249,8.27216
250,4.21685
251,0.529207
252,2.49116
253,1.96685
254,3.67757
255,3.73159
256,4.70824
257,4.13779
258,5.1301
259,1.99472
260,2.86649
261,2.01488
262,1.16139
263,4.15992
264,1.08591
265,2.52713
266,4.95443
267,2.28357
268,1.19474
269,5.29815
270,1.60937
271,2.8924
272,0.989676
273,2.03359
274,2.26569
275,4.9458
276,0.138059
277,1.99536
278,4.47606
279,1.3049
280,2.07426
281,1.75916
282,1.80611
283,1.23734
284,3.32922
285,0.537562
286,2.89794
287,0.944037
288,2.19599
