Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.11218,0.717581,0.704505,0.690091,0.00555681,0.00146264,0.00341266
0.2,4.16041,1.41291,1.39196,1.35554,0.0120344,-0.000798523,0.0136306
0.3,6.1645,2.1092,2.08092,1.97438,0.00902332,0.000916199,0.0258444
0.4,8.13085,2.79167,2.76381,2.57537,0.0173959,-0.00672761,0.0406292
0.5,10.0946,3.47353,3.44617,3.17492,0.0220796,-0.00891154,0.0559737
0.6,12.0337,4.14841,4.12034,3.76495,0.0345031,-0.011977,0.071866
0.7,13.9721,4.83385,4.80163,4.33658,0.044459,-0.0176487,0.0932045
0.8,15.908,5.53443,5.48457,4.88897,0.0722476,-0.0357915,0.122308
0.9,17.8499,6.24513,6.17582,5.4289,0.0975079,-0.0477635,0.145297
1.0,19.7857,6.95262,6.87003,5.96303,0.116147,-0.057614,0.169679
1.1,21.7103,7.65191,7.54954,6.50886,0.128522,-0.0599763,0.195892
1.2,23.6687,8.37028,8.23645,7.06198,0.130846,-0.0630679,0.217596
1.3,25.6018,9.08931,8.91351,7.599,0.13165,-0.062515,0.233646
1.4,27.5168,9.79783,9.58205,8.13697,0.120528,-0.053754,0.263625
1.5,29.4414,10.509,10.2513,8.68101,0.0976095,-0.0498704,0.290659
1.6,31.3273,11.2097,10.8998,9.21787,0.0693599,-0.0515924,0.323979
1.7,33.2017,11.9129,11.5324,9.75638,0.0496705,-0.0665403,0.352431
1.8,35.0633,12.6032,12.1741,10.286,0.0356743,-0.0893543,0.37017
1.9,36.935,13.3024,12.8179,10.8146,0.0112912,-0.116608,0.397707
2.0,38.764,13.9937,13.4506,11.3198,-0.0042272,-0.137554,0.436462
2.1,40.5659,14.6829,14.0658,11.8172,-0.0208604,-0.162399,0.478524
2.2,42.3515,15.3748,14.6632,12.3134,-0.0294422,-0.195074,0.518407
2.3,44.1502,16.0691,15.2687,12.8124,-0.0435187,-0.239218,0.566146
2.4,45.9174,16.7401,15.8542,13.3231,-0.0490808,-0.295614,0.597821
2.5,47.6766,17.4053,16.4376,13.8337,-0.0540946,-0.342743,0.632537
2.6,49.434,18.0748,17.0243,14.3349,-0.0487236,-0.388085,0.658052
2.7,51.1589,18.7404,17.599,14.8195,-0.0456646,-0.432849,0.687544
2.8,52.8443,19.3945,18.1694,15.2804,-0.0499647,-0.482391,0.713922
2.9,54.5405,20.0742,18.7386,15.7277,-0.054189,-0.549038,0.746629
3.0,56.2248,20.7428,19.3047,16.1773,-0.0635712,-0.595952,0.781434
3.1,57.9093,21.4246,19.8592,16.6255,-0.0623772,-0.642063,0.803658
3.2,59.5894,22.1071,20.4204,17.062,-0.0514121,-0.68286,0.819212
3.3,61.2891,22.7891,20.9888,17.5111,-0.0339471,-0.734584,0.846454
3.4,63.0016,23.4833,21.573,17.9452,-0.025105,-0.787845,0.866829
3.5,64.6785,24.158,22.1634,18.3571,-0.0260183,-0.835886,0.867926
3.6,66.3394,24.8253,22.7643,18.7498,-0.0438019,-0.880631,0.887677
3.7,67.9922,25.4828,23.3731,19.1363,-0.0834341,-0.936015,0.903654
3.8,69.6396,26.1283,23.9835,19.5278,-0.137521,-0.98273,0.938237
3.9,71.2742,26.765,24.5973,19.9119,-0.172238,-1.0223,0.986226
4.0,72.9447,27.4407,25.1988,20.3052,-0.213255,-1.08242,1.0351
4.1,74.5786,28.0766,25.7953,20.7067,-0.255018,-1.14826,1.08775
4.2,76.2078,28.7294,26.3983,21.0801,-0.296251,-1.2058,1.14012
4.3,77.8385,29.3568,27.0168,21.4649,-0.337446,-1.27156,1.19935
4.4,79.4228,29.9488,27.6022,21.8718,-0.386628,-1.31268,1.26977
4.5,81.0407,30.5442,28.2128,22.2837,-0.453171,-1.35486,1.35554
4.6,82.6483,31.1377,28.8384,22.6721,-0.511029,-1.38937,1.43341
4.7,84.2497,31.7353,29.4573,23.0571,-0.564514,-1.4279,1.51966
4.8,85.8522,32.3828,30.0457,23.4237,-0.624611,-1.46444,1.61605
4.9,87.4725,33.0352,30.6465,23.7907,-0.701602,-1.48773,1.69434
5.0,89.0616,33.6732,31.2399,24.1485,-0.784503,-1.50512,1.7479
5.1,90.6713,34.3732,31.8505,24.4477,-0.855505,-1.51067,1.80065
5.2,92.3173,35.0657,32.4892,24.7624,-0.915415,-1.5021,1.84326
5.3,94.0648,35.8137,33.1684,25.0826,-0.960974,-1.48454,1.8946
5.4,95.8112,36.5531,33.8543,25.4037,-1.00918,-1.48376,1.9482
5.5,97.5958,37.2969,34.559,25.7398,-1.03668,-1.46201,1.9747
5.6,99.3761,38.0174,35.2827,26.076,-1.05495,-1.45514,2.00697
