Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.09972,0.697782,0.716173,0.685769,-0.000135049,0.00200322,0.00201817
0.2,4.14277,1.39159,1.42061,1.33057,-0.00971977,-0.00791288,0.00201625
0.3,6.14149,2.07351,2.11314,1.95484,-0.0206584,-0.0164165,0.007306
0.4,8.12401,2.75223,2.81612,2.55565,-0.0241219,-0.0114821,0.0112892
0.5,10.0841,3.41101,3.52342,3.14971,-0.034752,0.00797834,0.00420781
0.6,12.0339,4.06053,4.23412,3.73927,-0.0451314,0.0341729,-0.0025955
0.7,13.9361,4.68245,4.93085,4.32277,-0.0477721,0.0615725,-0.00567465
0.8,15.7869,5.29989,5.61143,4.87559,-0.0482909,0.088055,-0.00156022
0.9,17.6282,5.92388,6.28675,5.41751,-0.0478428,0.124638,0.00477821
1.0,19.4789,6.55841,6.96193,5.9586,-0.0513704,0.171363,-0.000565169
1.1,21.3157,7.19022,7.64045,6.48502,-0.0504417,0.224275,-0.00476636
1.2,23.1528,7.8155,8.32736,7.00997,-0.047706,0.270085,-0.0320125
1.3,24.9815,8.43703,9.01897,7.52552,-0.0320923,0.310116,-0.0530623
1.4,26.8131,9.06217,9.71916,8.03174,-0.018732,0.348218,-0.0849155
1.5,28.6161,9.67025,10.4169,8.52901,-0.00769429,0.391207,-0.119045
1.6,30.4157,10.2848,11.1238,9.00704,0.00547902,0.440887,-0.166053
1.7,32.206,10.8915,11.8372,9.47743,0.0290841,0.484813,-0.202435
1.8,33.9918,11.4968,12.5496,9.94547,0.0613248,0.522532,-0.225169
1.9,35.769,12.1035,13.2537,10.4118,0.076013,0.565415,-0.233599
2.0,37.5474,12.6981,13.9747,10.8746,0.100848,0.611,-0.237269
2.1,39.3279,13.311,14.6898,11.3271,0.137493,0.644547,-0.249494
2.2,41.0746,13.9045,15.4127,11.7574,0.182114,0.680448,-0.254792
2.3,42.8184,14.5066,16.1306,12.1811,0.215849,0.724033,-0.264143
2.4,44.6077,15.1326,16.8672,12.6079,0.234844,0.766283,-0.280328
2.5,46.3884,15.7648,17.602,13.0217,0.246908,0.800963,-0.307476
2.6,48.1422,16.3753,18.3316,13.4353,0.261512,0.842306,-0.351565
2.7,49.8934,16.9894,19.0784,13.8257,0.281618,0.88937,-0.386373
2.8,51.662,17.6254,19.8237,14.213,0.298494,0.941942,-0.41542
2.9,53.4306,18.2717,20.5502,14.6087,0.332047,1.00288,-0.442562
3.0,55.2319,18.9117,21.2779,15.0423,0.363798,1.05505,-0.468123
3.1,57.0038,19.5516,22.0082,15.444,0.39014,1.11069,-0.49991
3.2,58.7584,20.1861,22.7193,15.853,0.411844,1.16342,-0.518837
3.3,60.463,20.8124,23.3926,16.258,0.430809,1.2063,-0.537854
3.4,62.1716,21.4417,24.0647,16.6652,0.42194,1.24167,-0.562786
3.5,63.8651,22.0613,24.742,17.0618,0.418365,1.28926,-0.588457
3.6,65.5919,22.7007,25.4431,17.4481,0.423913,1.32307,-0.618443
3.7,67.3108,23.332,26.1467,17.8322,0.431711,1.366,-0.650808
3.8,69.0307,23.9571,26.8588,18.2148,0.444993,1.40331,-0.695827
3.9,70.7245,24.578,27.5536,18.5929,0.484457,1.43649,-0.725043
4.0,72.3922,25.176,28.2499,18.9662,0.526129,1.45673,-0.750388
4.1,74.0227,25.7584,28.9501,19.3142,0.585547,1.47225,-0.746337
4.2,75.6896,26.3668,29.6636,19.6592,0.635587,1.49017,-0.746632
4.3,77.2994,26.9647,30.3394,19.9952,0.694282,1.51189,-0.744194
4.4,78.8735,27.5404,31.0044,20.3287,0.757812,1.51332,-0.735632
4.5,80.4574,28.1062,31.6871,20.664,0.808646,1.50572,-0.72589
4.6,82.0872,28.6945,32.3744,21.0184,0.871515,1.47583,-0.700589
4.7,83.7256,29.2738,33.0799,21.3719,0.921388,1.43195,-0.683465
4.8,85.3588,29.8527,33.8025,21.7036,0.952305,1.38486,-0.664921
4.9,87.0334,30.4054,34.5615,22.0666,0.980073,1.33846,-0.654419
5.0,88.6751,30.9525,35.2984,22.4242,1.01705,1.27215,-0.62857
5.1,90.3618,31.5143,36.0352,22.8123,1.03922,1.1986,-0.605008
5.2,92.037,32.0663,36.7759,23.1948,1.0473,1.10971,-0.578194
5.3,93.7124,32.606,37.5361,23.5703,1.07095,1.00413,-0.569317
5.4,95.4059,33.1668,38.3051,23.934,1.08059,0.906259,-0.554576
5.5,97.0598,33.7349,39.0435,24.2815,1.08608,0.80403,-0.546965
5.6,98.7481,34.3393,39.7822,24.6265,1.09504,0.685022,-0.545284
5.7,100.427,34.9643,40.5206,24.9416,1.10796,0.577397,-0.550354
5.8,102.067,35.5768,41.2379,25.252,1.1394,0.497387,-0.559196
5.9,103.704,36.2055,41.9288,25.5698,1.14438,0.414828,-0.552884
6.0,105.367,36.8283,42.6601,25.8789,1.13255,0.330374,-0.566861
6.1,107.042,37.4792,43.3886,26.174,1.16371,0.249681,-0.565836
6.2,108.682,38.0995,44.09,26.4926,1.19353,0.168696,-0.544835
6.3,110.367,38.7386,44.7861,26.842,1.23168,0.0677102,-0.527219
6.4,112.056,39.3868,45.5006,27.1685,1.29274,-0.0214089,-0.503731
6.5,113.768,40.0776,46.2126,27.4773,1.34235,-0.149576,-0.487236
6.6,115.457,40.7486,46.9464,27.7622,1.35941,-0.283206,-0.492591
6.7,117.083,41.4277,47.6383,28.0169,1.37906,-0.381013,-0.486735
6.8,118.645,42.0799,48.3493,28.2162,1.3914,-0.455603,-0.455837
6.9,120.127,42.7165,49.0363,28.3739,1.40011,-0.476679,-0.430578
7.0,121.657,43.3932,49.7333,28.531,1.40576,-0.500427,-0.459732
7.1,123.215,44.1044,50.412,28.699,1.40374,-0.503219,-0.496036
7.2,124.805,44.771,51.0991,28.9348,1.40815,-0.493812,-0.546799
7.3,126.339,45.4179,51.7727,29.1485,1.38292,-0.446843,-0.596606
7.4,127.947,46.1682,52.4339,29.345,1.35274,-0.403435,-0.634862
7.5,129.474,46.91,53.1078,29.4564,1.32608,-0.380937,-0.667473
7.6,131.012,47.6418,53.7927,29.578,1.32457,-0.403055,-0.677548
7.7,132.528,48.3459,54.4995,29.6821,1.35972,-0.416393,-0.688311
7.8,133.978,48.9425,55.2147,29.8208,1.35498,-0.404401,-0.685508
7.9,135.398,49.5368,55.9657,29.8953,1.36894,-0.39263,-0.751968
8.0,136.759,50.0563,56.7192,29.9836,1.40123,-0.3937,-0.78542
8.1,138.09,50.5506,57.3924,30.1467,1.41545,-0.43745,-0.799161
8.2,139.346,50.9431,58.1285,30.2741,1.40682,-0.457176,-0.865031
8.3,140.592,51.2913,58.9044,30.3958,1.40367,-0.483948,-0.938708
8.4,141.912,51.6668,59.6842,30.5613,1.38731,-0.468071,-1.01453
8.5,143.094,51.9421,60.3894,30.762,1.33572,-0.476357,-1.16955
8.6,144.227,52.2421,61.1353,30.8497,1.34014,-0.532978,-1.32956
8.7,145.215,52.5304,61.7783,30.9064,1.32619,-0.545322,-1.54739
8.8,146.462,52.9287,62.5747,30.9584,1.28266,-0.566656,-1.79578
8.9,147.898,53.4799,63.3897,31.0281,1.20368,-0.49051,-2.01771
9.0,149.544,54.1931,64.1477,31.2028,1.18717,-0.496954,-2.23025
9.1,150.959,54.8593,64.7413,31.3587,1.18001,-0.502131,-2.44101
9.2,152.179,55.47,65.0815,31.6275,1.20533,-0.550146,-2.71774
9.3,153.392,56.2009,65.3043,31.8866,1.33604,-0.724671,-3.06579
9.4,154.624,56.8898,65.6474,32.0865,1.32144,-0.889126,-3.43055
9.5,155.727,57.5516,65.7703,32.4054,1.29787,-1.00549,-3.83121
9.6,156.718,58.1642,66.0651,32.4888,1.12696,-1.07692,-4.15359
9.7,157.401,58.8062,66.1794,32.4159,0.7945,-1.12237,-4.51255
9.8,158.19,59.3627,66.3375,32.4901,0.539653,-1.13671,-4.88757
9.9,158.949,59.4803,66.7491,32.7195,0.439371,-1.22523,-5.5715
10.0,159.959,60.0555,67.6043,32.2992,-0.158449,-1.54183,-5.67195
