Atom id,Diffusion Coefficient (cm²/s)
1,1.1336
2,3.63579
3,0.487219
4,2.66201
5,0.547459
6,0.316517
7,4.39398
8,6.06754
9,0.815733
10,3.40358
11,1.8236
12,3.31905
13,2.30589
14,3.20413
15,2.23004
16,0.516859
17,3.52699
18,1.61768
19,1.04343
20,1.34346
21,2.00236
22,3.94831
23,5.36906
24,4.30739
25,4.38577
26,1.54803
27,8.70186
28,0.376044
29,0.842561
30,4.18322
31,7.19281
32,0.311322
33,4.15672
34,1.05093
35,1.37638
36,2.47448
37,2.75206
38,2.17934
39,0.752211
40,7.43767
41,1.15929
42,6.07988
43,2.46692
44,1.46659
45,2.31549
46,0.0
47,1.11846
48,3.88954
49,13.9589
50,1.31862
51,0.384301
52,0.465184
53,1.45143
54,4.40133
55,0.474783
56,0.0499879
57,0.741393
58,1.17522
59,5.99811
60,4.42775
61,0.312149
62,2.15538
63,5.07748
64,1.18543
65,2.43549
66,2.06585
67,2.105
68,2.31434
69,3.62555
70,3.01816
71,5.47098
72,0.756807
73,4.46948
74,2.66728
75,4.33572
76,3.62456
77,3.86387
78,2.66892
79,1.20476
80,2.04293
81,2.9441
82,3.17265
83,3.50887
84,2.87248
85,3.2753
86,0.963803
87,2.72676
88,1.90458
89,4.6114
90,3.22165
91,0.443431
92,0.29859
93,9.48888
94,1.69419
95,0.467977
96,2.354
97,0.00121225
98,3.53694
99,2.40048
100,3.73924
101,3.3441
102,0.80555
103,7.27857
104,3.1608
105,0.95197
106,5.64431
107,1.61962
108,2.66981
109,6.41384
110,2.63911
111,1.85253
112,4.13237
113,0.823725
114,4.23365
115,3.43784
116,4.46009
117,4.05648
118,1.52689
119,2.64244
120,5.00073
121,0.547294
122,0.770004
123,1.95315
124,1.43282
125,0.683463
126,1.07278
127,0.560775
128,1.48351
129,1.19495
130,5.46743
131,0.697812
132,2.40447
133,0.96837
134,2.83407
135,3.41349
136,1.1776
137,1.10303
138,4.14969
139,3.37697
140,0.999347
141,1.56307
142,1.25224
143,1.96708
144,3.30466
145,2.62061
146,0.793439
147,7.28149
148,3.18138
149,3.70588
150,0.242907
151,1.50831
152,3.1765
153,2.62546
154,0.157301
155,2.25297
156,1.36458
157,1.19856
158,4.66937
159,3.50684
160,1.15757
161,5.85267
162,0.669393
163,4.79903
164,1.27145
165,1.44498
166,6.02935
167,0.924382
168,0.00499346
169,0.603259
170,1.24688
171,0.770419
172,1.84851
173,1.09046
174,1.66716
175,2.90248
176,6.72242
177,2.09494
178,2.1294
179,1.93619
180,0.793607
181,1.27669
182,0.450765
183,0.772641
184,0.640522
185,5.74486
186,2.06748
187,1.94434
188,0.990771
189,1.31094
190,2.75025
191,9.23762
192,2.75294
193,1.20533
194,1.25227
195,0.175047
196,1.46658
197,4.84801
198,5.65835
199,2.75833
200,1.95632
201,0.431871
202,3.00227
203,0.971704
204,5.01837
205,3.12793
206,1.36888
207,2.13748
208,3.48588
209,7.66755
210,0.895209
211,7.30216
212,1.00327
213,2.36251
214,3.05654
215,1.11013
216,1.51636
217,1.39027
218,4.42569
219,0.986313
220,3.23608
221,3.69278
222,2.85198
223,5.24601
224,1.05447
225,5.27666
226,1.77211
227,1.21614
228,3.93367
229,14.6226
230,6.06308
231,1.78373
232,2.23339
233,8.39828
234,1.102
235,2.19387
236,0.259095
237,2.23911
238,3.27438
239,1.69262
240,1.6196
241,0.199075
242,2.59774
243,5.41715
244,0.747014
245,2.88667
246,2.35069
247,0.21882
248,0.88773
249,3.95517
250,8.0241
251,2.61535
252,2.14047
253,2.48254
254,4.00418
255,3.14819
256,4.81492
257,1.37137
258,3.39095
259,6.36957
260,4.16684
261,2.79391
262,6.89768
263,1.81312
264,2.77119
265,2.0051
266,2.52999
267,0.235319
268,0.923084
269,4.02728
270,1.89803
271,3.87769
272,1.99683
273,0.91868
274,5.96941
275,0.764966
276,3.54491
277,1.03118
278,0.937312
279,1.351
280,1.32481
281,0.855549
282,0.209108
283,4.0764
284,2.06667
285,2.37348
286,2.72235
287,0.603606
288,2.71368
