Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.13264,0.721696,0.715148,0.695794,0.00626292,-0.0121836,0.00254093
0.2,4.2197,1.43645,1.42427,1.35897,0.00989052,-0.0372461,0.000100972
0.3,6.25845,2.1476,2.10545,2.00539,0.016286,-0.0584397,0.00386701
0.4,8.29376,2.85454,2.79634,2.64288,0.0218395,-0.0740908,0.00917941
0.5,10.3087,3.57849,3.47688,3.25328,0.015137,-0.100819,0.0103677
0.6,12.3208,4.30895,4.15544,3.85645,0.00426628,-0.126503,0.00828026
0.7,14.3319,5.04666,4.82218,4.46307,-0.000957682,-0.152662,0.00730333
0.8,16.3176,5.77711,5.48103,5.05941,0.00140496,-0.172213,0.0012555
0.9,18.3054,6.51516,6.1525,5.63774,0.0115084,-0.195214,0.00665414
1.0,20.2847,7.26461,6.81824,6.20189,0.0176287,-0.214684,-0.00774204
1.1,22.2701,8.02737,7.48459,6.75811,0.0246458,-0.242927,-0.0194417
1.2,24.2613,8.81016,8.1478,7.30333,0.0262176,-0.27084,-0.0279612
1.3,26.233,9.5942,8.81567,7.82311,0.00394421,-0.313375,-0.048854
1.4,28.184,10.3825,9.46382,8.33765,-0.0225326,-0.35011,-0.0701602
1.5,30.1465,11.2016,10.1191,8.82583,-0.0530011,-0.379253,-0.0835381
1.6,32.0941,12.0211,10.7685,9.30438,-0.101419,-0.39866,-0.0850097
1.7,34.0653,12.8542,11.44,9.77109,-0.152612,-0.402091,-0.071223
1.8,36.0535,13.688,12.1149,10.2505,-0.213136,-0.405391,-0.0387456
1.9,37.9912,14.519,12.7552,10.7171,-0.269973,-0.41218,-0.00324886
2.0,39.8975,15.3399,13.3896,11.168,-0.323028,-0.417441,0.0431988
2.1,41.8086,16.1747,14.0216,11.6123,-0.369111,-0.420363,0.0915713
2.2,43.7297,17.0363,14.6429,12.0505,-0.39663,-0.420761,0.138381
2.3,45.666,17.912,15.2498,12.5042,-0.427058,-0.424245,0.199738
2.4,47.5859,18.7743,15.8593,12.9523,-0.467475,-0.425534,0.2571
2.5,49.5044,19.6298,16.4811,13.3935,-0.51037,-0.424212,0.310396
2.6,51.3887,20.488,17.0861,13.8146,-0.551995,-0.425643,0.362682
2.7,53.2553,21.3674,17.6926,14.1952,-0.60041,-0.421263,0.420579
2.8,55.1246,22.2647,18.2876,14.5723,-0.640774,-0.407592,0.482009
2.9,56.9924,23.1559,18.8861,14.9504,-0.69675,-0.396211,0.551316
3.0,58.8549,24.064,19.49,15.3009,-0.763438,-0.384106,0.611279
3.1,60.7052,24.994,20.0844,15.6268,-0.819791,-0.362075,0.659485
3.2,62.5279,25.9298,20.6672,15.9309,-0.861574,-0.343378,0.71813
3.3,64.3742,26.8592,21.269,16.246,-0.900857,-0.305318,0.782109
3.4,66.2027,27.7723,21.8666,16.5638,-0.929205,-0.264981,0.840816
3.5,68.0212,28.6787,22.4501,16.8924,-0.974809,-0.221462,0.907389
3.6,69.8594,29.5871,23.0455,17.2267,-1.02108,-0.175307,0.982237
3.7,71.6783,30.4922,23.6434,17.5427,-1.07017,-0.131617,1.06039
3.8,73.5549,31.4283,24.2484,17.8781,-1.11549,-0.10024,1.13758
3.9,75.4209,32.3719,24.8335,18.2155,-1.17178,-0.064564,1.22133
4.0,77.2344,33.2848,25.3992,18.5504,-1.22983,-0.0411583,1.31943
4.1,79.0331,34.1845,25.9731,18.8755,-1.28267,-0.0198239,1.4171
4.2,80.8477,35.1056,26.5453,19.1967,-1.34402,-0.00343374,1.50007
4.3,82.6326,36.0141,27.1013,19.5172,-1.39162,0.0319924,1.57742
4.4,84.4134,36.9351,27.6574,19.8209,-1.43882,0.0677752,1.67234
4.5,86.2064,37.8805,28.2165,20.1093,-1.47874,0.123983,1.76394
4.6,87.9832,38.802,28.7631,20.4182,-1.51326,0.177779,1.86037
4.7,89.7557,39.7257,29.3029,20.7271,-1.55647,0.236752,1.94327
4.8,91.5036,40.6553,29.8252,21.0231,-1.62685,0.293058,2.02294
4.9,93.319,41.5902,30.3957,21.3331,-1.67881,0.341263,2.11051
5.0,95.073,42.5156,30.947,21.6104,-1.70315,0.382874,2.19488
5.1,96.8556,43.4536,31.4885,21.9135,-1.72133,0.416244,2.26371
