Atom id,Diffusion Coefficient (cm²/s)
1,0.694254
2,4.5994
3,0.453602
4,0.418828
5,2.98607
6,6.29352
7,4.93615
8,1.8406
9,0.312087
10,6.61866
11,2.28851
12,5.09512
13,2.25006
14,1.07644
15,2.7894
16,3.49168
17,0.502717
18,0.595389
19,0.958991
20,1.99478
21,5.8482
22,2.00474
23,1.08633
24,2.44684
25,1.65614
26,1.34991
27,0.765408
28,0.211096
29,6.37589
30,2.48706
31,3.58675
32,2.46775
33,0.912491
34,0.478851
35,1.28212
36,3.78552
37,7.84122
38,1.70133
39,3.4384
40,0.709919
41,1.27578
42,10.4828
43,2.57823
44,5.36805
45,2.71845
46,2.54893
47,1.01338
48,2.94714
49,1.65883
50,0.702202
51,0.934493
52,6.19195
53,5.33431
54,2.79069
55,12.2709
56,0.76069
57,0.837074
58,0.5122
59,2.52725
60,3.68329
61,7.64133
62,3.73653
63,2.1738
64,1.48712
65,1.11771
66,0.956214
67,6.06667
68,1.76472
69,2.53867
70,10.759
71,2.26949
72,3.34023
73,1.87771
74,5.58548
75,2.83603
76,1.39318
77,4.16167
78,3.16001
79,0.444155
80,2.43428
81,2.27786
82,0.649235
83,1.06285
84,5.23241
85,2.29835
86,4.75013
87,2.46515
88,4.12866
89,0.723826
90,1.27401
91,8.25357
92,1.25638
93,2.77763
94,2.31851
95,6.2856
96,2.64681
97,0.558292
98,0.397926
99,3.91672
100,0.999181
101,3.99783
102,0.43252
103,6.30315
104,0.729639
105,3.67128
106,9.49505
107,7.63512
108,3.51739
109,1.84801
110,5.35058
111,2.06796
112,1.73764
113,3.68218
114,2.10563
115,0.567057
116,2.87606
117,4.72665
118,2.29879
119,0.584171
120,1.71428
121,0.335176
122,0.713041
123,2.13025
124,2.09597
125,0.354765
126,3.009
127,11.3837
128,3.27714
129,11.1954
130,0.993231
131,3.91783
132,1.51614
133,1.2102
134,1.09071
135,0.656509
136,12.7254
137,2.53669
138,3.92606
139,2.74594
140,0.372635
141,3.08208
142,1.35304
143,2.7741
144,3.20514
145,1.26836
146,0.747278
147,1.44935
148,3.64923
149,2.73505
150,2.64692
151,1.66133
152,1.66131
153,0.807039
154,3.94825
155,2.02825
156,2.21087
157,2.5638
158,1.60926
159,2.62988
160,0.365553
161,3.31655
162,2.76005
163,1.75233
164,2.90971
165,2.18368
166,2.26223
167,1.49036
168,1.11029
169,2.8163
170,3.57177
171,1.97054
172,1.581
173,11.4926
174,1.71583
175,0.394648
176,2.3063
177,1.77424
178,2.19363
179,0.0371466
180,4.975
181,9.07305
182,4.14895
183,1.60326
184,0.421943
185,1.94861
186,6.07672
187,5.43184
188,15.7083
189,9.11732
190,5.57435
191,9.41272
192,5.27631
193,0.926645
194,1.84098
195,3.08885
196,0.0226253
197,4.25085
198,4.2406
199,2.28334
200,0.418738
201,2.93328
202,0.741151
203,5.11187
204,4.22972
205,1.50449
206,5.36857
207,1.08951
208,0.355078
209,0.586464
210,0.0818032
211,0.75853
212,1.13414
213,5.21637
214,5.01609
215,0.983169
216,2.27851
217,2.2963
218,1.0269
219,1.4019
220,0.523838
221,2.27162
222,3.77884
223,0.0179509
224,2.88652
225,3.62687
226,2.38409
227,1.24461
228,4.70083
229,0.808598
230,8.03267
231,3.6507
232,0.125229
233,0.925731
234,6.23416
235,4.70942
236,0.837934
237,0.265073
238,3.1751
239,1.80167
240,1.10827
241,0.948544
242,1.26859
243,4.66095
244,4.4607
245,4.44036
246,0.35464
247,5.30302
248,1.57987
249,2.1709
250,4.79798
251,2.49652
252,1.09953
253,2.01704
254,3.10836
255,3.6903
256,2.19372
257,3.37743
258,6.32598
259,0.711135
260,1.59714
261,1.21758
262,3.13419
263,2.5117
264,1.46707
265,2.90429
266,4.27306
267,9.09434
268,7.51575
269,0.768106
270,0.904004
271,1.04424
272,0.811092
273,0.562967
274,1.3887
275,9.55906
276,0.572735
277,1.36139
278,0.874636
279,4.51874
280,1.24552
281,2.68287
282,4.44464
283,1.19154
284,1.69724
285,1.77293
286,0.960676
287,1.31539
288,2.12278
