Atom id,Diffusion Coefficient (cm²/s)
1,1.32116
2,2.11849
3,0.694718
4,0.968882
5,1.66148
6,1.71922
7,3.62024
8,0.272454
9,0.806837
10,2.83274
11,3.21938
12,0.771718
13,2.47736
14,5.35934
15,6.28277
16,5.36342
17,2.27231
18,2.05402
19,4.01985
20,3.22745
21,7.20708
22,2.50418
23,0.610646
24,4.64141
25,1.31041
26,2.24515
27,4.77506
28,1.14895
29,3.50027
30,7.08154
31,1.93912
32,0.925678
33,1.82887
34,2.6947
35,0.84778
36,1.04695
37,2.05074
38,5.01833
39,1.75624
40,0.133499
41,4.7315
42,1.16579
43,0.764272
44,1.04429
45,2.59809
46,3.27109
47,1.04559
48,1.16782
49,1.26705
50,2.36422
51,1.24544
52,3.36065
53,6.37538
54,1.57187
55,0.323959
56,2.87018
57,4.06183
58,6.37395
59,0.588534
60,4.16413
61,2.93988
62,1.47957
63,6.58894
64,0.59901
65,1.33526
66,7.18695
67,1.08587
68,3.97708
69,0.89426
70,1.08129
71,3.36321
72,2.72076
73,3.35738
74,1.84905
75,1.48636
76,1.88199
77,3.09623
78,1.80218
79,1.95962
80,1.30038
81,1.46774
82,2.48786
83,11.0655
84,4.40662
85,1.01629
86,1.95152
87,1.89067
88,5.44006
89,1.20705
90,4.34449
91,2.35087
92,2.83201
93,9.82662
94,5.03382
95,1.62137
96,2.24143
97,0.00119832
98,4.60729
99,0.507745
100,2.31449
101,3.09966
102,2.21683
103,0.421539
104,4.35803
105,3.98738
106,2.58394
107,5.04757
108,1.32089
109,2.83981
110,1.5517
111,1.59086
112,1.42857
113,0.435649
114,2.77874
115,4.68509
116,0.832297
117,1.87518
118,2.46715
119,2.41107
120,0.592433
121,9.55319
122,2.68161
123,0.636087
124,0.944398
125,3.41377
126,1.06846
127,1.92373
128,3.6826
129,4.74345
130,0.915646
131,1.36645
132,5.88846
133,4.70573
134,2.62482
135,4.36105
136,2.06205
137,1.70337
138,2.29553
139,6.35125
140,1.31318
141,1.55178
142,4.83469
143,0.965386
144,7.25201
145,4.41516
146,2.14395
147,0.442158
148,5.23186
149,0.909997
150,6.51262
151,4.31898
152,1.60978
153,0.71996
154,3.79101
155,0.443094
156,3.26695
157,0.388036
158,4.42981
159,7.49988
160,1.06268
161,1.15911
162,3.37093
163,1.46926
164,2.00794
165,3.0762
166,0.648228
167,1.85072
168,3.41802
169,2.54014
170,0.433203
171,0.98716
172,4.78336
173,3.1952
174,8.27278
175,0.0755118
176,2.46246
177,2.89693
178,1.97262
179,0.352767
180,2.92296
181,3.16698
182,0.0149555
183,1.56613
184,1.19827
185,2.89309
186,2.12163
187,2.34788
188,2.22593
189,0.772489
190,3.16634
191,1.72669
192,4.21763
193,2.07978
194,4.15175
195,2.90836
196,8.35089
197,1.46568
198,1.05928
199,1.4541
200,1.43864
201,1.13904
202,5.14327
203,7.7648
204,3.51957
205,0.491928
206,3.56052
207,2.64171
208,1.16569
209,0.167244
210,0.365778
211,1.03174
212,3.98691
213,4.02144
214,0.911278
215,0.299038
216,1.91373
217,6.99863
218,3.22511
219,3.79008
220,6.52591
221,3.12718
222,4.69769
223,0.192624
224,2.09896
225,0.470016
226,4.7324
227,2.01597
228,0.497659
229,0.355789
230,0.330927
231,1.59735
232,2.30628
233,9.37339
234,1.96967
235,11.5644
236,2.7457
237,1.26667
238,1.96838
239,3.27626
240,2.91291
241,0.147583
242,3.02976
243,1.20351
244,0.444051
245,1.97917
246,0.839753
247,5.32455
248,8.97534
249,3.47247
250,1.92088
251,1.05854
252,4.87099
253,0.749031
254,7.21569
255,2.46663
256,1.61989
257,1.46873
258,2.57569
259,2.30333
260,0.900658
261,1.97645
262,1.48298
263,0.0908268
264,2.60766
265,4.68564
266,1.19426
267,0.756546
268,4.5046
269,1.14034
270,0.609726
271,0.600727
272,3.43647
273,1.49699
274,1.42496
275,1.53667
276,3.31756
277,0.742444
278,5.2133
279,3.56008
280,3.29459
281,4.61052
282,0.128149
283,0.939569
284,0.78312
285,4.30888
286,1.24804
287,2.00976
288,1.00315
