Atom id,Diffusion Coefficient (cm²/s)
1,2.45094
2,0.302778
3,2.29408
4,1.50858
5,2.95462
6,1.70256
7,5.25246
8,2.8548
9,3.62344
10,0.594634
11,3.99381
12,1.52426
13,0.378756
14,3.34113
15,0.95715
16,7.76655
17,8.02667
18,3.24347
19,2.06353
20,0.743086
21,2.62433
22,2.34514
23,1.69124
24,3.20533
25,1.6288
26,2.41914
27,1.64303
28,5.85435
29,2.79787
30,3.76232
31,7.1691
32,2.25314
33,2.22586
34,0.929392
35,2.0506
36,4.95802
37,1.67652
38,1.12769
39,0.195858
40,2.0705
41,2.06661
42,4.42621
43,10.6249
44,3.27232
45,8.56139
46,0.00372406
47,2.89513
48,5.59988
49,1.57517
50,1.11519
51,5.04205
52,0.228375
53,2.00388
54,1.13389
55,3.30594
56,2.89693
57,1.87721
58,1.78694
59,3.09917
60,1.41381
61,12.1855
62,2.81355
63,3.11159
64,3.07254
65,1.64482
66,2.19641
67,0.0573548
68,2.26658
69,1.45494
70,0.402517
71,2.79181
72,6.4166
73,1.37643
74,1.75062
75,0.385289
76,1.21641
77,1.76946
78,1.3421
79,3.67295
80,2.02133
81,4.55868
82,0.675959
83,9.97646
84,0.787932
85,1.51075
86,4.19392
87,1.94818
88,0.46761
89,0.889938
90,4.84107
91,1.95324
92,2.74669
93,3.26136
94,3.50243
95,4.30044
96,2.18915
97,0.0
98,1.66306
99,3.03961
100,2.11756
101,0.890102
102,0.769549
103,1.01088
104,1.57423
105,3.4528
106,2.06646
107,0.174635
108,2.61289
109,6.32832
110,1.86102
111,1.2947
112,1.13049
113,5.32168
114,1.23089
115,2.88167
116,2.95375
117,2.82559
118,4.90908
119,3.09162
120,1.1567
121,3.22791
122,2.50027
123,4.07368
124,4.16746
125,12.2284
126,4.17127
127,0.377438
128,1.66428
129,4.5482
130,5.98193
131,0.963411
132,4.24348
133,5.42174
134,2.11912
135,3.55253
136,4.12629
137,1.70492
138,4.92417
139,2.46992
140,1.07517
141,10.6189
142,3.56477
143,2.79364
144,4.90953
145,2.2657
146,2.00176
147,2.22126
148,3.27671
149,1.14357
150,5.06794
151,2.04586
152,0.871555
153,2.91212
154,4.36932
155,3.66768
156,0.934818
157,5.6736
158,6.60556
159,1.15125
160,1.7019
161,1.68079
162,1.00433
163,4.72275
164,0.215904
165,1.50846
166,18.025
167,0.471654
168,0.00324789
169,8.30002
170,1.81268
171,1.78257
172,7.15222
173,1.80743
174,0.735734
175,2.94114
176,0.646083
177,1.14287
178,2.03075
179,0.934983
180,8.26488
181,1.83942
182,1.27145
183,4.07877
184,1.94502
185,3.57902
186,4.59814
187,3.26031
188,1.57509
189,1.75468
190,4.25843
191,8.619
192,1.70381
193,0.364809
194,2.63892
195,4.85404
196,0.791345
197,5.27515
198,1.11221
199,1.0511
200,0.498663
201,6.9505
202,0.658818
203,11.5061
204,0.768953
205,0.288496
206,0.572228
207,3.04321
208,0.220807
209,6.03015
210,2.78789
211,1.48485
212,0.118769
213,0.972786
214,8.06883
215,4.24153
216,4.18813
217,3.26105
218,3.18355
219,7.43804
220,3.66754
221,1.66367
222,5.06688
223,1.61039
224,0.690564
225,1.63143
226,3.8619
227,3.94767
228,1.50861
229,1.99196
230,3.72138
231,2.07239
232,0.349803
233,3.21894
234,4.39845
235,0.427312
236,5.62893
237,1.60721
238,6.11149
239,8.29046
240,2.60243
241,3.1468
242,0.691159
243,2.38269
244,4.34563
245,1.77197
246,6.39598
247,3.05995
248,6.57918
249,2.43685
250,1.84167
251,0.833097
252,2.87088
253,5.74888
254,0.866986
255,5.83046
256,0.955899
257,0.359421
258,4.52937
259,4.23948
260,5.92923
261,1.18907
262,0.423293
263,4.2612
264,2.53641
265,1.73461
266,2.55956
267,2.19818
268,2.57733
269,8.52423
270,3.35458
271,0.636267
272,0.733653
273,2.50664
274,3.57056
275,2.20732
276,1.42321
277,0.794658
278,8.43827
279,6.58125
280,2.93776
281,4.13961
282,1.97147
283,1.25319
284,1.06085
285,0.380941
286,2.2797
287,8.48041
288,5.25632
