Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.1191,0.710714,0.715666,0.692717,0.00223042,-0.011017,-0.00346587
0.2,4.19444,1.40167,1.41817,1.3746,-0.00242996,-0.0178863,-0.00365475
0.3,6.25333,2.08834,2.13164,2.03334,-0.0220119,-0.0235284,-0.0086324
0.4,8.28335,2.78191,2.83782,2.66362,-0.043543,-0.0290771,-0.00385121
0.5,10.3017,3.4758,3.54631,3.27957,-0.058048,-0.0292394,-0.00245347
0.6,12.3246,4.16223,4.27051,3.89188,-0.0779203,-0.0369071,0.00171189
0.7,14.3002,4.83908,4.98242,4.47873,-0.113628,-0.0300897,-0.00538122
0.8,16.2424,5.51329,5.67775,5.05134,-0.152364,-0.0173383,-0.0184634
0.9,18.2116,6.19575,6.3827,5.63315,-0.199267,-0.00451856,-0.0208484
1.0,20.186,6.87927,7.09495,6.21176,-0.236119,0.0126928,-0.013678
1.1,22.1421,7.56056,7.80517,6.77636,-0.28219,0.0321154,-0.011053
1.2,24.0904,8.23677,8.52456,7.32909,-0.332262,0.0667136,-0.00747176
1.3,26.0315,8.91765,9.2236,7.89026,-0.383429,0.0962101,0.0099192
1.4,27.9753,9.61061,9.91992,8.44476,-0.443527,0.136769,0.034249
1.5,29.9407,10.3211,10.6109,9.00867,-0.511075,0.166958,0.0583035
1.6,31.8931,11.0202,11.3021,9.57085,-0.56001,0.202822,0.0840514
1.7,33.8236,11.7197,11.9883,10.1156,-0.606979,0.244811,0.104061
1.8,35.7555,12.4226,12.668,10.6649,-0.663945,0.309914,0.117691
1.9,37.6805,13.1141,13.357,11.2094,-0.714559,0.382482,0.127414
2.0,39.558,13.7885,14.0299,11.7396,-0.756432,0.462624,0.140277
2.1,41.3932,14.4424,14.6813,12.2695,-0.795839,0.532292,0.145144
2.2,43.2081,15.092,15.3338,12.7823,-0.839828,0.600727,0.157317
2.3,45.0024,15.7286,15.9826,13.2912,-0.876237,0.660829,0.168404
2.4,46.7926,16.3516,16.6398,13.8012,-0.92089,0.706643,0.189835
2.5,48.5819,16.9584,17.3059,14.3176,-0.968293,0.754122,0.209937
2.6,50.3634,17.569,17.9806,14.8139,-1.0288,0.788738,0.250737
2.7,52.1356,18.1751,18.6684,15.2921,-1.06788,0.821785,0.282007
2.8,53.8823,18.7714,19.3523,15.7586,-1.10751,0.856283,0.296267
2.9,55.6274,19.363,20.025,16.2394,-1.14653,0.898837,0.327464
3.0,57.372,19.9334,20.7074,16.7312,-1.1807,0.940739,0.353301
3.1,59.0977,20.5069,21.3791,17.2117,-1.20028,0.994577,0.38472
3.2,60.8043,21.0876,22.0348,17.6819,-1.21375,1.05022,0.418378
3.3,62.4866,21.6448,22.6915,18.1504,-1.20914,1.10116,0.466572
3.4,64.1264,22.2055,23.3233,18.5976,-1.20863,1.15526,0.525804
3.5,65.7626,22.7909,23.9484,19.0232,-1.19933,1.21644,0.586138
3.6,67.417,23.4064,24.555,19.4557,-1.19345,1.27854,0.649719
3.7,69.033,23.9995,25.1628,19.8706,-1.17353,1.3253,0.729716
3.8,70.6332,24.5919,25.7654,20.2758,-1.16249,1.36089,0.812341
3.9,72.241,25.1783,26.3888,20.674,-1.15784,1.38806,0.904533
4.0,73.8374,25.7727,26.9863,21.0784,-1.14863,1.41956,0.98986
4.1,75.4741,26.358,27.6198,21.4964,-1.11606,1.44478,1.0779
4.2,77.0461,26.9331,28.2228,21.8901,-1.07542,1.46718,1.15988
4.3,78.6141,27.5293,28.8152,22.2696,-1.03453,1.48263,1.23047
4.4,80.1282,28.0974,29.3796,22.6511,-1.00411,1.49001,1.29399
4.5,81.6378,28.6496,29.9657,23.0226,-0.964346,1.48601,1.37595
4.6,83.1479,29.2126,30.5544,23.3809,-0.923549,1.4797,1.45848
4.7,84.6527,29.7778,31.1366,23.7383,-0.894539,1.47733,1.50333
4.8,86.1516,30.336,31.7108,24.1049,-0.881139,1.48519,1.55004
4.9,87.6304,30.8813,32.2741,24.475,-0.869919,1.5065,1.57311
5.0,89.1165,31.4633,32.8312,24.8221,-0.847857,1.53075,1.5731
5.1,90.5751,32.0537,33.363,25.1584,-0.815749,1.57879,1.57862
5.2,92.035,32.6441,33.8921,25.4988,-0.792496,1.60234,1.59415
5.3,93.4845,33.2402,34.3982,25.8461,-0.743861,1.63209,1.59472
5.4,94.9314,33.8308,34.9222,26.1784,-0.677795,1.65561,1.60547
5.5,96.4198,34.4249,35.4762,26.5187,-0.593363,1.6828,1.60602
5.6,97.8865,34.9998,36.032,26.8548,-0.50849,1.72008,1.63218
5.7,99.4002,35.605,36.5997,27.1955,-0.454808,1.7707,1.66553
5.8,100.94,36.2121,37.2098,27.5185,-0.374585,1.80717,1.67022
5.9,102.408,36.7735,37.7953,27.8393,-0.324112,1.85471,1.67747
6.0,103.844,37.3117,38.3466,28.1858,-0.263511,1.89876,1.6604
6.1,105.249,37.8252,38.8703,28.5538,-0.203413,1.95781,1.63653
6.2,106.633,38.3537,39.3727,28.9069,-0.12947,2.02448,1.6241
6.3,108.031,38.8816,39.8917,29.2582,-0.0552287,2.06674,1.63389
6.4,109.402,39.4324,40.3695,29.6003,0.018607,2.13601,1.64811
6.5,110.716,39.9442,40.8392,29.933,0.0858477,2.2001,1.63803
6.6,112.124,40.5183,41.3616,30.2437,0.131873,2.28154,1.61509
6.7,113.481,41.0814,41.8591,30.5405,0.157257,2.33888,1.55253
6.8,114.844,41.6341,42.3839,30.8262,0.217967,2.33573,1.50755
6.9,116.096,42.14,42.8949,31.0614,0.300293,2.31779,1.46099
7.0,117.345,42.6276,43.4067,31.3112,0.392023,2.31763,1.42409
7.1,118.617,43.1371,43.9175,31.562,0.505575,2.33762,1.41485
7.2,119.816,43.635,44.3879,31.7932,0.645838,2.33906,1.40445
7.3,121.016,44.0878,44.9007,32.0273,0.76614,2.31692,1.38573
7.4,122.217,44.5615,45.3795,32.2757,0.866301,2.28938,1.36023
7.5,123.44,45.0196,45.8904,32.5301,0.971953,2.25008,1.3777
7.6,124.73,45.4811,46.4036,32.8454,1.06699,2.21105,1.35597
7.7,126.084,45.9944,46.9412,33.1487,1.16848,2.13244,1.27542
7.8,127.396,46.5453,47.4209,33.43,1.27655,2.07288,1.23549
7.9,128.702,47.0782,47.957,33.6666,1.40878,2.0772,1.14149
8.0,130.197,47.6576,48.6038,33.9352,1.60811,2.07364,1.02679
8.1,131.742,48.3053,49.2718,34.1648,1.81555,2.07801,0.877465
8.2,133.353,48.9875,49.9639,34.402,2.06907,2.06398,0.765233
8.3,134.875,49.7091,50.5436,34.622,2.22962,2.06004,0.691999
8.4,136.334,50.387,51.0982,34.8492,2.39199,2.08421,0.647995
8.5,137.762,51.0496,51.6317,35.0812,2.50469,2.07186,0.606826
8.6,138.967,51.6353,52.027,35.3045,2.61264,2.05911,0.520676
8.7,140.278,52.3024,52.4227,35.5529,2.68137,2.10867,0.454506
8.8,141.334,52.8379,52.7046,35.7917,2.74216,2.07351,0.342355
8.9,142.279,53.3433,52.9726,35.9634,2.65478,2.03043,0.289344
9.0,142.915,53.7104,53.0913,36.1138,2.654,1.99002,0.242444
9.1,143.722,54.242,53.3012,36.1785,2.72256,2.00126,0.206083
9.2,144.857,54.9429,53.6143,36.2995,2.86233,1.97116,0.261151
9.3,145.931,55.7265,53.872,36.3328,3.05242,1.96077,0.273366
9.4,146.809,56.3464,54.2741,36.1887,3.11684,2.00137,0.193906
9.5,147.601,57.0365,54.5645,36.0003,3.25856,2.08161,0.104137
9.6,148.265,57.8721,54.5954,35.7972,3.34812,2.15988,0.116015
9.7,148.718,58.5571,54.7866,35.3747,3.53686,2.31065,0.0313461
9.8,149.001,59.2054,55.168,34.6276,3.54067,2.42149,0.188203
9.9,149.057,59.718,55.1125,34.2266,3.76066,2.38169,0.371216
10.0,148.999,60.3086,55.2071,33.4829,4.2018,1.56285,0.325877
