Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.14264,0.718409,0.726577,0.697656,0.00991889,-0.00771451,0.00390896
0.2,4.21488,1.42039,1.42825,1.36623,0.0103959,-0.0220565,0.00364121
0.3,6.26738,2.12091,2.12385,2.02261,0.00285605,-0.0395909,-0.00508288
0.4,8.29283,2.80631,2.8198,2.66672,-0.00317673,-0.0537656,-0.00396719
0.5,10.2968,3.48376,3.51369,3.29929,-0.00403291,-0.0842558,0.00260609
0.6,12.2946,4.17058,4.20163,3.92238,0.00871043,-0.114335,0.0057127
0.7,14.2787,4.86119,4.89241,4.52513,0.0246625,-0.141519,0.0163236
0.8,16.2382,5.54925,5.56819,5.12081,0.054567,-0.166913,0.0342701
0.9,18.1969,6.228,6.26063,5.70831,0.078937,-0.191199,0.0464978
1.0,20.1292,6.8977,6.93943,6.29211,0.101475,-0.226814,0.0677625
1.1,22.0663,7.57105,7.62367,6.87163,0.129897,-0.258041,0.088547
1.2,23.9972,8.2387,8.31801,7.4405,0.149331,-0.279483,0.112565
1.3,25.8922,8.89712,9.00829,7.98679,0.16264,-0.303422,0.136286
1.4,27.7307,9.55824,9.67339,8.49902,0.16793,-0.32966,0.164124
1.5,29.553,10.2294,10.3325,8.99118,0.166446,-0.353581,0.195114
1.6,31.3516,10.8833,10.9957,9.47257,0.171492,-0.380801,0.230001
1.7,33.096,11.5207,11.6528,9.9225,0.177085,-0.412246,0.26599
1.8,34.8282,12.1616,12.3109,10.3558,0.173811,-0.438869,0.296347
1.9,36.5148,12.7839,12.9514,10.7796,0.180972,-0.471453,0.313947
2.0,38.1975,13.4088,13.6047,11.184,0.178138,-0.512318,0.338044
2.1,39.8764,14.0415,14.2576,11.5773,0.177628,-0.559072,0.362195
2.2,41.5218,14.6661,14.8984,11.9573,0.17373,-0.588505,0.397224
2.3,43.1637,15.2785,15.5485,12.3366,0.170153,-0.616992,0.431614
2.4,44.8358,15.9008,16.2095,12.7255,0.160089,-0.642261,0.461928
2.5,46.505,16.5247,16.8699,13.1104,0.142678,-0.672413,0.484491
2.6,48.16,17.1599,17.5187,13.4813,0.125225,-0.686253,0.503334
2.7,49.8016,17.7994,18.1645,13.8377,0.106202,-0.701685,0.529488
2.8,51.4372,18.4583,18.8077,14.1712,0.0907632,-0.719811,0.579874
