Atom id,Diffusion Coefficient (cm²/s)
1,3.29824
2,3.00225
3,4.36171
4,2.57665
5,1.54232
6,1.72035
7,7.38507
8,0.888654
9,2.16755
10,1.65121
11,1.57634
12,0.512505
13,2.17359
14,3.97306
15,6.45818
16,3.47755
17,7.17234
18,8.5668
19,6.95921
20,1.9779
21,2.47487
22,1.55326
23,6.32698
24,1.28506
25,1.18964
26,2.48355
27,3.57675
28,1.63761
29,1.92588
30,1.25369
31,0.0536733
32,0.87603
33,1.04428
34,2.39218
35,1.93754
36,10.9974
37,0.365123
38,1.51949
39,8.76656
40,4.46298
41,1.07518
42,1.14403
43,3.01664
44,0.704651
45,2.78329
46,0.0
47,3.09299
48,0.780045
49,1.24456
50,3.55005
51,1.56899
52,0.601924
53,1.82144
54,3.66748
55,3.40324
56,0.3672
57,1.66635
58,2.44836
59,2.33547
60,1.72072
61,1.6398
62,6.34463
63,2.44428
64,6.03018
65,7.36269
66,1.4225
67,3.9904
68,4.44203
69,0.650582
70,5.0128
71,3.99522
72,1.56556
73,1.62205
74,3.79423
75,3.97578
76,2.34131
77,1.25823
78,1.05612
79,4.59014
80,13.0625
81,2.39103
82,1.8353
83,0.588836
84,6.27249
85,2.99614
86,3.49555
87,0.725632
88,4.17498
89,5.3916
90,3.12143
91,2.83159
92,3.27504
93,2.46507
94,0.622006
95,1.18077
96,0.471923
97,0.000151215
98,1.00407
99,1.61514
100,1.93099
101,3.39602
102,1.72315
103,1.61992
104,2.8369
105,0.817686
106,0.902599
107,1.40155
108,1.49405
109,4.32231
110,3.8887
111,1.1659
112,1.36768
113,1.23358
114,1.50832
115,4.2568
116,2.842
117,2.1501
118,0.967475
119,1.00569
120,4.44657
121,2.94793
122,3.65121
123,2.2476
124,1.21395
125,1.13858
126,1.14497
127,0.317901
128,1.2651
129,1.08141
130,4.71439
131,3.45068
132,1.28698
133,5.69002
134,3.78291
135,0.631812
136,0.291057
137,2.1713
138,0.751778
139,9.51703
140,3.90928
141,3.11379
142,0.787937
143,1.86045
144,0.989977
145,4.56789
146,2.73156
147,3.27167
148,8.76923
149,4.17623
150,1.78511
151,1.27224
152,2.75996
153,2.74739
154,4.49519
155,1.77625
156,1.02073
157,1.06772
158,3.05561
159,6.87585
160,0.335457
161,0.265368
162,5.04388
163,11.8049
164,3.00777
165,0.895944
166,0.496175
167,3.88012
168,0.00305612
169,5.51444
170,7.4036
171,1.59349
172,2.38257
173,6.70703
174,1.7838
175,2.06093
176,4.72081
177,2.09215
178,3.29179
179,1.2083
180,2.00132
181,0.900639
182,4.34763
183,1.94296
184,6.61815
185,2.61627
186,3.74415
187,2.53484
188,0.374644
189,6.84347
190,1.50151
191,0.336171
192,1.62961
193,6.3693
194,0.0487512
195,0.301626
196,7.05244
197,2.68434
198,0.555676
199,0.330878
200,3.17359
201,0.740237
202,4.25698
203,1.6572
204,5.3274
205,1.53314
206,2.1397
207,2.03529
208,0.445549
209,0.340986
210,1.95364
211,7.71931
212,1.30987
213,0.999538
214,0.188529
215,5.96142
216,1.81095
217,7.0006
218,2.94253
219,1.95874
220,11.6942
221,2.98095
222,0.598544
223,7.50669
224,3.69826
225,1.71535
226,0.970293
227,2.50637
228,1.16695
229,5.10371
230,1.6646
231,9.68676
232,7.30295
233,1.52661
234,1.6464
235,0.910161
236,0.564272
237,1.28384
238,1.06579
239,0.382826
240,4.69596
241,5.19993
242,0.900976
243,0.708783
244,1.88967
245,1.21383
246,1.15116
247,4.73652
248,2.5436
249,2.01668
250,1.49681
251,1.1551
252,3.53244
253,0.511368
254,4.19402
255,0.566388
256,3.69928
257,0.292705
258,5.46482
259,5.49514
260,0.273228
261,3.0772
262,1.49409
263,1.03565
264,2.67611
265,3.78001
266,1.4512
267,5.58893
268,3.31665
269,0.512233
270,8.62291
271,1.08339
272,1.84626
273,5.98988
274,1.57773
275,3.55999
276,2.33573
277,1.1742
278,1.69431
279,2.67814
280,3.189
281,2.32336
282,4.88304
283,0.800255
284,3.75467
285,0.420972
286,1.0058
287,2.9426
288,4.03646
