Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.09065,0.705715,0.69766,0.687271,0.00565149,-0.00546726,-0.00082368
0.2,4.14249,1.39464,1.40026,1.3476,0.00674162,-0.00479565,-0.000660247
0.3,6.17137,2.07538,2.09518,2.00081,0.00762524,-0.00633362,0.00200205
0.4,8.17494,2.74597,2.78121,2.64776,0.0137655,-0.0129396,0.0104691
0.5,10.1753,3.42229,3.46619,3.28687,0.0183089,-0.0198728,0.00460326
0.6,12.1719,4.10286,4.16058,3.90851,0.0295002,-0.0287254,0.00395317
0.7,14.1689,4.78851,4.86073,4.5197,0.0427353,-0.0426279,0.00900208
0.8,16.1259,5.46832,5.55267,5.10491,0.0527852,-0.0554448,0.0115847
0.9,18.0633,6.15348,6.23594,5.6739,0.0641626,-0.0650431,0.012453
1.0,19.9916,6.837,6.91887,6.23576,0.0744892,-0.0606393,0.0153774
1.1,21.9024,7.52211,7.5843,6.79598,0.0736745,-0.0601527,0.0217746
1.2,23.7987,8.21723,8.25028,7.33117,0.0740035,-0.0607285,0.0310046
1.3,25.6855,8.91667,8.90974,7.85906,0.065115,-0.0462359,0.0309749
1.4,27.5571,9.59648,9.56947,8.39112,0.0631931,-0.0387466,0.0291513
1.5,29.4021,10.2828,10.222,8.89729,0.0652636,-0.0317813,0.0245349
1.6,31.2717,10.9565,10.8955,9.41971,0.0682112,-0.0401202,0.0370606
1.7,33.1555,11.6353,11.5677,9.95249,0.0692542,-0.0397746,0.0547981
1.8,35.0189,12.3101,12.2365,10.4723,0.0728671,-0.0503627,0.0794447
1.9,36.8735,12.9827,12.906,10.9847,0.0763445,-0.0681736,0.100496
2.0,38.6832,13.6398,13.5666,11.4768,0.0767835,-0.0811187,0.1233
2.1,40.4999,14.2948,14.2498,11.9553,0.0859532,-0.103443,0.139276
2.2,42.3252,14.9415,14.9442,12.4394,0.0958463,-0.124501,0.157273
2.3,44.1196,15.5934,15.6217,12.9045,0.114542,-0.1582,0.171978
2.4,45.9139,16.2388,16.3064,13.3687,0.135755,-0.193344,0.19392
2.5,47.7126,16.897,16.9803,13.8353,0.159103,-0.233277,0.219955
2.6,49.4981,17.5595,17.63,14.3086,0.188036,-0.270518,0.239676
2.7,51.2624,18.2175,18.2954,14.7494,0.215805,-0.294627,0.265251
2.8,53.0021,18.8663,18.9476,15.1881,0.244488,-0.326936,0.286579
2.9,54.7584,19.5329,19.5953,15.6303,0.272415,-0.37041,0.310254
3.0,56.4996,20.2046,20.2366,16.0583,0.310311,-0.420092,0.332087
3.1,58.2483,20.8782,20.885,16.4852,0.339785,-0.461052,0.33601
3.2,59.9373,21.5395,21.5203,16.8775,0.370384,-0.504734,0.331756
3.3,61.6259,22.1867,22.1643,17.2749,0.393562,-0.559828,0.32839
3.4,63.309,22.8475,22.8071,17.6544,0.426617,-0.622124,0.324303
3.5,64.9945,23.5032,23.467,18.0243,0.451365,-0.67854,0.316623
3.6,66.6693,24.1621,24.1177,18.3894,0.467514,-0.763969,0.31384
3.7,68.3166,24.8081,24.7676,18.741,0.502667,-0.838927,0.309314
3.8,69.9287,25.4566,25.4147,19.0575,0.52254,-0.919624,0.313478
3.9,71.5548,26.1164,26.0493,19.3891,0.531669,-0.997916,0.318925
4.0,73.1453,26.7649,26.6775,19.7029,0.552693,-1.0807,0.302489
4.1,74.786,27.4155,27.3301,20.0404,0.569832,-1.16551,0.281878
4.2,76.4357,28.05,28.0119,20.3737,0.578725,-1.24961,0.269055
4.3,78.0155,28.6532,28.6661,20.6962,0.580381,-1.34063,0.260563
4.4,79.6274,29.2678,29.3362,21.0234,0.59143,-1.42897,0.239358
4.5,81.2598,29.8867,30.0304,21.3427,0.593429,-1.51347,0.199898
