Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.08318,0.705919,0.697657,0.679602,-0.00280003,0.00736805,-0.00747203
0.2,4.10209,1.40688,1.37644,1.31877,0.0038168,0.0210707,-0.0167333
0.3,6.05884,2.0866,2.04051,1.93173,0.0198723,0.0381924,-0.0319563
0.4,8.00803,2.76742,2.71175,2.52885,0.0355463,0.0601209,-0.0537028
0.5,9.92714,3.44298,3.37432,3.10984,0.0505944,0.0770904,-0.0637577
0.6,11.8433,4.11946,4.04782,3.67602,0.0627595,0.0881114,-0.0755495
0.7,13.749,4.79096,4.71887,4.23913,0.0813492,0.0947133,-0.0840034
0.8,15.6133,5.45312,5.3699,4.79024,0.100502,0.108543,-0.0897571
0.9,17.4547,6.11149,6.00571,5.33755,0.13435,0.123923,-0.101132
1.0,19.305,6.79166,6.63521,5.87816,0.169955,0.14956,-0.105918
1.1,21.1406,7.46122,7.26044,6.41893,0.208985,0.165959,-0.111853
1.2,22.9752,8.12833,7.89602,6.95083,0.259783,0.186543,-0.126341
1.3,24.7976,8.80208,8.52547,7.47007,0.31373,0.197101,-0.140954
1.4,26.6164,9.46921,9.15449,7.9927,0.367374,0.201274,-0.146011
1.5,28.4007,10.1292,9.76333,8.50817,0.426253,0.203938,-0.148797
1.6,30.1939,10.8081,10.3751,9.01081,0.49884,0.212497,-0.151393
1.7,31.9707,11.4788,10.9784,9.51352,0.575796,0.221444,-0.162407
1.8,33.7268,12.1474,11.5808,9.99869,0.654338,0.245055,-0.179188
1.9,35.4963,12.8126,12.1914,10.4922,0.718561,0.270645,-0.21139
2.0,37.1898,13.4469,12.7741,10.9688,0.797312,0.307531,-0.237355
2.1,38.8858,14.0978,13.3594,11.4286,0.877418,0.334108,-0.258292
2.2,40.6101,14.777,13.9407,11.8925,0.963739,0.354651,-0.274319
2.3,42.3156,15.4427,14.522,12.351,1.05116,0.378389,-0.289161
2.4,44.0148,16.1187,15.0758,12.8203,1.13951,0.403713,-0.307229
2.5,45.7099,16.7892,15.6482,13.2725,1.21791,0.441351,-0.326277
2.6,47.3792,17.4526,16.2054,13.7212,1.30162,0.481108,-0.354102
2.7,49.0384,18.1286,16.7512,14.1587,1.38378,0.518855,-0.380252
2.8,50.7003,18.8146,17.3018,14.5839,1.47199,0.566236,-0.405838
2.9,52.3975,19.5156,17.8645,15.0173,1.56884,0.612193,-0.42277
3.0,54.0863,20.2222,18.4202,15.4439,1.68015,0.667091,-0.442698
3.1,55.7796,20.9383,18.9715,15.8697,1.7953,0.735805,-0.468215
3.2,57.4529,21.6445,19.516,16.2924,1.90597,0.802245,-0.490632
3.3,59.107,22.36,20.0324,16.7146,2.01349,0.874151,-0.487528
3.4,60.7447,23.0863,20.5434,17.115,2.14026,0.932304,-0.486118
3.5,62.352,23.8104,21.0334,17.5082,2.26691,0.990058,-0.481528
3.6,63.8985,24.5402,21.4936,17.8647,2.40348,1.04737,-0.458815
3.7,65.4705,25.2717,21.9637,18.235,2.55165,1.1004,-0.449902
3.8,67.0365,26.0049,22.4424,18.5893,2.70647,1.15325,-0.437022
3.9,68.549,26.7474,22.8826,18.919,2.85585,1.20311,-0.431289
4.0,70.0707,27.5084,23.3299,19.2325,3.00195,1.27136,-0.413534
4.1,71.6016,28.2667,23.794,19.541,3.14527,1.34605,-0.383359
4.2,73.1459,29.0161,24.2672,19.8626,3.30413,1.43139,-0.361194
4.3,74.6731,29.7757,24.7325,20.1649,3.47975,1.52103,-0.350667
4.4,76.2006,30.547,25.199,20.4546,3.65214,1.61203,-0.32526
4.5,77.7231,31.3043,25.6765,20.7424,3.80571,1.7087,-0.283891
4.6,79.2586,32.0911,26.15,21.0175,3.94119,1.82258,-0.243318
4.7,80.8176,32.883,26.6317,21.3029,4.07582,1.93463,-0.220258
4.8,82.3932,33.694,27.1137,21.5855,4.20876,2.04668,-0.192825
4.9,83.9671,34.5245,27.5888,21.8538,4.3542,2.16679,-0.156382
5.0,85.555,35.4024,28.0561,22.0965,4.49288,2.28795,-0.0938056
5.1,87.1286,36.2516,28.529,22.348,4.62632,2.39163,-0.0287989
5.2,88.7562,37.1051,29.0218,22.6293,4.77261,2.4709,0.0385178
5.3,90.2983,37.8994,29.5024,22.8966,4.90858,2.53577,0.0918732
5.4,91.8424,38.7005,29.9646,23.1773,5.0539,2.60224,0.134858
5.5,93.377,39.4772,30.4258,23.474,5.22395,2.64828,0.193325
5.6,94.9034,40.249,30.8689,23.7855,5.40209,2.65926,0.260801
5.7,96.4814,41.0231,31.3199,24.1384,5.579,2.67208,0.326657
5.8,98.0816,41.7826,31.7898,24.5091,5.79163,2.68999,0.390417
5.9,99.633,42.5233,32.2631,24.8465,5.97766,2.68909,0.443623
6.0,101.16,43.2416,32.7435,25.175,6.16504,2.68356,0.468282
6.1,102.65,43.9802,33.2168,25.4534,6.3523,2.66045,0.511643
6.2,104.1,44.6693,33.7002,25.7301,6.51596,2.63747,0.533141
6.3,105.409,45.3064,34.1458,25.9565,6.6335,2.58775,0.562365
6.4,106.754,45.9343,34.5948,26.2251,6.74091,2.54448,0.575395
6.5,108.113,46.5845,35.0382,26.4899,6.84102,2.49339,0.605305
6.6,109.344,47.185,35.4569,26.7019,6.92945,2.4461,0.625481
6.7,110.546,47.789,35.8689,26.8879,6.97623,2.38142,0.63247
6.8,111.841,48.4473,36.3206,27.0734,7.0017,2.31463,0.613592
6.9,113.182,49.1105,36.7974,27.2738,7.01526,2.22469,0.57544
7.0,114.478,49.7378,37.3012,27.4392,7.03407,2.10219,0.536946
7.1,115.815,50.4169,37.7727,27.6258,7.0742,2.00862,0.492006
7.2,117.099,51.0418,38.2595,27.7976,7.12859,1.87843,0.503277
7.3,118.379,51.6717,38.7639,27.9433,7.20357,1.74874,0.479195
7.4,119.696,52.2704,39.3181,28.107,7.30681,1.64169,0.496282
7.5,120.989,52.8611,39.8925,28.2354,7.35032,1.52495,0.47676
7.6,122.298,53.4973,40.4944,28.3059,7.42569,1.3889,0.492299
7.7,123.692,54.1197,41.1379,28.4347,7.45239,1.23404,0.522318
7.8,125.123,54.7653,41.7299,28.6277,7.46146,1.06895,0.578017
7.9,126.581,55.4246,42.348,28.8081,7.45578,0.9428,0.599534
8.0,128.204,56.2011,42.959,29.0437,7.53439,0.799841,0.61974
8.1,129.852,57.0033,43.5754,29.2737,7.60767,0.662524,0.648471
8.2,131.368,57.7956,44.1021,29.4705,7.70979,0.514991,0.702777
8.3,132.806,58.5373,44.5806,29.6882,7.82266,0.348361,0.772368
8.4,134.31,59.3072,45.1865,29.816,7.95122,0.120204,0.79359
8.5,135.988,60.18,45.8663,29.9421,8.04575,-0.154697,0.821329
8.6,137.643,60.9721,46.4798,30.1908,8.15295,-0.360832,0.88235
8.7,139.172,61.6905,47.0726,30.4089,8.25922,-0.502181,0.898535
8.8,140.879,62.4858,47.7873,30.6054,8.38421,-0.597808,0.89291
8.9,142.726,63.3018,48.5854,30.8389,8.51821,-0.610621,0.897966
9.0,144.548,64.0266,49.4222,31.0991,8.68336,-0.582042,0.934721
9.1,146.148,64.6739,50.2574,31.2164,8.78245,-0.532057,0.925192
9.2,147.912,65.3209,51.0336,31.5577,8.76457,-0.514344,0.913898
9.3,149.783,65.9977,51.856,31.9297,8.76557,-0.448491,0.821407
9.4,151.624,66.6733,52.5478,32.4029,8.62602,-0.395582,0.757475
9.5,153.131,67.0901,53.2059,32.8349,8.58535,-0.201368,0.584869
9.6,154.639,67.6054,53.8717,33.1616,8.70783,0.0408226,0.380421
9.7,155.956,68.2401,54.3877,33.3279,8.80556,0.305923,0.19555
9.8,157.202,68.6021,55.1224,33.4777,8.69953,0.835923,-0.139002
9.9,157.732,68.1911,55.8457,33.6952,8.47042,0.941659,-0.595609
10.0,158.177,68.2339,56.6246,33.3188,7.89211,0.808394,-1.31185
