Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.1161,0.718887,0.710653,0.686562,-0.00539646,-0.00176072,0.00446726
0.2,4.17225,1.41925,1.40065,1.35235,-0.00493196,-0.0175385,0.0137501
0.3,6.17275,2.10953,2.0782,1.98502,-0.00156911,-0.0289728,0.0159659
0.4,8.14334,2.80138,2.74541,2.59655,0.000110686,-0.0531872,0.0191527
0.5,10.1282,3.50763,3.42522,3.19539,0.00139658,-0.0661466,0.0276049
0.6,12.093,4.2103,4.10044,3.78223,-0.006996,-0.0683977,0.0424714
0.7,14.0561,4.91064,4.79047,4.35498,-0.0142433,-0.0713,0.0537233
0.8,16.0045,5.6087,5.46866,4.92712,-0.0256175,-0.0693977,0.0661327
0.9,17.9294,6.29298,6.14478,5.49164,-0.0307168,-0.0696614,0.0771854
1.0,19.8451,6.99014,6.81589,6.0391,-0.0386831,-0.059659,0.0875147
1.1,21.7604,7.69882,7.48441,6.5772,-0.0544443,-0.052912,0.093063
1.2,23.6504,8.40621,8.13596,7.10821,-0.0608442,-0.0396404,0.094977
1.3,25.5171,9.10038,8.79891,7.61784,-0.0620453,-0.01948,0.0851405
1.4,27.4008,9.79431,9.47318,8.13332,-0.0652574,0.00180319,0.0582984
1.5,29.2686,10.4857,10.1411,8.6417,-0.0697998,0.030328,0.0343202
1.6,31.1177,11.1759,10.8116,9.13015,-0.0746648,0.0541061,0.0186612
1.7,32.9648,11.8593,11.482,9.62342,-0.0755473,0.0703287,0.00336926
1.8,34.7956,12.5378,12.143,10.1148,-0.0895435,0.0876089,-0.00876355
1.9,36.627,13.2276,12.8036,10.5958,-0.100118,0.113871,-0.0197373
2.0,38.4498,13.909,13.4633,11.0776,-0.115982,0.152605,-0.0303989
2.1,40.2792,14.593,14.1254,11.5608,-0.15148,0.184332,-0.0402819
2.2,42.1049,15.287,14.786,12.0319,-0.19181,0.212734,-0.0526819
2.3,43.9284,15.9822,15.4261,12.5201,-0.217074,0.227296,-0.0727888
2.4,45.7413,16.6755,16.0668,12.999,-0.255097,0.234482,-0.100432
2.5,47.5496,17.3663,16.7163,13.467,-0.301299,0.248997,-0.11003
2.6,49.3174,18.0561,17.3527,13.9085,-0.356137,0.250388,-0.120465
2.7,51.0915,18.771,17.9852,14.3353,-0.397266,0.24379,-0.13048
2.8,52.8586,19.4973,18.6313,14.7299,-0.453193,0.234149,-0.139172
2.9,54.6066,20.2259,19.2702,15.1105,-0.488439,0.233236,-0.151712
3.0,56.3797,20.9692,19.9275,15.4831,-0.519622,0.227926,-0.155333
3.1,58.1609,21.7305,20.5831,15.8473,-0.568613,0.211947,-0.15431
3.2,59.9464,22.5105,21.2409,16.195,-0.637994,0.190873,-0.143909
3.3,61.7779,23.3106,21.9281,16.5392,-0.72733,0.194892,-0.140595
3.4,63.5833,24.105,22.5941,16.8842,-0.802631,0.21035,-0.133376
3.5,65.4069,24.8999,23.2696,17.2374,-0.884345,0.235366,-0.132716
3.6,67.2052,25.679,23.9541,17.5721,-0.961381,0.250932,-0.127181
3.7,69.0009,26.4664,24.6234,17.9111,-1.0455,0.265133,-0.111735
3.8,70.7698,27.2483,25.2909,18.2306,-1.14017,0.265264,-0.099314
3.9,72.5211,28.0116,25.9504,18.5591,-1.22739,0.251435,-0.0917867
4.0,74.2891,28.7787,26.6279,18.8825,-1.31867,0.210605,-0.0769679
4.1,76.0252,29.5403,27.2924,19.1925,-1.4294,0.160424,-0.0632521
4.2,77.7471,30.2638,27.9677,19.5155,-1.55913,0.0891624,-0.0434594
4.3,79.491,31.0109,28.6208,19.8593,-1.69064,0.0302696,-0.0371595
4.4,81.2656,31.7457,29.3184,20.2014,-1.83528,-0.0232242,-0.0316923
4.5,83.0152,32.4583,30.0134,20.5435,-1.97729,-0.0843382,-0.0286235
4.6,84.7041,33.1292,30.6967,20.8782,-2.14366,-0.145519,-0.0320974
4.7,86.3424,33.8016,31.3551,21.1857,-2.32758,-0.221361,-0.0182982
4.8,87.9806,34.4948,31.9929,21.4929,-2.50786,-0.310385,-0.010664
4.9,89.6401,35.1947,32.6044,21.8411,-2.68609,-0.405094,0.00211231
5.0,91.2472,35.8853,33.1889,22.173,-2.84658,-0.48108,0.00426762
5.1,92.8413,36.5753,33.7633,22.5027,-3.02574,-0.566087,0.0277081
5.2,94.4675,37.2946,34.3328,22.8401,-3.21352,-0.679047,0.0627336
5.3,96.0739,38.0002,34.8904,23.1833,-3.36118,-0.782049,0.0924459
5.4,97.6803,38.7173,35.4631,23.4999,-3.53212,-0.898057,0.140719
5.5,99.2435,39.4038,36.0338,23.8058,-3.67929,-1.01943,0.184871
5.6,100.791,40.0841,36.6445,24.0628,-3.86097,-1.14561,0.217922
5.7,102.349,40.7731,37.2506,24.3249,-4.02298,-1.26347,0.239562
5.8,103.969,41.486,37.9066,24.576,-4.19442,-1.37557,0.253416
5.9,105.601,42.1934,38.5621,24.8456,-4.34709,-1.4783,0.281617
6.0,107.212,42.9357,39.2059,25.0707,-4.49324,-1.58245,0.281673
6.1,108.774,43.6168,39.8555,25.302,-4.65023,-1.66965,0.284487
6.2,110.33,44.2756,40.4975,25.5565,-4.79953,-1.79467,0.262878
6.3,111.866,44.9451,41.1046,25.816,-4.92677,-1.90029,0.19096
6.4,113.41,45.6143,41.7099,26.0863,-5.05623,-1.99458,0.10534
6.5,114.86,46.2556,42.275,26.3294,-5.17931,-2.07964,0.0255884
6.6,116.372,46.9111,42.8952,26.5654,-5.24024,-2.14026,-0.0812292
6.7,117.896,47.5851,43.5216,26.789,-5.30154,-2.18177,-0.147561
6.8,119.408,48.2083,44.1432,27.0569,-5.34872,-2.21819,-0.219756
6.9,120.953,48.8661,44.7689,27.3181,-5.36703,-2.26139,-0.299424
7.0,122.54,49.5696,45.4331,27.5368,-5.38148,-2.33992,-0.393728
7.1,124.047,50.2877,46.0574,27.7022,-5.3916,-2.46044,-0.480276
7.2,125.556,51.0157,46.6558,27.8841,-5.3713,-2.62554,-0.552641
7.3,127.154,51.7628,47.2528,28.1381,-5.39296,-2.82371,-0.634138
7.4,128.764,52.5142,47.8979,28.3521,-5.40023,-2.99446,-0.723339
7.5,130.275,53.2227,48.4928,28.5595,-5.43067,-3.14044,-0.81539
7.6,131.79,54.0249,48.973,28.7921,-5.45065,-3.27533,-0.885094
7.7,133.384,54.8828,49.5041,28.9972,-5.42387,-3.40413,-0.958017
7.8,134.924,55.6958,50.0554,29.1727,-5.37374,-3.50401,-1.00763
7.9,136.525,56.5107,50.6126,29.4015,-5.35319,-3.57925,-1.09657
8.0,138.228,57.3977,51.2173,29.6135,-5.3332,-3.69953,-1.186
8.1,139.877,58.2831,51.8622,29.7315,-5.29197,-3.81662,-1.23667
8.2,141.397,59.1148,52.4748,29.8078,-5.28566,-3.85699,-1.28538
8.3,142.94,59.9156,53.0966,29.9274,-5.28868,-3.90882,-1.40254
8.4,144.479,60.7865,53.658,30.0348,-5.30815,-3.93261,-1.50487
8.5,146.004,61.5632,54.2609,30.1802,-5.27641,-3.99563,-1.57078
8.6,147.663,62.2904,54.9282,30.444,-5.30787,-4.04563,-1.67467
8.7,149.372,63.1026,55.6136,30.6561,-5.3096,-4.11184,-1.74068
8.8,151.021,63.9417,56.1791,30.9005,-5.30524,-4.19748,-1.85358
8.9,152.634,64.6902,56.8058,31.1376,-5.33207,-4.31252,-1.89626
9.0,154.048,65.1721,57.5496,31.3267,-5.52269,-4.38634,-1.81027
9.1,155.651,65.7556,58.3259,31.5694,-5.75295,-4.51768,-1.61682
9.2,157.287,66.4947,59.0079,31.7846,-6.02414,-4.6235,-1.36384
9.3,158.851,67.3022,59.5857,31.9636,-6.25803,-4.83643,-1.078
9.4,160.53,67.9515,60.1953,32.3828,-6.46914,-5.01152,-0.73846
9.5,162.098,68.4365,61.1853,32.4764,-6.52481,-5.05675,-0.49266
9.6,163.954,68.9418,62.3678,32.6446,-6.43313,-4.94188,-0.531357
9.7,166.069,69.191,63.8226,33.0558,-6.49597,-4.65147,-0.593574
9.8,167.673,69.4167,64.9034,33.3524,-6.43847,-4.61711,-0.791904
