Atom id,Diffusion Coefficient (cm²/s)
1,6.10956
2,1.62369
3,3.65978
4,4.66939
5,2.03955
6,0.574923
7,5.10232
8,0.325383
9,2.79734
10,1.96586
11,5.55461
12,8.52627
13,0.958997
14,6.27393
15,2.31525
16,4.33061
17,1.41554
18,8.27008
19,0.67911
20,0.373377
21,2.19751
22,8.32889
23,5.99669
24,7.28453
25,1.53962
26,1.55182
27,0.908141
28,2.73166
29,1.03381
30,2.20723
31,0.528836
32,0.656203
33,1.29491
34,1.72211
35,1.49045
36,6.83777
37,1.14726
38,2.4413
39,2.35756
40,0.939887
41,0.31671
42,4.82022
43,0.0104821
44,5.97344
45,1.32091
46,0.871996
47,3.20972
48,2.47628
49,4.99154
50,6.76028
51,3.64719
52,1.0498
53,0.545015
54,5.26999
55,3.55411
56,2.03271
57,1.42339
58,1.64664
59,0.740824
60,0.851957
61,1.66145
62,1.31632
63,1.67608
64,2.26789
65,9.01314
66,0.738855
67,1.53915
68,0.975512
69,2.68282
70,2.13595
71,1.91299
72,0.6057
73,0.595122
74,1.30055
75,2.29634
76,1.51355
77,2.60811
78,1.47093
79,1.44518
80,1.97413
81,6.47215
82,1.92277
83,2.13961
84,2.3746
85,4.48729
86,0.745349
87,1.79465
88,10.7018
89,3.44671
90,10.3183
91,4.79772
92,0.473286
93,2.81032
94,8.78276
95,0.757353
96,0.493603
97,0.00050452
98,2.22459
99,1.01551
100,8.53714
101,0.485314
102,3.40639
103,0.470905
104,2.65973
105,1.462
106,9.48985
107,13.0036
108,1.38433
109,0.926769
110,0.449509
111,2.47384
112,1.79363
113,2.97358
114,4.51618
115,1.84558
116,4.04358
117,0.961731
118,0.365356
119,7.80868
120,3.97397
121,6.8905
122,1.92352
123,0.791841
124,4.45874
125,8.46673
126,0.450637
127,1.21874
128,1.06919
129,6.13166
130,6.29287
131,1.46639
132,1.56377
133,0.397611
134,1.54457
135,3.97355
136,3.43541
137,2.59805
138,0.0732151
139,1.02636
140,2.38599
141,2.90025
142,0.85602
143,5.44067
144,8.91825
145,3.44716
146,2.83545
147,1.38645
148,1.98249
149,2.69221
150,2.74533
151,1.10359
152,2.39167
153,8.70784
154,2.98605
155,5.38086
156,1.65207
157,0.615121
158,0.991258
159,1.76071
160,3.08843
161,0.343313
162,6.74503
163,1.92444
164,1.38864
165,5.82458
166,1.40149
167,3.12636
168,3.73054
169,0.61314
170,9.93849
171,0.738288
172,2.9775
173,0.833768
174,2.99937
175,0.824617
176,3.17307
177,0.292894
178,3.62943
179,0.98134
180,3.91771
181,0.491148
182,9.19313
183,1.81606
184,0.762225
185,2.64833
186,3.20629
187,0.519665
188,3.92155
189,1.22712
190,0.791572
191,2.01132
192,1.59139
193,0.741875
194,6.57509
195,5.1218
196,5.43996
197,7.84951
198,7.2887
199,7.81666
200,0.237939
201,4.74416
202,1.07472
203,11.1159
204,1.04736
205,7.09265
206,2.24325
207,3.94646
208,0.452977
209,7.99538
210,7.34833
211,0.899085
212,1.90409
213,1.53183
214,1.80939
215,2.29821
216,8.5902
217,4.86861
218,3.02366
219,6.16507
220,2.92376
221,3.96721
222,2.11235
223,0.756951
224,1.4093
225,4.65081
226,2.66555
227,1.16468
228,6.85434
229,0.476284
230,3.1681
231,0.608541
232,7.30301
233,1.25501
234,4.22626
235,0.528925
236,5.99295
237,0.115954
238,2.80212
239,3.06239
240,5.51238
241,1.61919
242,2.21623
243,0.705054
244,3.81656
245,3.92061
246,0.874384
247,0.529862
248,0.272895
249,3.65273
250,1.36446
251,1.99319
252,4.16714
253,1.71702
254,4.12351
255,6.76371
256,1.87219
257,4.12246
258,1.46837
259,8.08797
260,0.430771
261,0.886333
262,6.90648
263,1.28091
264,0.205961
265,10.2624
266,1.47669
267,2.25184
268,2.14081
269,0.679503
270,1.15074
271,2.51433
272,2.76254
273,3.1049
274,1.89264
275,6.07911
276,2.39581
277,2.23908
278,0.427388
279,2.78044
280,8.72431
281,1.47364
282,2.72225
283,1.66564
284,2.4346
285,0.794955
286,2.7362
287,2.29571
288,1.13803
