Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.06305,0.699955,0.69372,0.669374,0.00342194,-0.00658416,-0.00295647
0.2,4.06921,1.39066,1.37621,1.30233,-0.00119168,-0.013382,-0.00263746
0.3,6.05163,2.07616,2.05007,1.9254,-0.00604822,-0.0190972,-0.00359381
0.4,8.00938,2.76027,2.73501,2.5141,-0.00538331,-0.0333899,0.00113033
0.5,9.94158,3.43589,3.40891,3.09679,0.00478829,-0.0448905,0.0149622
0.6,11.8405,4.10524,4.07211,3.66318,0.0139659,-0.0593173,0.0329456
0.7,13.7392,4.77959,4.72638,4.23324,0.0273755,-0.0676123,0.0443031
0.8,15.612,5.4398,5.37812,4.7941,0.0344917,-0.0782296,0.0549029
0.9,17.4596,6.08803,6.02068,5.35088,0.0354043,-0.0902354,0.0592566
1.0,19.2823,6.73589,6.6606,5.88579,0.0361984,-0.0991106,0.0676095
1.1,21.102,7.3889,7.30331,6.4098,0.0470727,-0.119254,0.0753127
1.2,22.8878,8.03623,7.94085,6.91074,0.0643181,-0.135882,0.0869572
1.3,24.6799,8.6949,8.57624,7.40872,0.0683959,-0.155972,0.0919227
1.4,26.4612,9.3415,9.22466,7.89501,0.0683731,-0.1779,0.0861701
1.5,28.2383,9.98413,9.87676,8.37741,0.0673786,-0.19127,0.0771392
1.6,30.0004,10.6352,10.5186,8.84657,0.0695754,-0.207646,0.0838501
1.7,31.77,11.2807,11.1679,9.32137,0.0673508,-0.243098,0.0811316
1.8,33.5396,11.9379,11.8095,9.79212,0.0634188,-0.284316,0.0760397
1.9,35.3186,12.5947,12.4511,10.2728,0.0671374,-0.31275,0.055158
2.0,37.1091,13.243,13.114,10.752,0.0703295,-0.329148,0.033443
2.1,38.9221,13.9048,13.7829,11.2344,0.0659188,-0.336594,0.0206935
2.2,40.709,14.5538,14.4485,11.7067,0.0605027,-0.323193,0.0270348
2.3,42.4855,15.2055,15.1018,12.1782,0.0511269,-0.31469,0.0469173
2.4,44.2677,15.8639,15.7591,12.6446,0.0576598,-0.313384,0.0752686
2.5,46.0436,16.5181,16.4239,13.1016,0.0675048,-0.307887,0.107151
2.6,47.8121,17.1681,17.1036,13.5404,0.0889873,-0.312773,0.139206
2.7,49.5548,17.8147,17.7759,13.9643,0.11621,-0.315108,0.154505
2.8,51.3125,18.459,18.4423,14.4112,0.140193,-0.310259,0.162893
2.9,53.0629,19.1005,19.1182,14.8441,0.167684,-0.312152,0.167531
3.0,54.7999,19.7342,19.7949,15.2708,0.19143,-0.325189,0.168765
3.1,56.5592,20.3918,20.4764,15.691,0.224973,-0.337234,0.16129
3.2,58.2993,21.0331,21.1723,16.0939,0.256487,-0.344226,0.147131
3.3,60.0246,21.6866,21.8393,16.4987,0.297741,-0.34997,0.124484
3.4,61.7333,22.3373,22.5076,16.8884,0.337292,-0.356388,0.0998596
3.5,63.3929,22.9514,23.1504,17.2911,0.378711,-0.364405,0.0685375
3.6,64.9731,23.5541,23.7654,17.6536,0.414521,-0.368323,0.0330488
3.7,66.5468,24.1557,24.3783,18.0128,0.441344,-0.386585,0.00321254
3.8,68.0906,24.7723,24.9761,18.3422,0.461225,-0.389069,-0.0323157
3.9,69.6406,25.3803,25.5772,18.6831,0.497454,-0.397748,-0.0676567
4.0,71.184,25.9891,26.1626,19.0324,0.538779,-0.408643,-0.105521
4.1,72.7355,26.5776,26.7638,19.3941,0.573703,-0.406107,-0.144421
4.2,74.263,27.1413,27.3673,19.7544,0.623912,-0.411294,-0.175985
4.3,75.7873,27.6926,27.9813,20.1134,0.677669,-0.416729,-0.21144
4.4,77.2933,28.261,28.5909,20.4414,0.753464,-0.441489,-0.244832
4.5,78.7724,28.8346,29.2126,20.7252,0.83309,-0.468866,-0.286011
4.6,80.2592,29.3939,29.8585,21.0069,0.907893,-0.503661,-0.322344
4.7,81.7387,29.9525,30.5108,21.2754,0.985741,-0.544764,-0.352525
4.8,83.2728,30.5184,31.2022,21.5523,1.05046,-0.559043,-0.356979
4.9,84.7794,31.0785,31.8628,21.8381,1.13264,-0.588234,-0.363389
5.0,86.2775,31.6527,32.5026,22.1222,1.22047,-0.601136,-0.379889
5.1,87.8023,32.2531,33.1244,22.4247,1.32006,-0.625925,-0.393646
5.2,89.338,32.8248,33.772,22.7412,1.40941,-0.639476,-0.382902
5.3,90.8471,33.4044,34.4226,23.0202,1.50411,-0.669145,-0.347138
5.4,92.2873,33.9782,35.0169,23.2921,1.61222,-0.715772,-0.320092
5.5,93.7681,34.5732,35.6412,23.5538,1.71707,-0.775063,-0.296516
5.6,95.2662,35.203,36.2763,23.7868,1.84968,-0.799825,-0.281097
5.7,96.8467,35.881,36.9397,24.026,1.94487,-0.843232,-0.267114
5.8,98.4108,36.5413,37.5985,24.271,2.0231,-0.881012,-0.255103
5.9,99.9359,37.1872,38.2279,24.5208,2.0878,-0.894929,-0.217579
6.0,101.46,37.835,38.8529,24.7726,2.15318,-0.907589,-0.151678
6.1,102.992,38.5274,39.4493,25.0155,2.1977,-0.915097,-0.0863012
6.2,104.598,39.2419,40.0737,25.2824,2.23697,-0.927875,-0.0118777
6.3,106.143,39.9539,40.6647,25.5245,2.28608,-0.933024,0.0436307
6.4,107.703,40.666,41.2134,25.8235,2.33635,-0.938062,0.0871192
6.5,109.302,41.3886,41.782,26.1309,2.39505,-0.906971,0.139703
6.6,110.821,42.0669,42.3302,26.4241,2.47328,-0.860554,0.195401
6.7,112.356,42.7543,42.9143,26.6877,2.52341,-0.81929,0.287167
6.8,113.954,43.4746,43.4742,27.0051,2.59318,-0.827547,0.411139
6.9,115.507,44.1523,44.0752,27.2791,2.63629,-0.861343,0.531702
7.0,117.127,44.839,44.7109,27.5774,2.67482,-0.922421,0.642007
7.1,118.737,45.5293,45.3373,27.8704,2.71054,-1.00339,0.780319
7.2,120.402,46.2707,45.9682,28.1633,2.78689,-1.10582,0.913644
7.3,122.047,46.9834,46.585,28.4788,2.84709,-1.1916,1.06083
7.4,123.692,47.7486,47.1609,28.7821,2.91579,-1.2891,1.23972
7.5,125.236,48.4255,47.7289,29.0815,2.98179,-1.38463,1.43023
7.6,126.859,49.1693,48.3889,29.3005,3.02478,-1.4656,1.62862
7.7,128.456,49.9501,49.0261,29.48,3.05908,-1.55134,1.83132
7.8,129.951,50.688,49.5592,29.7042,3.09704,-1.63666,1.98789
