Atom id,Diffusion Coefficient (cm²/s)
1,2.35541
2,1.3854
3,0.943524
4,1.51055
5,0.113813
6,2.58441
7,0.102476
8,0.702063
9,3.37737
10,1.28377
11,5.006
12,0.882209
13,5.79517
14,3.59924
15,1.64499
16,0.457545
17,0.870825
18,1.1628
19,1.07221
20,2.52634
21,2.46733
22,0.0229542
23,6.4399
24,0.733383
25,2.43497
26,0.812731
27,2.03091
28,5.66867
29,0.704879
30,2.9483
31,4.2911
32,0.585287
33,2.63314
34,4.56224
35,4.48753
36,0.849529
37,4.85424
38,3.13692
39,5.26505
40,6.61458
41,0.136254
42,5.67159
43,2.39518
44,6.40533
45,1.75416
46,0.578843
47,2.51015
48,3.04097
49,8.66716
50,2.10841
51,11.6714
52,0.345137
53,2.09088
54,1.42119
55,0.693106
56,0.73087
57,6.53004
58,4.56705
59,7.39764
60,2.53756
61,1.25656
62,2.64475
63,2.60056
64,2.20502
65,2.72562
66,9.42832
67,3.57053
68,4.24863
69,9.11119
70,3.09322
71,4.31852
72,1.78802
73,2.53422
74,1.48241
75,2.73624
76,2.04603
77,4.068
78,1.70321
79,0.636606
80,1.56194
81,6.10865
82,5.97846
83,1.91926
84,0.852516
85,1.98002
86,1.69319
87,1.44362
88,2.40803
89,2.06475
90,4.53343
91,2.256
92,0.619016
93,0.249224
94,3.90637
95,3.92961
96,2.60487
97,0.850849
98,1.74445
99,3.56307
100,3.32476
101,2.54109
102,4.70187
103,1.48658
104,5.93606
105,1.5417
106,3.62565
107,2.05221
108,6.11546
109,7.87907
110,2.99693
111,3.00377
112,0.591038
113,1.86719
114,6.3563
115,1.38961
116,0.880009
117,2.58689
118,0.374822
119,1.3956
120,1.24813
121,0.826085
122,4.48971
123,6.0122
124,1.3817
125,2.81265
126,0.0104849
127,0.756232
128,11.2083
129,3.527
130,5.09783
131,4.34358
132,1.9687
133,3.85024
134,0.661846
135,1.73105
136,1.38888
137,0.656209
138,1.257
139,4.31299
140,1.53774
141,3.73997
142,2.32598
143,1.01884
144,7.15343
145,4.72776
146,6.15139
147,3.55755
148,1.35792
149,1.16813
150,3.59137
151,2.5696
152,1.85316
153,1.79214
154,3.03653
155,1.30694
156,2.18097
157,4.38246
158,7.98316
159,1.68579
160,4.65814
161,2.25674
162,1.03662
163,0.550715
164,5.49628
165,1.02641
166,1.89476
167,1.07182
168,0.913638
169,0.447521
170,2.32528
171,3.83275
172,0.057776
173,1.04325
174,3.5244
175,5.69877
176,3.26109
177,0.841398
178,1.75624
179,2.76189
180,1.23873
181,0.604477
182,1.73494
183,4.75165
184,1.20077
185,1.17418
186,1.82102
187,0.149443
188,1.63827
189,2.11992
190,1.32084
191,2.59529
192,0.907327
193,0.155868
194,1.27711
195,3.84201
196,5.0938
197,5.69404
198,1.52304
199,3.74959
200,2.44406
201,6.31176
202,1.56994
203,11.5119
204,2.33015
205,0.686797
206,9.21434
207,2.97802
208,0.719883
209,12.3275
210,2.76808
211,8.06832
212,1.69137
213,4.98251
214,1.88821
215,4.22567
216,1.52052
217,1.50978
218,2.09497
219,1.16725
220,0.66288
221,3.3811
222,1.21153
223,3.91248
224,1.28833
225,0.302168
226,2.33969
227,3.84503
228,2.01187
229,2.73744
230,2.74874
231,6.43913
232,1.60445
233,3.20872
234,1.3631
235,6.00075
236,2.15873
237,1.54201
238,0.804246
239,3.851
240,1.93175
241,5.65376
242,3.33236
243,4.55212
244,4.31124
245,3.34894
246,1.99299
247,1.76955
248,4.77241
249,1.19153
250,0.451153
251,0.612862
252,0.349338
253,1.89935
254,0.638695
255,4.78046
256,0.704731
257,4.01257
258,2.6249
259,0.898169
260,2.20027
261,3.37374
262,1.19389
263,1.22501
264,0.389887
265,0.746285
266,0.771534
267,0.88963
268,0.0852206
269,3.79704
270,0.670139
271,7.72185
272,3.10862
273,0.608217
274,0.257671
275,1.15502
276,1.85749
277,2.80249
278,1.0417
279,15.0714
280,1.45711
281,0.0499892
282,2.60767
283,2.03071
284,0.566239
285,0.964783
286,1.49479
287,1.03615
288,5.74134
289,2.84829
290,8.01165
291,6.16548
