Atom id,Diffusion Coefficient (cm²/s)
1,0.897459
2,1.79736
3,0.323528
4,2.86015
5,8.94229
6,0.953972
7,1.22182
8,1.30179
9,2.8167
10,2.62212
11,1.91121
12,1.64394
13,3.01728
14,1.65143
15,1.41456
16,3.94305
17,3.04439
18,1.34661
19,2.153
20,1.45751
21,7.23073
22,4.32458
23,10.2374
24,6.75931
25,4.20946
26,1.83522
27,6.85787
28,5.12254
29,1.53854
30,3.23362
31,3.01617
32,1.26552
33,2.00746
34,2.02751
35,6.21887
36,0.887378
37,0.954739
38,3.83284
39,2.84063
40,3.69768
41,3.88625
42,5.11016
43,3.37038
44,0.391227
45,2.49211
46,7.64469
47,7.31854
48,2.4247
49,1.31915
50,4.59534
51,1.79166
52,13.0097
53,1.52777
54,7.75729
55,0.52203
56,0.585937
57,10.4816
58,2.57711
59,0.0366845
60,0.462748
61,6.5809
62,2.15971
63,3.96601
64,3.40148
65,4.21492
66,1.87369
67,1.89336
68,2.19077
69,4.89627
70,5.84636
71,7.01468
72,0.635083
73,2.02791
74,1.0115
75,1.84281
76,1.64289
77,0.915958
78,1.49493
79,5.32005
80,0.693641
81,1.92403
82,7.6104
83,4.27914
84,2.40561
85,3.42879
86,2.06069
87,0.407759
88,2.55697
89,0.0138966
90,0.851811
91,2.80892
92,1.23011
93,2.78787
94,1.23095
95,0.25487
96,1.9291
97,2.88522
98,6.50381
99,3.43455
100,1.44777
101,4.3717
102,1.07133
103,1.00041
104,4.74037
105,0.71739
106,3.08149
107,3.71161
108,3.00668
109,1.62465
110,2.30059
111,2.17204
112,1.77708
113,1.28856
114,5.80337
115,0.15707
116,2.2884
117,2.1307
118,0.995987
119,0.00222046
120,2.33712
121,1.06136
122,2.21142
123,1.87111
124,0.804832
125,1.34013
126,6.28686
127,4.77026
128,1.0553
129,1.69842
130,2.59058
131,1.93944
132,3.16575
133,1.48473
134,11.1006
135,3.69
136,7.54443
137,2.99559
138,4.24501
139,6.43244
140,3.85226
141,1.13174
142,0.623643
143,10.8049
144,2.68873
145,1.29045
146,5.86169
147,2.52603
148,11.5269
149,4.53653
150,4.54848
151,2.83815
152,1.23197
153,1.8756
154,5.51572
155,0.902222
156,3.35087
157,0.927524
158,1.49235
159,0.923258
160,6.67104
161,4.4244
162,1.86862
163,6.50824
164,7.41298
165,6.62348
166,4.35486
167,4.4024
168,3.72202
169,3.54561
170,0.88748
171,3.07262
172,1.12093
173,1.08834
174,5.38673
175,2.59325
176,0.722357
177,1.90579
178,4.10797
179,0.297999
180,1.86972
181,2.85384
182,1.89548
183,8.29072
184,7.36852
185,1.43331
186,3.2313
187,0.518368
188,0.407227
189,0.972989
190,4.73718
191,1.74789
192,11.1563
193,1.64404
194,0.420248
195,0.770632
196,1.93848
197,4.0618
198,4.2631
199,3.09094
200,4.33293
201,3.4349
202,2.90069
203,2.5896
204,2.06225
205,2.76889
206,1.01924
207,2.14782
208,4.74567
209,1.77171
210,1.5019
211,1.39082
212,0.23379
213,4.27179
214,3.25767
215,1.60833
216,0.968013
217,3.88174
218,0.841293
219,0.977942
220,3.41642
221,1.20441
222,0.802723
223,0.592661
224,2.60074
225,0.903167
226,5.48021
227,2.27383
228,4.94267
229,3.22349
230,6.16926
231,1.3186
232,10.8248
233,0.911895
234,1.87087
235,0.644156
236,3.29888
237,1.59867
238,1.53556
239,3.04526
240,3.55715
241,3.36587
242,1.24886
243,2.94082
244,1.41988
245,1.82767
246,2.64623
247,9.3288
248,1.14797
249,3.29917
250,5.788
251,2.58715
252,0.98549
253,2.15948
254,1.34881
255,2.04217
256,1.81907
257,1.11779
258,2.52023
259,0.788328
260,0.00168809
261,2.30526
262,1.75484
263,4.16423
264,4.89049
265,2.01938
266,4.51321
267,4.40961
268,2.61025
269,4.0478
270,0.822861
271,1.51534
272,7.60688
273,2.22575
274,1.45327
275,2.42877
276,3.99487
277,3.73144
278,1.23862
279,6.45151
280,2.15805
281,0.26174
282,1.03429
283,2.59328
284,9.44883
285,1.09735
286,1.14565
287,4.71296
288,1.42677
289,0.678667
290,5.16305
291,5.50111
