Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.05863,0.691011,0.695653,0.671965,0.00636187,0.00525191,-0.00929818
0.2,4.08405,1.37651,1.37638,1.33116,0.00783925,0.00808389,-0.0189045
0.3,6.04345,2.0624,2.03327,1.94779,0.0133825,0.0143867,-0.0224148
0.4,7.99762,2.75283,2.68439,2.5604,0.0179235,0.011247,-0.0240739
0.5,9.9544,3.44419,3.33383,3.17638,0.0341925,0.00142945,-0.0206414
0.6,11.8795,4.11976,3.98448,3.77529,0.0500713,-0.00895873,-0.0205924
0.7,13.7911,4.78783,4.64619,4.35707,0.0695263,-0.0195141,-0.0256615
0.8,15.6603,5.43771,5.31871,4.90391,0.0806519,-0.0355805,-0.0229738
0.9,17.5023,6.09004,5.97961,5.43262,0.0885461,-0.0489579,-0.0276243
1.0,19.3467,6.75079,6.62926,5.96665,0.0864078,-0.057282,-0.0443209
1.1,21.1826,7.4174,7.27733,6.48787,0.082028,-0.0603691,-0.0630451
1.2,23.0071,8.0811,7.93016,6.99587,0.0778032,-0.0733434,-0.0693672
1.3,24.8228,8.7498,8.57579,7.49724,0.0776339,-0.0814386,-0.0812399
1.4,26.6189,9.41118,9.2142,7.99348,0.0844386,-0.0998192,-0.0874676
1.5,28.4241,10.084,9.85421,8.48594,0.0835112,-0.118026,-0.0879457
1.6,30.1898,10.744,10.4967,8.9491,0.0829538,-0.141299,-0.0854876
1.7,31.9323,11.3933,11.1337,9.40533,0.0804328,-0.156608,-0.0812625
1.8,33.6768,12.0428,11.7711,9.86284,0.0640091,-0.17261,-0.0688363
1.9,35.4069,12.6796,12.4108,10.3166,0.0424237,-0.180051,-0.0597611
2.0,37.119,13.3177,13.0518,10.7496,0.0219971,-0.197853,-0.0481185
2.1,38.8138,13.9469,13.6803,11.1866,0.0179966,-0.22187,-0.0321623
2.2,40.4845,14.5793,14.3017,11.6035,0.0273376,-0.227209,-0.0172067
2.3,42.1526,15.2201,14.9011,12.0314,0.0474727,-0.223381,-0.00593783
2.4,43.8241,15.864,15.4978,12.4622,0.0734159,-0.21667,-0.00932804
2.5,45.5243,16.5382,16.0928,12.8932,0.0958036,-0.205737,-0.0124711
2.6,47.2227,17.2345,16.6677,13.3205,0.126784,-0.196083,-0.0201661
2.7,48.9633,17.9472,17.2752,13.7409,0.163449,-0.180336,-0.0110904
2.8,50.7059,18.662,17.8725,14.1715,0.194921,-0.168985,-0.0108954
2.9,52.444,19.3709,18.4767,14.5965,0.222855,-0.155373,-0.00453547
3.0,54.1805,20.0669,19.0762,15.0374,0.255568,-0.135612,-0.00367375
3.1,55.9139,20.7686,19.6737,15.4716,0.276493,-0.118573,-0.00461104
3.2,57.642,21.4814,20.2681,15.8926,0.317227,-0.0907594,-0.00767589
3.3,59.389,22.1886,20.8763,16.3241,0.372496,-0.0607693,-0.0184178
3.4,61.1691,22.9021,21.488,16.779,0.424657,-0.031237,-0.0368579
3.5,62.9731,23.6227,22.1079,17.2425,0.467958,0.00208035,-0.0462955
3.6,64.7989,24.3503,22.7494,17.6992,0.510363,0.052876,-0.0529513
3.7,66.6221,25.0563,23.4168,18.149,0.547257,0.0919499,-0.0535673
3.8,68.4749,25.7656,24.1235,18.5859,0.588517,0.121399,-0.0605009
3.9,70.3198,26.4734,24.8315,19.0149,0.623705,0.149257,-0.0855555
4.0,72.1544,27.1695,25.5474,19.4374,0.655116,0.173087,-0.108611
4.1,74.0147,27.8693,26.2591,19.8863,0.664778,0.191443,-0.134855
4.2,75.907,28.5931,26.9902,20.3238,0.663159,0.210684,-0.171946
4.3,77.762,29.3121,27.6967,20.7532,0.679281,0.235107,-0.215945
4.4,79.6352,30.0299,28.3971,21.2082,0.704,0.279996,-0.265779
4.5,81.4479,30.733,29.0712,21.6438,0.726753,0.321409,-0.310607
4.6,83.3046,31.457,29.7722,22.0755,0.751298,0.369009,-0.367238
4.7,85.1335,32.1658,30.4802,22.4876,0.761818,0.41478,-0.40788
4.8,86.9415,32.8397,31.1985,22.9032,0.757049,0.448634,-0.453698
4.9,88.7597,33.5363,31.9534,23.2699,0.772868,0.48893,-0.51104
5.0,90.5777,34.2246,32.7131,23.64,0.795208,0.529399,-0.57134
5.1,92.3786,34.9421,33.4543,23.9822,0.831531,0.571792,-0.635571
5.2,94.1568,35.6292,34.1718,24.3558,0.866928,0.600367,-0.693421
5.3,95.9507,36.323,34.9282,24.6995,0.885379,0.628219,-0.748359
5.4,97.7542,37.0411,35.6932,25.0199,0.906509,0.627987,-0.808824
5.5,99.5505,37.7962,36.4148,25.3395,0.937788,0.629285,-0.849889
5.6,101.307,38.5692,37.1215,25.6168,0.964157,0.63262,-0.874458
5.7,103.05,39.3541,37.8102,25.8857,0.998044,0.641888,-0.875923
5.8,104.8,40.1434,38.4863,26.1698,1.03073,0.65878,-0.849797
5.9,106.547,40.9475,39.1306,26.4692,1.06544,0.690182,-0.836398
6.0,108.265,41.7421,39.726,26.7972,1.10219,0.715536,-0.860294
6.1,110.048,42.5368,40.3925,27.1186,1.12034,0.731675,-0.900197
6.2,111.838,43.3597,41.0325,27.4454,1.13906,0.76497,-0.936722
6.3,113.621,44.1475,41.6516,27.8218,1.12946,0.793359,-0.971192
6.4,115.449,44.9673,42.2915,28.19,1.16354,0.837537,-1.02022
6.5,117.21,45.7743,42.9196,28.5162,1.20723,0.898165,-1.06556
6.6,119.0,46.5763,43.5818,28.8417,1.27509,0.941589,-1.12801
6.7,120.802,47.3674,44.2245,29.2097,1.34185,0.988826,-1.19652
6.8,122.508,48.0982,44.8383,29.5719,1.41655,1.02727,-1.26609
6.9,124.125,48.7469,45.4595,29.9186,1.47609,1.04497,-1.3439
7.0,125.722,49.4204,46.1419,30.1601,1.51584,1.04924,-1.42107
7.1,127.287,50.077,46.7972,30.4132,1.52081,1.06965,-1.51646
7.2,128.753,50.671,47.4088,30.6728,1.51595,1.09705,-1.61857
7.3,130.181,51.2813,47.9803,30.9192,1.49081,1.07468,-1.74765
7.4,131.646,51.9511,48.5341,31.1608,1.49632,1.07392,-1.83142
7.5,133.05,52.6071,49.0913,31.3517,1.48799,1.09219,-1.91562
7.6,134.491,53.2899,49.7089,31.4925,1.51401,1.11442,-1.95911
7.7,135.897,53.9468,50.2978,31.6528,1.56503,1.14395,-1.98588
7.8,137.337,54.6258,50.9226,31.7881,1.59579,1.18953,-2.011
7.9,138.678,55.2038,51.491,31.9831,1.6455,1.26026,-2.04669
8.0,140.17,55.8081,52.1546,32.207,1.70339,1.34031,-2.10519
8.1,141.773,56.4265,52.9119,32.4345,1.82375,1.39778,-2.12892
8.2,143.303,56.9641,53.6988,32.6405,1.96061,1.49631,-2.13844
8.3,144.782,57.5151,54.4118,32.8551,2.10858,1.6864,-2.15697
8.4,146.286,58.0334,55.1643,33.0886,2.22734,1.87401,-2.13326
8.5,147.703,58.5208,55.8916,33.2904,2.32948,2.07759,-2.04234
8.6,149.115,58.9719,56.586,33.557,2.40386,2.26813,-1.95374
8.7,150.38,59.412,57.2129,33.755,2.52296,2.39693,-1.95234
8.8,151.559,59.7308,57.8869,33.941,2.66938,2.52467,-1.94834
8.9,152.641,59.9448,58.5296,34.167,2.74724,2.6057,-1.90752
9.0,153.718,60.2585,59.1367,34.3225,2.86317,2.7,-1.81703
9.1,154.891,60.6707,59.7867,34.4339,3.01197,2.78226,-1.72948
9.2,156.302,61.1956,60.4092,34.6973,3.01738,2.81557,-1.59966
9.3,157.406,61.5788,60.9713,34.8563,2.93641,2.83771,-1.44857
9.4,158.824,62.3261,61.4431,35.0548,2.91596,2.92083,-1.28931
9.5,160.228,63.192,61.816,35.2203,2.85942,3.01508,-1.1572
9.6,161.793,64.3324,62.3839,35.0762,3.10629,3.16261,-0.963209
9.7,163.814,65.722,63.2648,34.8268,3.20581,3.12104,-0.743153
9.8,165.787,66.6243,64.2848,34.878,3.32673,3.0556,-0.670754
9.9,167.971,67.1479,66.1212,34.7015,3.42459,2.76137,-0.984654
10.0,169.967,68.0337,67.2387,34.6942,4.30402,2.56282,-0.914335
