Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.07883,0.700867,0.697711,0.680254,-0.00338263,0.00474923,-0.00298772
0.2,4.1092,1.39035,1.38988,1.32897,-0.00810372,0.0128008,-0.0116266
0.3,6.12662,2.08171,2.08388,1.96103,-0.011685,0.0113977,-0.0320217
0.4,8.13555,2.78101,2.77149,2.58305,-0.0196269,0.00769602,-0.0565785
0.5,10.1397,3.48061,3.45541,3.2037,-0.0234942,-0.00142756,-0.0747707
0.6,12.124,4.18512,4.13059,3.80825,-0.0294347,-0.0105846,-0.0975446
0.7,14.083,4.88664,4.7896,4.4068,-0.0263775,-0.0103442,-0.132237
0.8,16.0155,5.57202,5.4485,4.99502,-0.0206096,-0.00481828,-0.163039
0.9,17.9099,6.25559,6.08321,5.5711,-0.0227307,-0.00205919,-0.193549
1.0,19.794,6.93388,6.71715,6.14295,-0.0241527,0.00158022,-0.224432
1.1,21.6683,7.60908,7.36339,6.69581,-0.0243715,0.0114399,-0.254893
1.2,23.5257,8.28968,8.00679,7.22928,-0.0294954,0.0190973,-0.272689
1.3,25.3781,8.94994,8.66682,7.7613,-0.0290176,0.0243681,-0.278444
1.4,27.2201,9.61201,9.32118,8.28695,-0.0284376,0.0138496,-0.282459
1.5,29.0224,10.2651,9.95019,8.80709,-0.0287617,0.00306219,-0.294382
1.6,30.8039,10.9227,10.569,9.31223,-0.0270242,-0.00903738,-0.302994
1.7,32.5848,11.5936,11.1858,9.80546,-0.0252921,-0.0132065,-0.323031
1.8,34.3469,12.2664,11.7951,10.2854,-0.0146966,-0.0231067,-0.349729
1.9,36.141,12.9542,12.4189,10.768,0.0050454,-0.0334992,-0.372648
2.0,37.9,13.6397,13.0249,11.2354,0.027738,-0.0320473,-0.408642
2.1,39.6912,14.3453,13.6333,11.7127,0.0392472,-0.0329523,-0.425247
2.2,41.4778,15.0528,14.2471,12.178,0.0404238,-0.036545,-0.430525
2.3,43.2382,15.7613,14.8565,12.6204,0.0542195,-0.0543679,-0.425919
2.4,45.0124,16.4925,15.4582,13.0616,0.0616343,-0.0705086,-0.432329
2.5,46.7617,17.2168,16.0457,13.4992,0.0710404,-0.100499,-0.42769
2.6,48.5231,17.9589,16.6299,13.9344,0.0886735,-0.122825,-0.416914
2.7,50.2418,18.6767,17.2149,14.3502,0.121025,-0.15077,-0.405646
2.8,51.95,19.4033,17.7961,14.7506,0.147136,-0.177241,-0.379736
2.9,53.6464,20.1184,18.381,15.147,0.17363,-0.205314,-0.362957
3.0,55.3427,20.849,18.9523,15.5414,0.199308,-0.234077,-0.34277
3.1,57.0444,21.5803,19.5436,15.9205,0.224765,-0.258318,-0.320136
3.2,58.7244,22.3075,20.1258,16.291,0.248652,-0.273314,-0.296179
3.3,60.387,23.0143,20.7203,16.6524,0.274116,-0.293785,-0.250047
3.4,62.0509,23.7245,21.3236,17.0027,0.298358,-0.314192,-0.209817
3.5,63.703,24.4346,21.9233,17.3451,0.335721,-0.336076,-0.16327
