Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.07676,0.708864,0.699516,0.668382,0.00392867,-0.00395741,-0.00200234
0.2,4.07808,1.38779,1.38539,1.3049,0.013254,-0.00263602,-0.00101145
0.3,6.03806,2.05632,2.06023,1.92151,0.0208928,0.00313093,0.00691814
0.4,7.99342,2.72288,2.73174,2.5388,0.0291073,0.00836096,0.00580011
0.5,9.94078,3.38586,3.41648,3.13844,0.0338947,0.0176451,-0.0101865
0.6,11.8735,4.03862,4.11488,3.71996,0.0510281,0.0248009,-0.0192776
0.7,13.7951,4.69348,4.81037,4.29126,0.0761914,0.0284434,-0.0329911
0.8,15.7118,5.34578,5.51693,4.84906,0.10729,0.0407356,-0.0434971
0.9,17.6177,5.99064,6.21981,5.40723,0.13017,0.0585194,-0.068812
1.0,19.5399,6.63765,6.93553,5.96675,0.14868,0.0675687,-0.0894175
1.1,21.4474,7.28122,7.6513,6.51484,0.172151,0.0866832,-0.118971
1.2,23.3742,7.93385,8.39016,7.05017,0.189036,0.092039,-0.14475
1.3,25.307,8.58353,9.146,7.57753,0.207328,0.0953077,-0.16598
1.4,27.2376,9.23557,9.90607,8.09595,0.218774,0.0870977,-0.185908
1.5,29.1554,9.90053,10.6697,8.58527,0.222938,0.0670372,-0.197259
1.6,31.0853,10.5758,11.4355,9.07407,0.213542,0.0478392,-0.206617
1.7,32.9957,11.2463,12.1945,9.55484,0.212291,0.0299595,-0.228751
1.8,34.9064,11.9159,12.9537,10.0367,0.206263,0.0139069,-0.2474
1.9,36.8154,12.5799,13.7127,10.5228,0.210188,-0.00307141,-0.264744
2.0,38.7496,13.2635,14.4891,10.997,0.221773,-0.0226953,-0.285137
2.1,40.7068,13.9544,15.2745,11.4779,0.24241,-0.0497909,-0.303992
2.2,42.6676,14.6501,16.0681,11.9494,0.258047,-0.0806585,-0.324697
2.3,44.6166,15.3536,16.8628,12.4002,0.270211,-0.124497,-0.349789
2.4,46.57,16.0725,17.6689,12.8286,0.269662,-0.172819,-0.373115
2.5,48.5004,16.7783,18.4786,13.2435,0.268842,-0.216238,-0.393125
2.6,50.4218,17.481,19.301,13.6397,0.256213,-0.261794,-0.390761
2.7,52.3583,18.2013,20.1162,14.0408,0.265817,-0.3112,-0.393472
2.8,54.2811,18.9198,20.9287,14.4326,0.279257,-0.355725,-0.385573
2.9,56.1837,19.6343,21.7276,14.8218,0.27967,-0.400298,-0.384101
3.0,58.0809,20.364,22.5301,15.1867,0.283843,-0.436402,-0.372775
3.1,59.9477,21.0996,23.3129,15.5352,0.293594,-0.472814,-0.37051
3.2,61.8098,21.8438,24.0893,15.8767,0.2983,-0.505928,-0.363391
3.3,63.6579,22.5879,24.8565,16.2135,0.30363,-0.526465,-0.371955
3.4,65.4718,23.3259,25.6207,16.5252,0.309129,-0.560082,-0.386319
3.5,67.2836,24.0405,26.4119,16.8312,0.306122,-0.596024,-0.412674
3.6,69.1277,24.7809,27.198,17.1488,0.298471,-0.609516,-0.42901
3.7,70.9733,25.5303,27.9886,17.4544,0.298028,-0.61703,-0.436195
3.8,72.818,26.2691,28.7923,17.7567,0.297061,-0.627277,-0.452074
3.9,74.6727,27.0029,29.6233,18.0465,0.29878,-0.647064,-0.499203
4.0,76.5501,27.755,30.4578,18.3374,0.321857,-0.674664,-0.540265
4.1,78.4413,28.4837,31.2781,18.6795,0.343665,-0.67855,-0.588418
4.2,80.3125,29.2116,32.0956,19.0052,0.38461,-0.693953,-0.629457
4.3,82.1401,29.9493,32.8825,19.3083,0.417599,-0.714199,-0.68043
4.4,83.9313,30.6969,33.6469,19.5875,0.477325,-0.731809,-0.734031
