Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.04432,0.690893,0.687424,0.666003,-0.00232841,0.000504117,-0.00632184
0.2,4.02444,1.37634,1.35098,1.29712,-0.00382169,0.00258994,-0.0063818
0.3,5.97175,2.05074,2.00468,1.91633,-0.00417836,0.0126701,0.00278804
0.4,7.90446,2.71599,2.66633,2.52214,-0.00537336,0.021709,0.0178616
0.5,9.86377,3.37946,3.35644,3.12787,-0.00667398,0.0372097,0.0315949
0.6,11.8158,4.06063,4.03074,3.72447,0.0113568,0.0345335,0.052726
0.7,13.75,4.74272,4.69726,4.31001,0.0298523,0.0402176,0.0693337
0.8,15.6781,5.42918,5.35907,4.88989,0.0249267,0.0441421,0.100651
0.9,17.6081,6.11209,6.0382,5.45781,0.0172327,0.0443805,0.133291
1.0,19.5309,6.79386,6.71726,6.01976,0.00972616,0.040018,0.172806
1.1,21.4618,7.49181,7.40796,6.562,0.00283922,0.040674,0.2091
1.2,23.3433,8.16923,8.09484,7.07922,-0.00113983,0.0391648,0.237433
1.3,25.2042,8.83878,8.78932,7.57608,-0.0230014,0.0322661,0.248305
1.4,27.0357,9.49761,9.46995,8.06819,-0.0384111,0.0287425,0.264002
1.5,28.8573,10.1566,10.1402,8.56053,-0.0579178,0.0243711,0.281438
1.6,30.6868,10.8139,10.8201,9.05283,-0.0781773,0.0240802,0.300627
1.7,32.5375,11.4903,11.5014,9.54581,-0.114635,0.0227513,0.320346
1.8,34.3685,12.1494,12.1831,10.036,-0.14456,0.0217929,0.332566
1.9,36.1895,12.8162,12.8477,10.5256,-0.166597,0.0130783,0.358406
2.0,38.0086,13.476,13.517,11.0156,-0.194257,0.0034561,0.382952
2.1,39.8094,14.1261,14.1834,11.4999,-0.223895,-0.0121613,0.404449
2.2,41.6064,14.7877,14.8517,11.967,-0.266046,-0.0388974,0.437138
2.3,43.4142,15.4367,15.528,12.4495,-0.316234,-0.076967,0.468848
2.4,45.2019,16.0755,16.2127,12.9138,-0.358783,-0.120831,0.495095
2.5,46.994,16.7153,16.9113,13.3674,-0.402275,-0.163691,0.522542
2.6,48.7314,17.3369,17.6028,13.7916,-0.460649,-0.21773,0.546962
2.7,50.4291,17.9346,18.2805,14.2141,-0.516706,-0.286742,0.574855
2.8,52.1074,18.5379,18.9458,14.6236,-0.572339,-0.348007,0.603896
2.9,53.7899,19.1509,19.6191,15.0199,-0.617301,-0.40595,0.634012
3.0,55.4708,19.7652,20.3003,15.4053,-0.674934,-0.461027,0.66927
3.1,57.1402,20.3683,20.9962,15.7757,-0.707022,-0.518631,0.706137
3.2,58.7655,20.9481,21.6701,16.1474,-0.726542,-0.573713,0.741699
3.3,60.3883,21.5178,22.346,16.5246,-0.738088,-0.63007,0.772678
3.4,61.9737,22.0695,23.0021,16.902,-0.754302,-0.678805,0.815018
3.5,63.5366,22.6304,23.6502,17.256,-0.779647,-0.738069,0.855784
3.6,65.1135,23.1908,24.2936,17.6291,-0.805965,-0.818703,0.895092
3.7,66.7083,23.7494,24.9403,18.0186,-0.831338,-0.878833,0.943364
3.8,68.3045,24.3143,25.5737,18.4165,-0.865927,-0.940084,1.0127
3.9,69.8673,24.8634,26.2011,18.8028,-0.881841,-1.0117,1.06101
4.0,71.421,25.4195,26.815,19.1865,-0.912982,-1.08237,1.1203
4.1,72.9844,25.9637,27.459,19.5618,-0.941761,-1.16077,1.15281
4.2,74.4887,26.4811,28.0662,19.9415,-0.967548,-1.24481,1.19659
4.3,76.0147,27.018,28.6874,20.3094,-1.00532,-1.33567,1.22987
4.4,77.4725,27.533,29.2899,20.6495,-1.04814,-1.4271,1.26338
4.5,78.8889,28.0261,29.8989,20.9638,-1.09218,-1.52118,1.27993
4.6,80.2986,28.5167,30.4973,21.2846,-1.14131,-1.6267,1.3045
4.7,81.7114,29.0389,31.0808,21.5917,-1.18523,-1.71713,1.31367
4.8,83.0846,29.5655,31.6417,21.8774,-1.21727,-1.80045,1.31327
4.9,84.4246,30.0728,32.2068,22.1451,-1.24012,-1.86876,1.30474
