Atom id,Diffusion Coefficient (cm²/s)
1,1.81252
2,7.33925
3,1.13592
4,1.79827
5,1.04615
6,1.01716
7,2.41305
8,1.57027
9,1.53002
10,1.45354
11,4.87708
12,0.830513
13,1.05867
14,2.31948
15,3.39788
16,2.66016
17,5.60299
18,0.85578
19,3.56012
20,3.14127
21,0.464984
22,7.61321
23,5.82813
24,3.98184
25,7.09965
26,3.85057
27,4.43831
28,1.00823
29,0.481666
30,0.78532
31,0.568404
32,5.40169
33,0.534968
34,0.992114
35,1.69198
36,1.98905
37,1.43406
38,9.20978
39,0.589105
40,0.406926
41,2.30237
42,4.81904
43,6.37065
44,0.13779
45,3.57883
46,1.41945
47,1.47005
48,2.54435
49,1.60959
50,1.24725
51,1.99137
52,0.306498
53,0.282243
54,1.8718
55,3.84145
56,4.78108
57,1.63964
58,1.89294
59,1.07538
60,0.347255
61,0.894963
62,2.5594
63,1.48134
64,0.592115
65,2.07741
66,0.869322
67,2.60799
68,0.143873
69,9.07152
70,1.57789
71,2.07226
72,1.01025
73,3.97827
74,3.21421
75,1.4907
76,2.56831
77,2.20087
78,1.77705
79,2.18835
80,1.00132
81,3.44732
82,1.66864
83,3.55897
84,4.82681
85,3.56585
86,0.0133483
87,2.13724
88,2.96236
89,1.90312
90,3.46135
91,2.35415
92,1.06553
93,1.7283
94,6.18377
95,2.72511
96,3.40738
97,1.37809
98,8.32582
99,1.82777
100,11.6723
101,0.766252
102,1.65265
103,1.91243
104,2.69752
105,1.09931
106,8.25213
107,4.38809
108,2.04493
109,4.34344
110,5.60776
111,1.9279
112,0.643409
113,5.2048
114,1.43287
115,0.467102
116,4.66843
117,7.98815
118,1.69155
119,1.09753
120,3.28964
121,1.97511
122,3.62591
123,1.97171
124,0.376734
125,5.04261
126,5.02103
127,3.63517
128,1.73479
129,3.15456
130,4.03049
131,8.96027
132,8.86165
133,3.08658
134,1.47776
135,1.71184
136,1.13166
137,0.803316
138,3.64481
139,3.6819
140,0.9836
141,4.52745
142,0.314029
143,1.12355
144,4.33845
145,2.6994
146,1.14662
147,2.55523
148,4.59151
149,0.611324
150,0.57699
151,2.10552
152,1.10232
153,0.788472
154,2.1417
155,4.1822
156,1.58468
157,5.74979
158,0.0360797
159,1.77138
160,4.6695
161,2.21515
162,1.0615
163,1.76722
164,2.98687
165,6.82058
166,5.74593
167,2.71831
168,4.60035
169,5.52316
170,2.33787
171,1.97269
172,8.59194
173,4.56641
174,8.04208
175,1.53515
176,1.23187
177,1.46441
178,2.22598
179,3.21122
180,1.15005
181,1.3773
182,1.60736
183,3.79405
184,6.76136
185,1.99446
186,4.30527
187,2.27886
188,2.20159
189,1.87481
190,2.77877
191,0.474201
192,2.27117
193,3.93085
194,3.33439
195,1.35172
196,2.43233
197,0.430723
198,1.38844
199,0.171276
200,3.30665
201,1.2214
202,3.81166
203,2.98358
204,2.79362
205,11.3149
206,0.705072
207,0.452236
208,2.16758
209,1.00231
210,0.392668
211,0.28022
212,1.40371
213,4.65324
214,1.29442
215,3.96409
216,0.398416
217,2.34316
218,0.323008
219,0.764189
220,1.07092
221,1.40938
222,6.19971
223,3.84354
224,0.221599
225,2.43013
226,7.96159
227,0.61594
228,2.33713
229,1.35136
230,1.2807
231,0.133999
232,2.98056
233,3.66348
234,0.841676
235,0.34252
236,0.746539
237,6.70552
238,0.600778
239,4.73805
240,0.295687
241,3.4409
242,0.262583
243,2.68731
244,2.21107
245,1.12699
246,0.594122
247,7.34665
248,2.83563
249,2.2315
250,7.48249
251,1.10343
252,6.60796
253,2.93095
254,8.90371
255,3.77118
256,1.16646
257,1.96912
258,2.3998
259,2.26928
260,2.39483
261,4.56284
262,5.48793
263,5.73448
264,4.05093
265,2.71104
266,0.216823
267,9.23405
268,4.09677
269,4.72095
270,3.77362
271,4.22281
272,1.10007
273,2.78084
274,3.84972
275,0.813774
276,9.34202
277,6.08291
278,1.211
279,2.59381
280,1.70206
281,3.31603
282,1.71994
283,1.7342
284,5.89565
285,5.21096
286,0.762248
287,0.887816
288,2.29162
289,1.58477
290,1.16511
291,2.24534
